t_wall,sim_t,vio_x,vio_y,vio_z,qx,qy,qz,qw,gt_x,gt_y
1776746364.106642,157.8,8.183688,121.317513,2.21814,0.697107,-0.033249,0.069673,-0.712799,25.593503952026367,-3.745880126953125
1776746364.2068734,157.8,8.183688,121.317513,2.21814,0.697107,-0.033249,0.069673,-0.712799,25.593503952026367,-3.745880126953125
1776746364.3071043,157.8,8.183688,121.317513,2.21814,0.697107,-0.033249,0.069673,-0.712799,25.593503952026367,-3.745880126953125
1776746364.4073083,157.9,8.190888,121.405624,2.219437,0.697425,-0.030427,0.067119,-0.712859,25.593503952026367,-3.745880126953125
1776746364.5074642,157.9,8.190888,121.405624,2.219437,0.697425,-0.030427,0.067119,-0.712859,25.593503952026367,-3.745880126953125
1776746364.6076546,157.9,8.190888,121.405624,2.219437,0.697425,-0.030427,0.067119,-0.712859,25.593503952026367,-3.745880126953125
1776746364.707846,157.9,8.190888,121.405624,2.219437,0.697425,-0.030427,0.067119,-0.712859,25.593503952026367,-3.745880126953125
1776746364.8080826,157.9,8.190888,121.405624,2.219437,0.697425,-0.030427,0.067119,-0.712859,25.681888580322266,-3.7495415210723877
1776746364.9085684,157.9,8.190888,121.405624,2.219437,0.697425,-0.030427,0.067119,-0.712859,25.681888580322266,-3.7495415210723877
1776746365.008851,158.0,8.201586,121.490135,2.222038,0.697492,-0.028791,0.06562,-0.713001,25.681888580322266,-3.7495415210723877
1776746365.109081,158.0,8.201586,121.490135,2.222038,0.697492,-0.028791,0.06562,-0.713001,25.681888580322266,-3.7495415210723877
1776746365.209294,158.0,8.201586,121.490135,2.222038,0.697492,-0.028791,0.06562,-0.713001,25.681888580322266,-3.7495415210723877
1776746365.3095255,158.0,8.201586,121.490135,2.222038,0.697492,-0.028791,0.06562,-0.713001,25.681888580322266,-3.7495415210723877
1776746365.4101622,158.0,8.201586,121.490135,2.222038,0.697492,-0.028791,0.06562,-0.713001,25.681888580322266,-3.7495415210723877
1776746365.5103917,158.0,8.201586,121.490135,2.222038,0.697492,-0.028791,0.06562,-0.713001,25.768465042114258,-3.7535622119903564
1776746365.610645,158.0,8.201586,121.490135,2.222038,0.697492,-0.028791,0.06562,-0.713001,25.768465042114258,-3.7535622119903564
1776746365.7111042,158.1,8.212587,121.57653,2.223999,0.697519,-0.02784,0.065223,-0.713049,25.768465042114258,-3.7535622119903564
1776746365.8114753,158.1,8.212587,121.57653,2.223999,0.697519,-0.02784,0.065223,-0.713049,25.768465042114258,-3.7535622119903564
1776746365.9117217,158.1,8.212587,121.57653,2.223999,0.697519,-0.02784,0.065223,-0.713049,25.768465042114258,-3.7535622119903564
1776746366.0119643,158.1,8.212587,121.57653,2.223999,0.697519,-0.02784,0.065223,-0.713049,25.768465042114258,-3.7535622119903564
1776746366.1121743,158.1,8.212587,121.57653,2.223999,0.697519,-0.02784,0.065223,-0.713049,25.857410430908203,-3.754993200302124
1776746366.2124014,158.1,8.212587,121.57653,2.223999,0.697519,-0.02784,0.065223,-0.713049,25.857410430908203,-3.754993200302124
1776746366.3126504,158.1,8.212587,121.57653,2.223999,0.697519,-0.02784,0.065223,-0.713049,25.857410430908203,-3.754993200302124
1776746366.41283,158.2,8.218781,121.659042,2.228989,0.697586,-0.02594,0.063415,-0.713218,25.857410430908203,-3.754993200302124
1776746366.513065,158.2,8.218781,121.659042,2.228989,0.697586,-0.02594,0.063415,-0.713218,25.857410430908203,-3.754993200302124
1776746366.6132991,158.2,8.218781,121.659042,2.228989,0.697586,-0.02594,0.063415,-0.713218,25.857410430908203,-3.754993200302124
1776746366.713508,158.2,8.218781,121.659042,2.228989,0.697586,-0.02594,0.063415,-0.713218,25.857410430908203,-3.754993200302124
1776746366.8137221,158.2,8.218781,121.659042,2.228989,0.697586,-0.02594,0.063415,-0.713218,25.945247650146484,-3.756000518798828
1776746366.9139283,158.2,8.218781,121.659042,2.228989,0.697586,-0.02594,0.063415,-0.713218,25.945247650146484,-3.756000518798828
1776746367.0141716,158.3,8.224527,121.747849,2.230591,0.697796,-0.023066,0.060512,-0.713363,25.945247650146484,-3.756000518798828
1776746367.114668,158.3,8.224527,121.747849,2.230591,0.697796,-0.023066,0.060512,-0.713363,25.945247650146484,-3.756000518798828
1776746367.2149072,158.3,8.224527,121.747849,2.230591,0.697796,-0.023066,0.060512,-0.713363,25.945247650146484,-3.756000518798828
1776746367.3153687,158.3,8.224527,121.747849,2.230591,0.697796,-0.023066,0.060512,-0.713363,25.945247650146484,-3.756000518798828
1776746367.4155653,158.3,8.224527,121.747849,2.230591,0.697796,-0.023066,0.060512,-0.713363,26.0330810546875,-3.7587075233459473
1776746367.5157666,158.3,8.224527,121.747849,2.230591,0.697796,-0.023066,0.060512,-0.713363,26.0330810546875,-3.7587075233459473
1776746367.616018,158.3,8.224527,121.747849,2.230591,0.697796,-0.023066,0.060512,-0.713363,26.0330810546875,-3.7587075233459473
1776746367.7163002,158.4,8.231058,121.842392,2.231438,0.697796,-0.020743,0.058127,-0.713632,26.0330810546875,-3.7587075233459473
1776746367.8165205,158.4,8.231058,121.842392,2.231438,0.697796,-0.020743,0.058127,-0.713632,26.0330810546875,-3.7587075233459473
1776746367.916827,158.4,8.231058,121.842392,2.231438,0.697796,-0.020743,0.058127,-0.713632,26.0330810546875,-3.7587075233459473
1776746368.0170681,158.4,8.231058,121.842392,2.231438,0.697796,-0.020743,0.058127,-0.713632,26.0330810546875,-3.7587075233459473
1776746368.117324,158.4,8.231058,121.842392,2.231438,0.697796,-0.020743,0.058127,-0.713632,26.119304656982422,-3.75895357131958
1776746368.2175603,158.4,8.231058,121.842392,2.231438,0.697796,-0.020743,0.058127,-0.713632,26.119304656982422,-3.75895357131958
1776746368.317839,158.5,8.240341,121.930626,2.23407,0.697858,-0.020085,0.057235,-0.713663,26.119304656982422,-3.75895357131958
1776746368.4180686,158.5,8.240341,121.930626,2.23407,0.697858,-0.020085,0.057235,-0.713663,26.119304656982422,-3.75895357131958
1776746368.518295,158.5,8.240341,121.930626,2.23407,0.697858,-0.020085,0.057235,-0.713663,26.119304656982422,-3.75895357131958
1776746368.6185203,158.5,8.240341,121.930626,2.23407,0.697858,-0.020085,0.057235,-0.713663,26.119304656982422,-3.75895357131958
1776746368.718707,158.5,8.240341,121.930626,2.23407,0.697858,-0.020085,0.057235,-0.713663,26.119304656982422,-3.75895357131958
1776746368.8189237,158.5,8.240341,121.930626,2.23407,0.697858,-0.020085,0.057235,-0.713663,26.208494186401367,-3.7596349716186523
1776746368.9191346,158.5,8.240341,121.930626,2.23407,0.697858,-0.020085,0.057235,-0.713663,26.208494186401367,-3.7596349716186523
1776746369.0193717,158.6,8.245377,122.01059,2.233269,0.697968,-0.017468,0.054554,-0.713835,26.208494186401367,-3.7596349716186523
1776746369.1195855,158.6,8.245377,122.01059,2.233269,0.697968,-0.017468,0.054554,-0.713835,26.208494186401367,-3.7596349716186523
1776746369.2197871,158.6,8.245377,122.01059,2.233269,0.697968,-0.017468,0.054554,-0.713835,26.208494186401367,-3.7596349716186523
1776746369.3200283,158.6,8.245377,122.01059,2.233269,0.697968,-0.017468,0.054554,-0.713835,26.208494186401367,-3.7596349716186523
1776746369.4202552,158.6,8.245377,122.01059,2.233269,0.697968,-0.017468,0.054554,-0.713835,26.210586547851562,-3.759488821029663
1776746369.5209866,158.6,8.245377,122.01059,2.233269,0.697968,-0.017468,0.054554,-0.713835,26.210586547851562,-3.759488821029663
1776746369.621157,158.6,8.245377,122.01059,2.233269,0.697968,-0.017468,0.054554,-0.713835,26.210586547851562,-3.759488821029663
1776746369.7214868,158.7,8.250293,122.083832,2.239983,0.698116,-0.01747,0.054812,-0.71367,26.210586547851562,-3.759488821029663
1776746369.821961,158.7,8.250293,122.083832,2.239983,0.698116,-0.01747,0.054812,-0.71367,26.210586547851562,-3.759488821029663
1776746369.9224164,158.7,8.250293,122.083832,2.239983,0.698116,-0.01747,0.054812,-0.71367,26.210586547851562,-3.759488821029663
1776746370.0226545,158.7,8.250293,122.083832,2.239983,0.698116,-0.01747,0.054812,-0.71367,26.210586547851562,-3.759488821029663
1776746370.1229,158.7,8.250293,122.083832,2.239983,0.698116,-0.01747,0.054812,-0.71367,26.28790855407715,-3.7617228031158447
1776746370.2232533,158.7,8.250293,122.083832,2.239983,0.698116,-0.01747,0.054812,-0.71367,26.28790855407715,-3.7617228031158447
1776746370.323481,158.8,8.250386,122.101166,2.236374,0.698058,-0.017075,0.05469,-0.713745,26.28790855407715,-3.7617228031158447
