t,x,y,yaw
420.10,-44.3606,-10.4527,-2.4809
420.20,-44.4088,-10.4904,-2.4980
420.30,-44.4578,-10.5250,-2.5174
420.40,-44.5102,-10.5635,-2.5269
420.50,-44.5624,-10.5994,-2.5394
420.60,-44.6136,-10.6346,-2.5467
420.70,-44.6646,-10.6680,-2.5533
420.80,-44.7182,-10.7050,-2.5700
420.90,-44.7721,-10.7375,-2.5789
421.00,-44.8228,-10.7716,-2.5944
421.10,-44.8772,-10.8033,-2.5973
421.20,-44.9317,-10.8368,-2.6045
421.30,-44.9610,-10.8528,-2.6384
421.40,-45.0078,-10.8792,-2.6445
421.50,-45.0453,-10.9003,-2.6718
421.60,-45.0952,-10.9265,-2.6805
421.70,-45.1365,-10.9449,-2.7079
421.80,-45.1673,-10.9579,-2.7207
421.90,-45.1673,-10.9581,-2.7202
422.00,-45.1909,-10.9654,-2.7576
422.10,-45.2241,-10.9730,-2.7929
422.20,-45.2541,-10.9810,-2.8114
422.30,-45.2913,-10.9939,-2.8292
422.40,-45.3118,-11.0078,-2.8657
422.50,-45.3305,-11.0166,-2.8953
422.60,-45.3553,-11.0283,-2.9238
422.70,-45.3844,-11.0336,-2.9424
422.80,-45.4288,-11.0424,-2.9616
422.90,-45.4500,-11.0475,-3.0027
423.00,-45.4713,-11.0566,-3.0472
423.10,-45.4919,-11.0609,-3.0789
423.20,-45.5179,-11.0686,-3.1124
423.30,-45.5518,-11.0723,-3.1395
423.40,-45.5879,-11.0736,3.1074
423.50,-45.6195,-11.0743,3.0619
423.60,-45.6532,-11.0723,3.0349
423.70,-45.7161,-11.0658,3.0232
423.80,-45.7784,-11.0576,3.0099
423.90,-45.8399,-11.0509,2.9933
424.00,-45.9056,-11.0397,2.9855
424.10,-45.9682,-11.0298,2.9734
424.20,-46.0277,-11.0191,2.9596
424.30,-46.0907,-11.0067,2.9377
424.40,-46.1499,-10.9955,2.9226
424.50,-46.2150,-10.9823,2.9128
424.60,-46.2708,-10.9693,2.8955
424.70,-46.3373,-10.9527,2.8842
424.80,-46.4007,-10.9372,2.8710
424.90,-46.4577,-10.9205,2.8545
425.00,-46.5165,-10.9053,2.8378
425.10,-46.5776,-10.8858,2.8314
425.20,-46.6140,-10.8755,2.8067
425.30,-46.6651,-10.8590,2.7939
425.40,-46.7177,-10.8385,2.7821
425.50,-46.7743,-10.8178,2.7687
425.60,-46.8043,-10.8124,2.7403
425.70,-46.8617,-10.7893,2.7305
425.80,-46.8841,-10.7821,2.6964
425.90,-46.9333,-10.7610,2.6846
426.00,-46.9879,-10.7349,2.6710
426.10,-47.0383,-10.7087,2.6575
426.20,-47.0882,-10.6852,2.6440
426.30,-47.1201,-10.6702,2.6170
426.40,-47.1719,-10.6411,2.6016
426.50,-47.1947,-10.6259,2.5667
426.60,-47.2379,-10.5959,2.5493
426.70,-47.2888,-10.5616,2.5402
426.80,-47.3141,-10.5463,2.5156
426.90,-47.3589,-10.5148,2.5065
427.00,-47.3616,-10.5130,2.5073
427.10,-47.4030,-10.4817,2.4970
427.20,-47.4485,-10.4487,2.4933
427.30,-47.4961,-10.4124,2.4866
427.40,-47.5434,-10.3773,2.4826
427.50,-47.5925,-10.3393,2.4757
427.60,-47.6388,-10.3030,2.4637
427.70,-47.6836,-10.2670,2.4581
427.80,-47.7276,-10.2290,2.4554
427.90,-47.7698,-10.1926,2.4518
428.00,-47.8146,-10.1553,2.4465
428.10,-47.8741,-10.1037,2.4422
428.20,-47.9373,-10.0503,2.4366
428.30,-48.0019,-9.9958,2.4333
428.40,-48.0461,-9.9564,2.4298
428.50,-48.0890,-9.9190,2.4259
428.60,-48.1328,-9.8810,2.4164
428.70,-48.1910,-9.8297,2.4136
428.80,-48.2393,-9.7860,2.4077
428.90,-48.2976,-9.7330,2.4066
429.00,-48.3448,-9.6917,2.4007
429.10,-48.3864,-9.6528,2.3961
429.20,-48.4302,-9.6138,2.3933
429.30,-48.4705,-9.5755,2.3821
429.40,-48.5144,-9.5337,2.3749
429.50,-48.5560,-9.4930,2.3725
429.60,-48.5966,-9.4534,2.3640
429.70,-48.6359,-9.4148,2.3591
429.80,-48.6772,-9.3730,2.3558
429.90,-48.7165,-9.3335,2.3486
430.00,-48.7565,-9.2927,2.3388
430.10,-48.7962,-9.2515,2.3308
430.20,-48.8345,-9.2099,2.3244
430.30,-48.8358,-9.2087,2.3253
430.40,-48.8897,-9.1524,2.3250
430.50,-48.9462,-9.0912,2.3228
430.60,-49.0044,-9.0289,2.3222
430.70,-49.0635,-8.9648,2.3220
430.80,-49.1193,-8.9042,2.3223
430.90,-49.1791,-8.8413,2.3213
431.00,-49.2375,-8.7780,2.3208
431.10,-49.2945,-8.7158,2.3204
431.20,-49.3531,-8.6528,2.3205
431.30,-49.4115,-8.5898,2.3194
431.40,-49.4692,-8.5278,2.3206
431.50,-49.5275,-8.4649,2.3206
431.60,-49.5850,-8.4028,2.3194
431.70,-49.6430,-8.3412,2.3179
431.80,-49.7010,-8.2786,2.3181
431.90,-49.7572,-8.2152,2.3173
432.00,-49.8143,-8.1518,2.3176
432.10,-49.8734,-8.0914,2.3165
432.20,-49.9319,-8.0240,2.3159
432.30,-49.9885,-7.9626,2.3154
432.40,-50.0453,-7.8955,2.3148
432.50,-50.1045,-7.8307,2.3146
432.60,-50.1640,-7.7665,2.3131
432.70,-50.1766,-7.7550,2.3178
432.80,-50.2267,-7.6989,2.3139
432.90,-50.2844,-7.6353,2.3085
433.00,-50.3423,-7.5708,2.3047
433.10,-50.4002,-7.5060,2.3004
433.20,-50.4580,-7.4402,2.2943
433.30,-50.5163,-7.3755,2.2926
433.40,-50.5729,-7.3084,2.2890
433.50,-50.6299,-7.2439,2.2864
433.60,-50.6870,-7.1776,2.2807
433.70,-50.7423,-7.1105,2.2758
433.80,-50.7978,-7.0457,2.2707
433.90,-50.8553,-6.9767,2.2701
434.00,-50.9084,-6.9123,2.2670
434.10,-50.9643,-6.8455,2.2623
434.20,-51.0182,-6.7799,2.2603
434.30,-51.0711,-6.7132,2.2556
434.40,-51.1245,-6.6471,2.2524
434.50,-51.1787,-6.5806,2.2471
434.60,-51.2301,-6.5132,2.2435
434.70,-51.2827,-6.4470,2.2393
434.80,-51.3361,-6.3791,2.2365
434.90,-51.3879,-6.3117,2.2315
435.00,-51.4269,-6.2608,2.2270
435.10,-51.4615,-6.2153,2.2215
435.20,-51.4990,-6.1658,2.2186
435.30,-51.5028,-6.1607,2.2189
435.40,-51.5521,-6.0969,2.2236
435.50,-51.6047,-6.0282,2.2270
435.60,-51.6575,-5.9595,2.2300
435.70,-51.7097,-5.8892,2.2322
435.80,-51.7649,-5.8185,2.2329
435.90,-51.8205,-5.7483,2.2363
436.00,-51.8760,-5.6774,2.2391
436.10,-51.9313,-5.6088,2.2409
436.20,-51.9843,-5.5403,2.2423
436.30,-52.0393,-5.4708,2.2431
436.40,-52.0957,-5.4002,2.2475
436.50,-52.1508,-5.3303,2.2481
436.60,-52.2061,-5.2614,2.2528
436.70,-52.2631,-5.1922,2.2536
436.80,-52.3195,-5.1237,2.2585
436.90,-52.3744,-5.0558,2.2604
437.00,-52.4294,-4.9871,2.2618
437.10,-52.4859,-4.9188,2.2657
437.20,-52.5432,-4.8500,2.2681
437.30,-52.6004,-4.7820,2.2744
437.40,-52.6586,-4.7135,2.2814
437.50,-52.7013,-4.6635,2.2848
437.60,-52.7440,-4.6130,2.2971
437.70,-52.7483,-4.6077,2.2969
437.80,-52.7884,-4.5628,2.3103
437.90,-52.8358,-4.5135,2.3274
438.00,-52.8793,-4.4669,2.3385
438.10,-52.9270,-4.4159,2.3564
438.20,-52.9754,-4.3689,2.3719
438.30,-53.0233,-4.3246,2.3885
438.40,-53.0656,-4.2880,2.4043
438.50,-53.1130,-4.2481,2.4166
438.60,-53.1605,-4.2061,2.4329
438.70,-53.2110,-4.1646,2.4430
438.80,-53.2529,-4.1287,2.4602
438.90,-53.3018,-4.0930,2.4699
439.00,-53.3490,-4.0569,2.4825
439.10,-53.3958,-4.0210,2.4961
439.20,-53.4469,-3.9855,2.5037
439.30,-53.4953,-3.9477,2.5169
439.40,-53.5433,-3.9113,2.5303
439.50,-53.5971,-3.8773,2.5447
439.60,-53.6497,-3.8429,2.5525
439.70,-53.7050,-3.8078,2.5638
439.80,-53.7547,-3.7740,2.5823
439.90,-53.8068,-3.7413,2.5947
440.00,-53.8624,-3.7074,2.6123
440.10,-53.9189,-3.6752,2.6256
440.20,-53.9753,-3.6436,2.6365
440.30,-54.0304,-3.6143,2.6577
440.40,-54.0786,-3.5897,2.6646
440.50,-54.1377,-3.5609,2.6827
440.60,-54.1953,-3.5356,2.7022
440.70,-54.2471,-3.5110,2.7167
440.80,-54.3048,-3.4849,2.7328
440.90,-54.3631,-3.4628,2.7464
441.00,-54.4195,-3.4400,2.7572
441.10,-54.4605,-3.4224,2.7838
441.20,-54.4938,-3.4112,2.8068
441.30,-54.5264,-3.4027,2.8451
441.40,-54.5247,-3.4034,2.8449
441.50,-54.5745,-3.3918,2.8671
441.60,-54.6376,-3.3758,2.8792
441.70,-54.6949,-3.3601,2.8854
441.80,-54.7573,-3.3463,2.9024
441.90,-54.8186,-3.3330,2.9195
442.00,-54.8788,-3.3220,2.9362
442.10,-54.9404,-3.3112,2.9539
442.20,-54.9984,-3.2995,2.9615
442.30,-55.0596,-3.2900,2.9786
442.40,-55.1225,-3.2787,2.9905
442.50,-55.1822,-3.2732,3.0012
442.60,-55.2430,-3.2627,3.0115
442.70,-55.3049,-3.2579,3.0224
442.80,-55.3683,-3.2512,3.0350
442.90,-55.4333,-3.2423,3.0457
443.00,-55.5007,-3.2370,3.0522
443.10,-55.5678,-3.2337,3.0701
443.20,-55.6301,-3.2288,3.0773
443.30,-55.6949,-3.2271,3.0979
443.40,-55.7583,-3.2252,3.1125
443.50,-55.8234,-3.2231,3.1238
443.60,-55.8871,-3.2234,3.1353
443.70,-55.9535,-3.2223,-3.1348
443.80,-56.0182,-3.2255,-3.1183
443.90,-56.0823,-3.2275,-3.1030
444.00,-56.1459,-3.2304,-3.0897
444.10,-56.2118,-3.2347,-3.0725
444.20,-56.2774,-3.2408,-3.0577
444.30,-56.3426,-3.2458,-3.0419
444.40,-56.4043,-3.2522,-3.0307
444.50,-56.4671,-3.2603,-3.0198
444.60,-56.5314,-3.2690,-3.0055
444.70,-56.5959,-3.2794,-2.9876
444.80,-56.6033,-3.2808,-2.9880
444.90,-56.6543,-3.2870,-3.0029
445.00,-56.7111,-3.2955,-3.0178
445.10,-56.7734,-3.3019,-3.0305
445.20,-56.8291,-3.3084,-3.0448
445.30,-56.8902,-3.3139,-3.0500
445.40,-56.9508,-3.3192,-3.0607
445.50,-57.0067,-3.3220,-3.0675
445.60,-57.0691,-3.3267,-3.0744
445.70,-57.1269,-3.3284,-3.0834
445.80,-57.1834,-3.3318,-3.0888
445.90,-57.2441,-3.3340,-3.0963
446.00,-57.3039,-3.3361,-3.1002
446.10,-57.3665,-3.3381,-3.1053
446.20,-57.4282,-3.3394,-3.1106
446.30,-57.4872,-3.3399,-3.1201
446.40,-57.5452,-3.3403,-3.1247
446.50,-57.6058,-3.3405,-3.1296
446.60,-57.6680,-3.3415,-3.1345
446.70,-57.7290,-3.3419,-3.1404
446.80,-57.7911,-3.3408,3.1380
446.90,-57.8535,-3.3406,3.1301
447.00,-57.9124,-3.3401,3.1241
447.10,-57.9759,-3.3372,3.1160
447.20,-58.0356,-3.3351,3.1062
447.30,-58.0940,-3.3328,3.0988
447.40,-58.1542,-3.3291,3.0918
447.50,-58.2123,-3.3267,3.0844
447.60,-58.2725,-3.3232,3.0791
447.70,-58.3311,-3.3192,3.0718
447.80,-58.3902,-3.3147,3.0667
447.90,-58.4511,-3.3098,3.0600
448.00,-58.5110,-3.3035,3.0508
448.10,-58.5139,-3.3034,3.0505
448.20,-58.5641,-3.2981,3.0354
448.30,-58.6288,-3.2893,3.0214
448.40,-58.6864,-3.2823,3.0056
448.50,-58.7463,-3.2734,2.9893
448.60,-58.8050,-3.2625,2.9760
448.70,-58.8611,-3.2504,2.9638
448.80,-58.9174,-3.2388,2.9497
448.90,-58.9736,-3.2251,2.9362
449.00,-59.0287,-3.2122,2.9247
449.10,-59.0881,-3.1977,2.9124
449.20,-59.1460,-3.1825,2.8975
449.30,-59.2022,-3.1667,2.8820
449.40,-59.2606,-3.1481,2.8714
449.50,-59.3171,-3.1312,2.8568
449.60,-59.3725,-3.1128,2.8453
449.70,-59.4272,-3.0942,2.8305
449.80,-59.4838,-3.0745,2.8147
449.90,-59.5467,-3.0522,2.8021
450.00,-59.6002,-3.0315,2.7902
450.10,-59.6571,-3.0089,2.7752
450.20,-59.7141,-2.9870,2.7594
450.30,-59.7653,-2.9633,2.7475
450.40,-59.8188,-2.9397,2.7343
450.50,-59.8731,-2.9135,2.7246
450.60,-59.9258,-2.8905,2.7062
450.70,-59.9768,-2.8622,2.6958
450.80,-60.0321,-2.8354,2.6833
450.90,-60.0828,-2.8079,2.6702
451.00,-60.1384,-2.7799,2.6573
451.10,-60.1871,-2.7511,2.6427
451.20,-60.2395,-2.7214,2.6312
451.30,-60.2929,-2.6909,2.6198
451.40,-60.3461,-2.6584,2.6064
451.50,-60.3986,-2.6252,2.5939
451.60,-60.4461,-2.5940,2.5807
451.70,-60.4522,-2.5901,2.5808
451.80,-60.5178,-2.5485,2.5826
451.90,-60.5915,-2.5011,2.5832
452.00,-60.6666,-2.4544,2.5821
452.10,-60.7403,-2.4065,2.5834
452.20,-60.8159,-2.3604,2.5856
452.30,-60.8890,-2.3151,2.5860
452.40,-60.9616,-2.2698,2.5885
452.50,-61.0338,-2.2243,2.5886
452.60,-61.1105,-2.1787,2.5886
452.70,-61.1832,-2.1341,2.5907
452.80,-61.2577,-2.0888,2.5903
452.90,-61.3329,-2.0429,2.5906
453.00,-61.4026,-1.9982,2.5920
453.10,-61.4782,-1.9534,2.5913
453.20,-61.5520,-1.9065,2.5946
453.30,-61.6265,-1.8612,2.5977
453.40,-61.7033,-1.8167,2.5990
453.50,-61.7810,-1.7704,2.6034
453.60,-61.8538,-1.7257,2.6033
453.70,-61.9294,-1.6806,2.6032
453.80,-62.0032,-1.6360,2.6042
453.90,-62.0767,-1.5932,2.6048
454.00,-62.1528,-1.5483,2.6071
454.10,-62.1596,-1.5435,2.6083
454.20,-62.2051,-1.5177,2.6194
454.30,-62.2616,-1.4883,2.6423
454.40,-62.3193,-1.4576,2.6612
454.50,-62.3749,-1.4294,2.6738
454.60,-62.4339,-1.4007,2.6931
454.70,-62.4934,-1.3738,2.7063
454.80,-62.5522,-1.3470,2.7225
454.90,-62.6097,-1.3208,2.7402
455.00,-62.6703,-1.2956,2.7570
455.10,-62.7307,-1.2724,2.7717
455.20,-62.7932,-1.2490,2.7902
455.30,-62.8532,-1.2277,2.8020
455.40,-62.9138,-1.2065,2.8114
455.50,-62.9765,-1.1856,2.8301
455.60,-63.0358,-1.1673,2.8448
455.70,-63.0977,-1.1486,2.8564
455.80,-63.1597,-1.1322,2.8665
455.90,-63.2236,-1.1155,2.8815
456.00,-63.2829,-1.1004,2.8896
456.10,-63.3447,-1.0837,2.9066
456.20,-63.4117,-1.0694,2.9206
456.30,-63.4757,-1.0552,2.9353
456.40,-63.5414,-1.0425,2.9515
456.50,-63.6056,-1.0311,2.9675
456.60,-63.6699,-1.0211,2.9823
456.70,-63.7305,-1.0132,2.9970
456.80,-63.7975,-1.0041,3.0089
456.90,-63.8604,-0.9966,3.0175
457.00,-63.9260,-0.9876,3.0320
457.10,-63.9927,-0.9801,3.0480
457.20,-64.0552,-0.9737,3.0619
457.30,-64.1224,-0.9682,3.0775
457.40,-64.1224,-0.9683,3.0763
457.50,-64.1980,-0.9637,3.0809
457.60,-64.2872,-0.9581,3.0838
457.70,-64.3767,-0.9529,3.0891
457.80,-64.4627,-0.9480,3.0916
457.90,-64.5288,-0.9437,3.0975
458.00,-64.6181,-0.9406,3.1024
458.10,-64.7024,-0.9379,3.1046
458.20,-64.7692,-0.9344,3.1111
458.30,-64.8547,-0.9327,3.1157
458.40,-64.9199,-0.9315,3.1234
458.50,-65.0055,-0.9297,3.1264
458.60,-65.0934,-0.9279,3.1292
458.70,-65.1596,-0.9270,3.1353
458.80,-65.2268,-0.9274,3.1411
458.90,-65.2877,-0.9269,-3.1379
459.00,-65.3508,-0.9271,-3.1292
459.10,-65.4372,-0.9280,-3.1255
459.20,-65.5057,-0.9290,-3.1197
459.30,-65.5709,-0.9306,-3.1159
459.40,-65.6347,-0.9324,-3.1105
459.50,-65.7009,-0.9340,-3.1063
459.60,-65.7680,-0.9372,-3.1045
459.70,-65.8307,-0.9396,-3.0950
459.80,-65.8967,-0.9421,-3.0889
459.90,-65.9617,-0.9455,-3.0857
460.00,-66.0269,-0.9499,-3.0797
460.10,-66.0920,-0.9537,-3.0694
460.20,-66.1548,-0.9589,-3.0649
460.30,-66.2199,-0.9638,-3.0572
460.40,-66.2244,-0.9647,-3.0588
460.50,-66.3020,-0.9715,-3.0565
460.60,-66.3887,-0.9788,-3.0551
460.70,-66.4763,-0.9852,-3.0550
460.80,-66.5632,-0.9923,-3.0532
460.90,-66.6506,-1.0005,-3.0504
461.00,-66.7394,-1.0089,-3.0475
461.10,-66.8245,-1.0166,-3.0481
461.20,-66.9126,-1.0255,-3.0465
461.30,-67.0002,-1.0349,-3.0438
461.40,-67.0872,-1.0423,-3.0407
461.50,-67.1735,-1.0500,-3.0418
461.60,-67.2618,-1.0586,-3.0381
461.70,-67.3475,-1.0679,-3.0381
461.80,-67.4363,-1.0762,-3.0388
461.90,-67.5235,-1.0854,-3.0391
462.00,-67.6097,-1.0947,-3.0354
462.10,-67.6971,-1.1038,-3.0344
462.20,-67.7846,-1.1138,-3.0329
462.30,-67.8710,-1.1228,-3.0317
462.40,-67.9588,-1.1317,-3.0313
462.50,-68.0462,-1.1415,-3.0293
462.60,-68.1342,-1.1517,-3.0272
462.70,-68.2201,-1.1604,-3.0250
462.80,-68.2284,-1.1613,-3.0250
462.90,-68.3059,-1.1710,-3.0252
463.00,-68.3924,-1.1810,-3.0249
463.10,-68.4801,-1.1911,-3.0252
463.20,-68.5654,-1.2004,-3.0259
463.30,-68.6507,-1.2102,-3.0253
463.40,-68.7402,-1.2204,-3.0260
463.50,-68.8246,-1.2304,-3.0274
463.60,-68.9106,-1.2393,-3.0277
463.70,-68.9965,-1.2495,-3.0286
463.80,-69.0830,-1.2601,-3.0299
463.90,-69.1685,-1.2684,-3.0307
464.00,-69.2559,-1.2785,-3.0310
464.10,-69.3410,-1.2873,-3.0300
464.20,-69.4272,-1.2963,-3.0313
464.30,-69.5131,-1.3061,-3.0303
464.40,-69.5978,-1.3154,-3.0305
464.50,-69.6860,-1.3247,-3.0306
464.60,-69.7732,-1.3350,-3.0317
464.70,-69.8576,-1.3434,-3.0312
464.80,-69.9449,-1.3531,-3.0330
464.90,-70.0321,-1.3622,-3.0336
465.00,-70.1173,-1.3718,-3.0336
465.10,-70.2034,-1.3810,-3.0353
465.20,-70.2904,-1.3906,-3.0366
465.30,-70.3008,-1.3919,-3.0365
465.40,-70.3782,-1.3990,-3.0385
465.50,-70.4644,-1.4078,-3.0398
465.60,-70.5502,-1.4159,-3.0400
465.70,-70.6365,-1.4245,-3.0407
465.80,-70.7237,-1.4333,-3.0416
465.90,-70.8090,-1.4407,-3.0428
466.00,-70.8944,-1.4498,-3.0408
466.10,-70.9809,-1.4584,-3.0424
466.20,-71.0661,-1.4655,-3.0437
466.30,-71.1525,-1.4740,-3.0451
466.40,-71.2398,-1.4820,-3.0468
466.50,-71.3240,-1.4891,-3.0474
466.60,-71.4110,-1.4976,-3.0474
466.70,-71.4983,-1.5054,-3.0483
466.80,-71.5831,-1.5136,-3.0504
466.90,-71.6704,-1.5206,-3.0499
467.00,-71.7561,-1.5291,-3.0508
467.10,-71.8418,-1.5359,-3.0527
467.20,-71.9292,-1.5439,-3.0545
467.30,-72.0155,-1.5503,-3.0540
467.40,-72.1022,-1.5577,-3.0584
467.50,-72.1897,-1.5647,-3.0581
467.60,-72.2752,-1.5720,-3.0587
467.70,-72.3614,-1.5789,-3.0592
467.80,-72.3670,-1.5792,-3.0605
467.90,-72.4434,-1.5856,-3.0615
468.00,-72.5301,-1.5915,-3.0597
468.10,-72.6164,-1.5997,-3.0629
468.20,-72.7030,-1.6061,-3.0629
468.30,-72.7891,-1.6120,-3.0631
468.40,-72.8775,-1.6200,-3.0627
468.50,-72.9633,-1.6261,-3.0634
468.60,-73.0483,-1.6324,-3.0645
468.70,-73.1374,-1.6392,-3.0622
468.80,-73.2233,-1.6457,-3.0656
468.90,-73.3099,-1.6518,-3.0648
469.00,-73.3957,-1.6586,-3.0659
469.10,-73.4831,-1.6649,-3.0671
469.20,-73.5705,-1.6712,-3.0666
469.30,-73.6557,-1.6762,-3.0666
469.40,-73.7423,-1.6823,-3.0682
469.50,-73.8276,-1.6890,-3.0671
469.60,-73.9161,-1.6957,-3.0677
469.70,-74.0033,-1.7017,-3.0686
469.80,-74.0875,-1.7062,-3.0708
469.90,-74.1737,-1.7129,-3.0702
470.00,-74.2622,-1.7198,-3.0706
470.10,-74.3465,-1.7263,-3.0705
470.20,-74.4348,-1.7319,-3.0718
470.30,-74.4496,-1.7339,-3.0696
470.40,-74.5261,-1.7394,-3.0699
470.50,-74.6131,-1.7462,-3.0700
470.60,-74.7001,-1.7513,-3.0716
470.70,-74.7870,-1.7579,-3.0712
470.80,-74.8740,-1.7647,-3.0729
470.90,-74.9606,-1.7704,-3.0713
471.00,-75.0467,-1.7766,-3.0713
471.10,-75.1345,-1.7830,-3.0724
471.20,-75.2225,-1.7894,-3.0723
471.30,-75.3079,-1.7957,-3.0726
471.40,-75.3950,-1.8025,-3.0739
471.50,-75.4829,-1.8096,-3.0746
471.60,-75.5680,-1.8150,-3.0752
471.70,-75.6551,-1.8209,-3.0756
471.80,-75.7423,-1.8270,-3.0771
471.90,-75.8261,-1.8316,-3.0810
472.00,-75.9153,-1.8385,-3.0806
472.10,-75.9997,-1.8447,-3.0817
472.20,-76.0870,-1.8487,-3.0836
472.30,-76.1724,-1.8550,-3.0852
472.40,-76.2604,-1.8614,-3.0852
472.50,-76.3480,-1.8661,-3.0867
472.60,-76.4341,-1.8703,-3.0875
472.70,-76.4484,-1.8707,-3.0866
472.80,-76.5257,-1.8758,-3.0880
472.90,-76.6127,-1.8809,-3.0906
473.00,-76.6982,-1.8871,-3.0909
473.10,-76.7844,-1.8904,-3.0905
473.20,-76.8725,-1.8958,-3.0911
473.30,-76.9609,-1.9001,-3.0932
473.40,-77.0466,-1.9045,-3.0926
473.50,-77.1330,-1.9080,-3.0931
473.60,-77.2215,-1.9129,-3.0926
473.70,-77.3074,-1.9170,-3.0933
473.80,-77.3946,-1.9208,-3.0912
473.90,-77.4806,-1.9242,-3.0915
474.00,-77.5683,-1.9291,-3.0905
474.10,-77.6540,-1.9334,-3.0911
474.20,-77.7419,-1.9382,-3.0933
474.30,-77.8274,-1.9422,-3.0912
474.40,-77.9139,-1.9473,-3.0904
474.50,-78.0022,-1.9515,-3.0903
474.60,-78.0862,-1.9545,-3.0909
474.70,-78.1736,-1.9589,-3.0898
474.80,-78.2590,-1.9646,-3.0890
474.90,-78.3464,-1.9690,-3.0896
475.00,-78.4338,-1.9734,-3.0872
475.10,-78.5212,-1.9784,-3.0864
475.20,-78.5257,-1.9782,-3.0868
475.30,-78.6050,-1.9831,-3.0875
475.40,-78.6925,-1.9870,-3.0884
475.50,-78.7805,-1.9923,-3.0890
475.60,-78.8670,-1.9971,-3.0888
475.70,-78.9542,-2.0006,-3.0898
475.80,-79.0424,-2.0053,-3.0899
475.90,-79.1289,-2.0107,-3.0894
476.00,-79.2158,-2.0143,-3.0901
476.10,-79.3030,-2.0194,-3.0905
476.20,-79.3912,-2.0240,-3.0893
476.30,-79.4777,-2.0282,-3.0898
476.40,-79.5645,-2.0330,-3.0896
476.50,-79.6514,-2.0369,-3.0893
476.60,-79.7407,-2.0419,-3.0903
476.70,-79.8259,-2.0471,-3.0895
476.80,-79.9129,-2.0514,-3.0903
476.90,-79.9961,-2.0558,-3.0890
477.00,-80.0801,-2.0614,-3.0905
477.10,-80.1660,-2.0648,-3.0913
477.20,-80.2535,-2.0692,-3.0912
477.30,-80.3403,-2.0739,-3.0900
477.40,-80.4275,-2.0781,-3.0913
477.50,-80.5145,-2.0817,-3.0915
477.60,-80.6000,-2.0860,-3.0894
477.70,-80.6091,-2.0864,-3.0896
477.80,-80.6890,-2.0902,-3.0899
477.90,-80.7757,-2.0958,-3.0883
478.00,-80.8621,-2.0990,-3.0869
478.10,-80.9502,-2.1045,-3.0878
478.20,-81.0373,-2.1088,-3.0856
478.30,-81.1255,-2.1124,-3.0828
478.40,-81.2144,-2.1184,-3.0835
478.50,-81.3023,-2.1231,-3.0830
478.60,-81.3899,-2.1283,-3.0820
478.70,-81.4791,-2.1341,-3.0812
478.80,-81.5654,-2.1401,-3.0791
478.90,-81.6534,-2.1456,-3.0765
479.00,-81.7419,-2.1516,-3.0745
479.10,-81.8284,-2.1574,-3.0724
479.20,-81.9155,-2.1631,-3.0702
479.30,-82.0022,-2.1690,-3.0698
479.40,-82.0896,-2.1752,-3.0702
479.50,-82.1768,-2.1822,-3.0683
479.60,-82.2624,-2.1868,-3.0668
479.70,-82.3499,-2.1932,-3.0670
479.80,-82.4389,-2.2001,-3.0653
479.90,-82.5260,-2.2063,-3.0633
480.00,-82.6131,-2.2131,-3.0581
480.10,-82.6220,-2.2135,-3.0575
480.20,-82.6998,-2.2209,-3.0579
480.30,-82.7838,-2.2277,-3.0567
480.40,-82.8703,-2.2338,-3.0568
480.50,-82.9588,-2.2419,-3.0567
480.60,-83.0435,-2.2491,-3.0583
480.70,-83.1298,-2.2556,-3.0567
480.80,-83.2153,-2.2628,-3.0555
480.90,-83.3021,-2.2698,-3.0560
481.00,-83.3891,-2.2769,-3.0564
481.10,-83.4761,-2.2852,-3.0577
481.20,-83.5600,-2.2919,-3.0565
481.30,-83.6472,-2.2987,-3.0534
481.40,-83.7328,-2.3067,-3.0534
481.50,-83.8170,-2.3136,-3.0541
481.60,-83.9036,-2.3202,-3.0540
481.70,-83.9917,-2.3271,-3.0549
481.80,-84.0766,-2.3357,-3.0546
481.90,-84.1629,-2.3428,-3.0562
482.00,-84.2481,-2.3487,-3.0556
482.10,-84.3340,-2.3563,-3.0554
482.20,-84.4203,-2.3635,-3.0562
482.30,-84.5056,-2.3694,-3.0585
482.40,-84.5929,-2.3762,-3.0572
482.50,-84.6792,-2.3836,-3.0578
482.60,-84.6928,-2.3850,-3.0583
482.70,-84.7687,-2.3907,-3.0569
482.80,-84.8557,-2.3977,-3.0570
482.90,-84.9417,-2.4052,-3.0563
483.00,-85.0279,-2.4119,-3.0551
483.10,-85.1165,-2.4194,-3.0549
483.20,-85.2018,-2.4260,-3.0545
483.30,-85.2884,-2.4334,-3.0542
483.40,-85.3751,-2.4410,-3.0547
483.50,-85.4632,-2.4486,-3.0546
483.60,-85.5490,-2.4560,-3.0547
483.70,-85.6364,-2.4618,-3.0560
483.80,-85.7226,-2.4688,-3.0558
483.90,-85.8106,-2.4771,-3.0537
484.00,-85.8968,-2.4839,-3.0522
484.10,-85.9850,-2.4917,-3.0519
484.20,-86.0721,-2.5001,-3.0501
484.30,-86.1583,-2.5064,-3.0481
484.40,-86.2464,-2.5157,-3.0477
484.50,-86.3324,-2.5227,-3.0471
484.60,-86.4199,-2.5310,-3.0482
484.70,-86.5077,-2.5395,-3.0490
484.80,-86.5941,-2.5476,-3.0505
484.90,-86.6815,-2.5544,-3.0502
485.00,-86.7701,-2.5629,-3.0500
