t_wall,sim_t,vio_x,vio_y,vio_z,qx,qy,qz,qw,gt_x,gt_y
1776749362.4433892,26.9,-3.766915,17.656912,0.089504,0.707982,0.044446,-0.028811,-0.704241,-78.60846710205078,-1.0524595975875854
1776749362.543598,27.0,-3.770199,17.717451,0.090225,0.708249,0.042197,-0.026253,-0.704211,-78.60846710205078,-1.0524595975875854
1776749362.643781,27.0,-3.770199,17.717451,0.090225,0.708249,0.042197,-0.026253,-0.704211,-78.60846710205078,-1.0524595975875854
1776749362.743971,27.0,-3.770199,17.717451,0.090225,0.708249,0.042197,-0.026253,-0.704211,-78.60846710205078,-1.0524595975875854
1776749362.8441544,27.0,-3.770199,17.717451,0.090225,0.708249,0.042197,-0.026253,-0.704211,-78.60846710205078,-1.0524595975875854
1776749362.9443896,27.0,-3.770199,17.717451,0.090225,0.708249,0.042197,-0.026253,-0.704211,-78.60846710205078,-1.0524595975875854
1776749363.0448792,27.0,-3.770199,17.717451,0.090225,0.708249,0.042197,-0.026253,-0.704211,-78.55126190185547,-1.0428880453109741
1776749363.1451006,27.1,-3.771359,17.774347,0.089737,0.708226,0.040452,-0.025191,-0.704376,-78.55126190185547,-1.0428880453109741
1776749363.2453387,27.1,-3.771359,17.774347,0.089737,0.708226,0.040452,-0.025191,-0.704376,-78.55126190185547,-1.0428880453109741
1776749363.345551,27.1,-3.771359,17.774347,0.089737,0.708226,0.040452,-0.025191,-0.704376,-78.55126190185547,-1.0428880453109741
1776749363.4463398,27.1,-3.771359,17.774347,0.089737,0.708226,0.040452,-0.025191,-0.704376,-78.55126190185547,-1.0428880453109741
1776749363.5465357,27.1,-3.771359,17.774347,0.089737,0.708226,0.040452,-0.025191,-0.704376,-78.55126190185547,-1.0428880453109741
1776749363.6467488,27.1,-3.771359,17.774347,0.089737,0.708226,0.040452,-0.025191,-0.704376,-78.54315948486328,-1.0414435863494873
1776749363.7470043,27.2,-3.771067,17.829639,0.091202,0.708407,0.038581,-0.023837,-0.704345,-78.54315948486328,-1.0414435863494873
1776749363.8472245,27.2,-3.771067,17.829639,0.091202,0.708407,0.038581,-0.023837,-0.704345,-78.54315948486328,-1.0414435863494873
1776749363.9473975,27.2,-3.771067,17.829639,0.091202,0.708407,0.038581,-0.023837,-0.704345,-78.54315948486328,-1.0414435863494873
