t,x,y,yaw
126.20,79.5349,10.3370,2.7210
126.30,79.5332,10.3509,2.8521
126.40,79.5228,10.3700,2.9763
126.50,79.5148,10.3722,3.0884
126.60,79.5099,10.3796,-3.0623
126.70,79.5050,10.3851,-2.9419
126.80,79.5022,10.3890,-2.8431
126.90,79.4921,10.3832,-2.7488
127.00,79.4894,10.3800,-2.6582
127.10,79.4926,10.3855,-2.5626
127.20,79.4892,10.3902,-2.4834
127.30,79.4945,10.4053,-2.4293
127.40,79.4947,10.3987,-2.3598
127.50,79.4978,10.3941,-2.2875
127.60,79.5011,10.3942,-2.1977
127.70,79.5038,10.3877,-2.1027
127.80,79.5151,10.3891,-2.0106
127.90,79.5239,10.3763,-1.9086
128.00,79.5405,10.4249,-1.9067
128.10,79.5604,10.4788,-1.9067
128.20,79.5778,10.5302,-1.9054
128.30,79.5957,10.5836,-1.9071
128.40,79.6145,10.6359,-1.9072
128.50,79.6324,10.6884,-1.9061
128.60,79.6503,10.7410,-1.9064
128.70,79.6690,10.7955,-1.9059
128.80,79.6867,10.8473,-1.9061
128.90,79.7045,10.8981,-1.9074
129.00,79.7230,10.9514,-1.9065
129.10,79.7418,11.0050,-1.9075
129.20,79.7533,11.0144,-1.7939
129.30,79.7538,11.0124,-1.6707
129.40,79.7578,11.0125,-1.5584
129.50,79.7690,11.0061,-1.4411
129.60,79.7866,10.9991,-1.3263
129.70,79.8034,10.9946,-1.2075
129.80,79.8241,10.9904,-1.1025
129.90,79.8457,10.9885,-0.9750
130.00,79.8567,10.9949,-0.8698
130.10,79.8744,10.9973,-0.7582
130.20,79.8931,11.0057,-0.6381
130.30,79.9160,11.0138,-0.5349
130.40,79.9306,11.0272,-0.4328
130.50,79.9413,11.0355,-0.3318
130.60,79.9478,11.0459,-0.2439
130.70,79.9677,11.0618,-0.1382
130.80,79.9753,11.0690,-0.0540
130.90,79.9812,11.0851,0.0203
131.00,79.9829,11.0879,0.0995
131.10,79.9892,11.0901,0.1799
131.20,79.9911,11.0958,0.2555
131.30,79.9954,11.0993,0.3334
131.40,80.0064,11.1007,0.3929
131.50,80.0159,11.1000,0.4657
131.60,79.9778,11.0816,0.4670
131.70,79.9324,11.0566,0.4682
131.80,79.8852,11.0336,0.4686
131.90,79.8440,11.0112,0.4682
132.00,79.7976,10.9884,0.4682
132.10,79.7523,10.9657,0.4679
132.20,79.7085,10.9432,0.4680
132.30,79.6627,10.9204,0.4686
132.40,79.6155,10.8964,0.4676
132.50,79.5723,10.8744,0.4671
132.60,79.5257,10.8511,0.4684
132.70,79.4822,10.8285,0.4670
132.80,79.4748,10.8352,0.5935
132.90,79.4864,10.8487,0.7145
133.00,79.4914,10.8707,0.8325
133.10,79.4919,10.8783,0.9523
133.20,79.4967,10.9025,1.0679
133.30,79.5030,10.9137,1.1796
133.40,79.5173,10.9239,1.3085
133.50,79.5312,10.9374,1.4319
133.60,79.5434,10.9553,1.5607
133.70,79.5361,10.9796,1.6732
133.80,79.5328,10.9991,1.7932
133.90,79.5341,11.0255,1.9133
134.00,79.5308,11.0356,2.0135
134.10,79.5312,11.0426,2.1184
134.20,79.5263,11.0534,2.2221
134.30,79.5144,11.0645,2.3218
134.40,79.3809,11.2095,2.3192
134.50,79.2037,11.4132,2.2944
134.60,79.0321,11.6224,2.2690
134.70,78.8638,11.8334,2.2484
134.80,78.7005,12.0461,2.2139
134.90,78.5471,12.2706,2.1696
135.00,78.3983,12.4945,2.1439
135.10,78.2583,12.7260,2.1084
135.20,78.1242,12.9693,2.0781
135.30,77.9973,13.2112,2.0418
135.40,77.8813,13.4545,2.0071
135.50,77.7676,13.7142,1.9831
135.60,77.6501,13.9700,1.9819
135.70,77.5500,14.2241,1.9610
135.80,77.4458,14.4900,1.9360
135.90,77.3550,14.7558,1.9060
136.00,77.2678,15.0195,1.8947
136.10,77.1800,15.2877,1.8875
136.20,77.0978,15.5563,1.8691
136.30,77.0191,15.8263,1.8528
136.40,76.9373,16.0960,1.8462
136.50,76.8606,16.3694,1.8361
136.60,76.7916,16.6308,1.8311
136.70,76.7201,16.8980,1.8138
136.80,76.6579,17.1645,1.7858
136.90,76.6051,17.4346,1.7587
137.00,76.5604,17.7070,1.7276
137.10,76.5227,17.9804,1.6920
137.20,76.5096,18.0194,1.6530
137.30,76.5137,17.9649,1.6531
137.40,76.5184,17.9135,1.6529
137.50,76.5227,17.8579,1.6521
137.60,76.5128,17.8525,1.7704
137.70,76.5141,17.8569,1.8841
137.80,76.5203,17.8723,2.0103
137.90,76.5227,17.8883,2.1246
138.00,76.5230,17.8955,2.2369
138.10,76.5225,17.9120,2.3484
138.20,76.5230,17.9313,2.4692
138.30,76.5238,17.9445,2.5805
138.40,76.5200,17.9583,2.7066
138.50,76.5161,17.9681,2.8198
138.60,76.5060,17.9846,2.9478
138.70,76.4913,18.0030,3.0742
138.80,76.4902,18.0001,-3.1001
138.90,76.4833,18.0063,-2.9918
139.00,76.4693,17.9907,-2.8859
139.10,76.4602,17.9746,-2.7715
139.20,76.4484,17.9519,-2.6668
139.30,76.4376,17.9287,-2.5586
139.40,76.4433,17.9094,-2.4462
139.50,76.4406,17.8856,-2.3349
139.60,76.4394,17.8684,-2.2398
139.70,76.4433,17.8535,-2.1596
139.80,76.4499,17.8434,-2.0707
139.90,76.4528,17.8370,-1.9811
140.00,76.4559,17.8270,-1.9362
140.10,76.4595,17.8163,-1.8787
140.20,76.4675,17.8008,-1.8161
140.30,76.4689,17.7959,-1.7398
140.40,76.4766,17.7886,-1.6232
140.50,76.4729,17.7913,-1.5050
140.60,76.4695,17.7826,-1.3865
140.70,76.4573,17.7617,-1.2575
140.80,76.4554,17.7529,-1.1385
140.90,76.4543,17.7344,-1.0267
141.00,76.4638,17.7291,-0.9099
141.10,76.4636,17.7064,-0.7856
141.20,76.4647,17.6914,-0.6596
141.30,76.4636,17.6838,-0.5370
141.40,76.4672,17.6798,-0.4060
141.50,76.4751,17.6667,-0.2832
141.60,76.4870,17.6689,-0.2192
141.70,76.4949,17.6705,-0.1421
141.80,76.5045,17.6699,-0.0908
141.90,76.5107,17.6708,-0.0316
142.00,76.5078,17.6674,-0.0043
142.10,76.5146,17.6616,0.0275
142.20,76.5197,17.6574,0.0630
142.30,76.5185,17.6565,0.0733
142.40,76.5170,17.6576,0.0856
142.50,76.5150,17.6564,0.1103
142.60,76.5116,17.6604,0.1431
142.70,76.5178,17.6630,0.1510
142.80,76.4698,17.6560,0.1500
142.90,76.4163,17.6471,0.1493
143.00,76.3637,17.6401,0.1508
143.10,76.3125,17.6317,0.1500
143.20,76.2613,17.6235,0.1509
143.30,76.2096,17.6165,0.1502
143.40,76.1572,17.6079,0.1508
143.50,76.1069,17.6009,0.1505
143.60,76.0556,17.5925,0.1492
143.70,76.0030,17.5848,0.1493
143.80,75.9516,17.5772,0.1480
143.90,75.8991,17.5691,0.1497
144.00,75.8834,17.5675,0.2561
144.10,75.8945,17.5749,0.3751
144.20,75.9160,17.5691,0.4897
144.30,75.9292,17.5643,0.5985
144.40,75.9481,17.5629,0.7076
144.50,75.9608,17.5620,0.8142
144.60,75.9746,17.5617,0.9281
144.70,75.9975,17.5650,1.0421
144.80,76.0223,17.5733,1.1669
144.90,76.0430,17.5813,1.2862
145.00,76.0594,17.5939,1.4131
145.10,76.0814,17.6140,1.5309
145.20,76.0940,17.6288,1.6342
145.30,76.0987,17.6362,1.7242
145.40,76.0927,17.6460,1.8022
145.50,76.0792,17.6550,1.8848
145.60,76.0639,17.6645,1.9937
145.70,76.0482,17.6701,2.0857
145.80,76.0233,17.6829,2.1796
145.90,76.0180,17.6833,2.2747
146.00,75.9923,17.6876,2.3652
146.10,75.9690,17.6889,2.4629
146.20,75.9626,17.6856,2.5437
146.30,75.9584,17.6875,2.6475
146.40,75.9552,17.6885,2.6665
146.50,75.9547,17.6897,2.6955
146.60,75.9532,17.6909,2.7151
146.70,75.9453,17.6887,2.7560
146.80,75.9417,17.6877,2.8549
146.90,75.9428,17.6830,2.9561
147.00,75.9380,17.6797,3.0775
147.10,75.9218,17.6691,-3.1012
147.20,75.9106,17.6548,-2.9805
147.30,75.9096,17.6545,-2.8664
147.40,75.8955,17.6586,-2.7468
147.50,75.8855,17.6600,-2.6215
147.60,75.8656,17.6624,-2.5120
147.70,75.8438,17.6666,-2.3959
147.80,75.8249,17.6694,-2.2743
147.90,75.8108,17.6670,-2.1625
148.00,75.7994,17.6676,-2.1033
148.10,75.7840,17.6622,-2.0284
148.20,75.7749,17.6593,-1.9648
148.30,75.7698,17.6564,-1.9032
148.40,75.7648,17.6565,-1.8574
148.50,75.7562,17.6517,-1.8131
148.60,75.7456,17.6404,-1.7520
148.70,75.7366,17.6288,-1.7182
148.80,75.7308,17.6100,-1.6992
148.90,75.7306,17.6065,-1.6939
149.00,75.7305,17.6078,-1.6928
149.10,75.7302,17.6098,-1.6919
149.20,75.7342,17.6500,-1.6927
149.30,75.7414,17.7040,-1.6930
149.40,75.7498,17.7584,-1.6926
149.50,75.7534,17.8075,-1.6919
149.60,75.7604,17.8619,-1.6909
149.70,75.7667,17.9139,-1.6920
149.80,75.7728,17.9675,-1.6910
149.90,75.7802,18.0208,-1.6901
150.00,75.7851,18.0696,-1.6917
150.10,75.7918,18.1228,-1.6904
150.20,75.7985,18.1762,-1.6905
150.30,75.8040,18.2277,-1.6908
150.40,75.8117,18.2352,-1.5820
150.50,75.8194,18.2370,-1.4643
150.60,75.8132,18.2269,-1.3378
150.70,75.8258,18.2171,-1.2254
150.80,75.8330,18.2127,-1.1138
150.90,75.8461,18.2137,-1.0014
151.00,75.8524,18.2112,-0.8831
151.10,75.8828,18.2066,-0.7698
151.20,75.8921,18.2128,-0.6491
151.30,75.9147,18.2174,-0.5348
151.40,75.9229,18.2181,-0.4244
151.50,75.9399,18.2264,-0.3190
151.60,75.9526,18.2400,-0.2202
151.70,75.9717,18.2492,-0.1392
151.80,75.9703,18.2539,-0.0486
151.90,75.9808,18.2648,0.0453
152.00,75.9746,18.2558,0.1261
152.10,75.9816,18.2697,0.2087
152.20,75.9810,18.2726,0.3007
152.30,75.9956,18.2687,0.3885
152.40,76.0143,18.2664,0.4633
152.50,76.0219,18.2581,0.5387
152.60,76.0285,18.2556,0.5951
152.70,76.0519,18.2570,0.6620
152.80,76.0194,18.2304,0.6630
152.90,75.9767,18.1966,0.6641
153.00,75.9339,18.1646,0.6626
153.10,75.8944,18.1341,0.6629
153.20,75.8544,18.1022,0.6635
153.30,75.8127,18.0682,0.6631
153.40,75.7722,18.0380,0.6637
153.50,75.7347,18.0072,0.6634
153.60,75.6935,17.9759,0.6645
153.70,75.6559,17.9439,0.6633
153.80,75.6107,17.9118,0.6629
153.90,75.5739,17.8816,0.6629
154.00,75.5712,17.8827,0.7667
154.10,75.5724,17.9135,0.8802
154.20,75.5746,17.9363,0.9986
154.30,75.5714,17.9653,1.1010
154.40,75.5627,17.9948,1.2237
154.50,75.5583,18.0167,1.3364
154.60,75.5446,18.0438,1.4556
154.70,75.5341,18.0612,1.5745
154.80,75.5473,18.0785,1.6911
154.90,75.5572,18.1012,1.8125
155.00,75.5697,18.1164,1.9267
155.10,75.5768,18.1365,2.0429
155.20,75.5831,18.1590,2.1467
155.30,75.5876,18.1817,2.2606
155.40,75.5914,18.2049,2.3769
155.50,75.5895,18.2278,2.4816
155.60,75.5886,18.2445,2.5596
155.70,75.5875,18.2566,2.6397
155.80,75.5833,18.2746,2.7153
155.90,75.5763,18.2924,2.8086
156.00,75.5676,18.3059,2.9011
156.10,75.5636,18.3175,2.9738
156.20,75.5568,18.3275,3.0603
156.30,75.5465,18.3236,-3.1292
156.40,75.5938,18.3253,-3.1272
156.50,75.6478,18.3266,-3.1267
156.60,75.7014,18.3259,-3.1286
156.70,75.7557,18.3275,-3.1276
156.80,75.8086,18.3280,-3.1291
156.90,75.8607,18.3292,-3.1278
157.00,75.9130,18.3298,-3.1272
157.10,75.9651,18.3295,-3.1280
157.20,76.0176,18.3309,-3.1279
157.30,76.0728,18.3308,-3.1279
157.40,76.1236,18.3325,-3.1287
157.50,76.1768,18.3330,-3.1294
157.60,76.1844,18.3241,-3.0250
157.70,76.1717,18.3087,-2.9109
157.80,76.1639,18.3035,-2.7855
157.90,76.1611,18.2981,-2.6674
158.00,76.1598,18.2924,-2.5583
158.10,76.1566,18.2840,-2.4372
158.20,76.1535,18.2833,-2.3240
158.30,76.1523,18.2812,-2.2134
158.40,76.1427,18.2771,-2.0923
158.50,76.1244,18.2696,-1.9743
158.60,76.1220,18.2672,-1.8646
158.70,76.1065,18.2536,-1.7466
158.80,76.1034,18.2530,-1.6945
158.90,76.0993,18.2482,-1.6281
159.00,76.0884,18.2426,-1.5580
159.10,76.0851,18.2375,-1.4958
159.20,76.0804,18.2300,-1.4475
159.30,76.0741,18.2236,-1.4050
159.40,76.0770,18.2317,-1.3629
159.50,76.0814,18.2319,-1.3227
159.60,76.0790,18.2374,-1.2783
159.70,76.0795,18.2342,-1.2313
159.80,76.0760,18.2264,-1.1631
159.90,76.0779,18.2255,-1.1009
160.00,76.0585,18.2654,-1.0996
160.10,76.0341,18.3136,-1.1012
160.20,76.0090,18.3623,-1.0997
160.30,75.9867,18.4059,-1.1009
160.40,75.9622,18.4540,-1.0998
160.50,75.9387,18.5010,-1.1019
160.60,75.9147,18.5490,-1.0999
160.70,75.8908,18.5953,-1.1011
160.80,75.8667,18.6425,-1.1020
160.90,75.8440,18.6916,-1.1013
161.00,75.8192,18.7372,-1.1027
161.10,75.7949,18.7857,-1.1021
161.20,75.7710,18.8329,-1.1037
161.30,75.7460,18.8836,-1.1036
161.40,75.7236,18.9287,-1.1029
161.50,75.6998,18.9742,-1.1034
161.60,75.7062,18.9807,-0.9925
161.70,75.7242,18.9729,-0.8755
161.80,75.7446,18.9706,-0.7649
161.90,75.7648,18.9730,-0.6334
162.00,75.7757,18.9726,-0.5290
162.10,75.7975,18.9795,-0.4114
162.20,75.8183,18.9875,-0.3039
162.30,75.8244,18.9942,-0.1865
162.40,75.8236,18.9858,-0.0746
162.50,75.8337,18.9851,0.0474
162.60,75.8470,18.9714,0.1620
162.70,75.8603,18.9629,0.2779
162.80,75.8663,18.9611,0.3969
162.90,75.8731,18.9609,0.5011
163.00,75.8847,18.9571,0.6146
163.10,75.9007,18.9544,0.7393
163.20,75.9016,18.9532,0.8376
163.30,75.9068,18.9536,0.9480
163.40,75.9164,18.9571,1.0574
163.50,75.9299,18.9611,1.1753
163.60,75.9286,18.9567,1.1772
163.70,75.9263,18.9515,1.1781
163.80,75.9263,18.9515,1.1780
163.90,75.9263,18.9515,1.1780
164.00,75.9090,18.9092,1.1789
164.10,75.8877,18.8589,1.1785
164.20,75.8685,18.8095,1.1796
164.30,75.8492,18.7659,1.1802
164.40,75.8292,18.7141,1.1811
164.50,75.8079,18.6663,1.1820
164.60,75.7886,18.6165,1.1817
164.70,75.7700,18.5730,1.1822
164.80,75.7496,18.5223,1.1822
164.90,75.7304,18.4723,1.1833
165.00,75.7096,18.4237,1.1843
165.10,75.6910,18.3760,1.1841
165.20,75.6725,18.3721,1.3065
165.30,75.6795,18.3765,1.4178
165.40,75.6839,18.3824,1.5334
165.50,75.6764,18.3915,1.6503
165.60,75.6788,18.3986,1.7641
165.70,75.6814,18.3996,1.8783
165.80,75.6705,18.4131,1.9953
165.90,75.6632,18.4168,2.1241
166.00,75.6536,18.4182,2.2423
166.10,75.6404,18.4140,2.3559
166.20,75.6333,18.4134,2.4737
166.30,75.6268,18.4133,2.5907
166.40,75.6278,18.4143,2.6929
166.50,75.6223,18.4224,2.8043
166.60,75.6078,18.4204,2.8998
166.70,75.5989,18.4178,2.9968
166.80,75.5916,18.4255,3.0822
166.90,75.5890,18.4276,-3.1212
167.00,75.5922,18.4299,-3.0637
167.10,75.5880,18.4242,-2.9865
167.20,75.5808,18.4274,-2.9116
167.30,75.5767,18.4198,-2.8363
167.40,75.5753,18.4194,-2.7630
167.50,75.5712,18.4179,-2.6948
167.60,75.6160,18.4383,-2.6951
167.70,75.6661,18.4615,-2.6955
167.80,75.7116,18.4849,-2.6951
167.90,75.7584,18.5070,-2.6941
168.00,75.8079,18.5307,-2.6951
168.10,75.8548,18.5537,-2.6943
168.20,75.9021,18.5759,-2.6943
168.30,75.9464,18.5978,-2.6952
168.40,75.9925,18.6191,-2.6939
168.50,76.0421,18.6438,-2.6945
168.60,76.0887,18.6648,-2.6939
168.70,76.1349,18.6885,-2.6927
168.80,76.1828,18.7109,-2.6937
168.90,76.2309,18.7345,-2.6925
169.00,76.2777,18.7569,-2.6935
169.10,76.3242,18.7798,-2.6934
169.20,76.3321,18.7773,-2.5873
169.30,76.3254,18.7749,-2.4688
169.40,76.3165,18.7774,-2.3485
169.50,76.3099,18.7753,-2.2298
169.60,76.3060,18.7750,-2.1120
169.70,76.3117,18.7660,-1.9915
169.80,76.3025,18.7592,-1.8722
169.90,76.2912,18.7587,-1.7489
170.00,76.2835,18.7528,-1.6384
170.10,76.2860,18.7505,-1.5165
170.20,76.2912,18.7488,-1.3933
170.30,76.2813,18.7537,-1.2771
170.40,76.2942,18.7462,-1.1671
170.50,76.2888,18.7475,-1.0559
170.60,76.3032,18.7434,-0.9327
170.70,76.3127,18.7432,-0.8098
170.80,76.3163,18.7427,-0.6834
170.90,76.3146,18.7408,-0.5617
171.00,76.3300,18.7460,-0.4517
171.10,76.3340,18.7441,-0.3324
171.20,76.3505,18.7507,-0.2215
171.30,76.3581,18.7538,-0.1195
171.40,76.3737,18.7632,-0.0166
171.50,76.3872,18.7738,0.0827
171.60,76.3396,18.7706,0.0857
171.70,76.2857,18.7653,0.0856
171.80,76.2324,18.7603,0.0850
171.90,76.1800,18.7560,0.0875
172.00,76.1269,18.7522,0.0877
172.10,76.0765,18.7478,0.0867
172.20,76.0242,18.7434,0.0879
172.30,75.9715,18.7379,0.0863
172.40,75.9178,18.7335,0.0865
172.50,75.8654,18.7290,0.0856
172.60,75.8131,18.7247,0.0870
172.70,75.7593,18.7201,0.0865
172.80,75.7519,18.7244,0.1968
172.90,75.7622,18.7216,0.3116
173.00,75.7720,18.7201,0.4298
173.10,75.7957,18.7143,0.5466
173.20,75.8150,18.7103,0.6625
173.30,75.8291,18.7046,0.7756
173.40,75.8419,18.7042,0.8898
173.50,75.8526,18.7071,0.9963
173.60,75.8652,18.7096,1.1204
173.70,75.8801,18.7166,1.2383
173.80,75.8862,18.7196,1.3474
173.90,75.8928,18.7215,1.4802
174.00,75.8916,18.7265,1.6042
174.10,75.8865,18.7289,1.7274
174.20,75.8756,18.7346,1.8281
174.30,75.8559,18.7456,1.9475
174.40,75.8554,18.7457,2.0399
174.50,75.8335,18.7532,2.1344
174.60,75.8191,18.7526,2.2431
174.70,75.7959,18.7583,2.3428
174.80,75.7857,18.7534,2.4446
174.90,75.7869,18.7495,2.5254
175.00,75.7725,18.7469,2.6165
175.10,75.7544,18.7439,2.7084
175.20,75.7962,18.7254,2.7107
175.30,75.8437,18.7038,2.7100
175.40,75.8945,18.6800,2.7104
175.50,75.9400,18.6593,2.7084
175.60,75.9861,18.6382,2.7090
175.70,76.0350,18.6148,2.7090
175.80,76.0822,18.5936,2.7090
175.90,76.1319,18.5708,2.7071
176.00,76.1766,18.5486,2.7081
176.10,76.2273,18.5259,2.7070
176.20,76.2742,18.5028,2.7074
176.30,76.3206,18.4831,2.7053
176.40,76.3234,18.4743,2.8015
176.50,76.3103,18.4654,2.9169
176.60,76.2917,18.4506,3.0259
176.70,76.2732,18.4370,-3.1285
176.80,76.2571,18.4206,-3.0206
176.90,76.2486,18.4121,-2.8926
177.00,76.2454,18.4053,-2.7900
177.10,76.2360,18.4035,-2.6681
177.20,76.2289,18.4019,-2.5436
177.30,76.2239,18.4044,-2.4225
177.40,76.2217,18.4012,-2.3099
177.50,76.2073,18.3973,-2.1961
177.60,76.2005,18.3995,-2.1239
177.70,76.2019,18.3996,-2.0465
177.80,76.1871,18.3929,-1.9653
177.90,76.1789,18.3857,-1.8865
178.00,76.1755,18.3867,-1.8555
178.10,76.1784,18.3917,-1.8208
178.20,76.1842,18.3943,-1.7813
178.30,76.1919,18.4002,-1.7431
178.40,76.1901,18.4024,-1.7250
178.50,76.1858,18.4017,-1.6962
178.60,76.1796,18.3984,-1.6452
178.70,76.1730,18.3856,-1.6078
178.80,76.1756,18.4321,-1.6067
178.90,76.1771,18.4828,-1.6067
179.00,76.1790,18.5368,-1.6077
179.10,76.1802,18.5908,-1.6090
179.20,76.1825,18.6400,-1.6067
179.30,76.1845,18.6936,-1.6068
179.40,76.1862,18.7469,-1.6082
179.50,76.1874,18.7978,-1.6092
179.60,76.1895,18.8525,-1.6087
179.70,76.1921,18.9042,-1.6077
179.80,76.1936,18.9583,-1.6086
179.90,76.1955,19.0118,-1.6093
180.00,76.1988,19.0289,-1.5016
180.10,76.2040,19.0244,-1.3951
180.20,76.2178,19.0141,-1.2809
180.30,76.2257,19.0116,-1.1603
180.40,76.2306,19.0120,-1.0513
180.50,76.2335,19.0093,-0.9455
180.60,76.2503,19.0107,-0.8288
180.70,76.2634,19.0097,-0.7221
180.80,76.2754,19.0119,-0.6086
180.90,76.2809,19.0149,-0.4719
181.00,76.2924,19.0258,-0.3623
181.10,76.3060,19.0320,-0.2438
181.20,76.3038,19.0356,-0.1159
181.30,76.3044,19.0490,0.0029
181.40,76.3143,19.0455,0.1212
181.50,76.3264,19.0393,0.2451
181.60,76.3337,19.0413,0.3496
181.70,76.3348,19.0499,0.4425
181.80,76.3480,19.0485,0.5385
181.90,76.3659,19.0460,0.6516
182.00,76.3788,19.0436,0.7593
182.10,76.3739,19.0549,0.8665
182.20,76.3752,19.0593,0.9651
182.30,76.3856,19.0694,1.0705
182.40,76.3655,19.0284,1.0766
182.50,76.3405,18.9818,1.0770
182.60,76.3141,18.9333,1.0767
182.70,76.2901,18.8872,1.0772
182.80,76.2652,18.8406,1.0774
182.90,76.2412,18.7952,1.0759
183.00,76.2137,18.7463,1.0760
183.10,76.1898,18.6992,1.0768
183.20,76.1668,18.6560,1.0763
183.30,76.1410,18.6086,1.0782
183.40,76.1160,18.5624,1.0763
183.50,76.0912,18.5155,1.0774
183.60,76.0876,18.5140,1.1925
183.70,76.0933,18.5180,1.3043
183.80,76.1108,18.5315,1.4282
183.90,76.1194,18.5451,1.5413
184.00,76.1194,18.5531,1.6599
184.10,76.1140,18.5676,1.7741
184.20,76.0911,18.5786,1.8841
184.30,76.0675,18.5921,1.9993
184.40,76.0477,18.5959,2.1134
184.50,76.0264,18.6016,2.2368
184.60,76.0174,18.6000,2.3335
184.70,75.9944,18.6013,2.4457
184.80,75.9837,18.5985,2.5442
184.90,75.9632,18.5973,2.6350
185.00,75.9459,18.5932,2.7299
185.10,75.9312,18.5863,2.8347
185.20,75.9351,18.5898,2.8766
185.30,75.9173,18.5827,2.9356
185.40,75.9027,18.5765,2.9875
185.50,75.8937,18.5684,3.0489
185.60,75.8915,18.5584,3.1243
185.70,75.8826,18.5506,-3.0708
185.80,75.8723,18.5589,-2.9939
185.90,75.8551,18.5686,-2.9084
186.00,75.8986,18.5804,-2.9052
186.10,75.9491,18.5922,-2.9054
186.20,76.0012,18.6044,-2.9051
186.30,76.0519,18.6165,-2.9049
186.40,76.1038,18.6295,-2.9058
186.50,76.1550,18.6410,-2.9054
186.60,76.2074,18.6542,-2.9054
186.70,76.2570,18.6668,-2.9052
186.80,76.3087,18.6792,-2.9071
186.90,76.3600,18.6913,-2.9073
187.00,76.4088,18.7028,-2.9051
187.10,76.4593,18.7162,-2.9072
187.20,76.4596,18.7059,-2.8013
187.30,76.4550,18.7012,-2.6796
187.40,76.4499,18.6804,-2.5641
187.50,76.4465,18.6776,-2.4398
187.60,76.4470,18.6722,-2.3197
187.70,76.4391,18.6665,-2.1988
187.80,76.4261,18.6557,-2.0841
187.90,76.4087,18.6501,-1.9583
188.00,76.3998,18.6442,-1.8434
188.10,76.3820,18.6325,-1.7197
188.20,76.3728,18.6264,-1.5918
188.30,76.3534,18.6042,-1.4716
188.40,76.3460,18.5919,-1.3706
188.50,76.3369,18.5815,-1.2868
188.60,76.3287,18.5693,-1.2048
188.70,76.3287,18.5556,-1.1145
188.80,76.3287,18.5364,-1.0172
188.90,76.3382,18.5331,-0.9121
189.00,76.3388,18.5309,-0.8163
189.10,76.3459,18.5292,-0.7329
189.20,76.3698,18.5318,-0.6327
189.30,76.3638,18.5216,-0.5206
189.40,76.3545,18.5191,-0.4279
189.50,76.3667,18.5252,-0.3240
189.60,76.3206,18.5389,-0.3215
189.70,76.2715,18.5563,-0.3216
189.80,76.2244,18.5715,-0.3216
189.90,76.1718,18.5913,-0.3204
190.00,76.1216,18.6077,-0.3215
190.10,76.0735,18.6221,-0.3224
190.20,76.0232,18.6381,-0.3223
190.30,75.9724,18.6560,-0.3217
190.40,75.9212,18.6737,-0.3227
190.50,75.8714,18.6902,-0.3216
190.60,75.8247,18.7049,-0.3225
