t,x,y,yaw
218.60,33.3705,-3.7480,-0.1338
218.70,33.4535,-3.7585,-0.1291
218.80,33.5393,-3.7669,-0.1254
218.90,33.6236,-3.7768,-0.1201
219.00,33.7076,-3.7868,-0.1177
219.10,33.7908,-3.7960,-0.1122
219.20,33.8789,-3.8055,-0.1104
219.30,33.9592,-3.8126,-0.1064
219.40,34.0411,-3.8216,-0.1026
219.50,34.1297,-3.8273,-0.0981
219.60,34.2099,-3.8372,-0.0947
219.70,34.2955,-3.8442,-0.0915
219.80,34.3853,-3.8500,-0.0898
219.90,34.4693,-3.8574,-0.0867
220.00,34.5568,-3.8641,-0.0819
220.10,34.6419,-3.8711,-0.0783
220.20,34.7278,-3.8765,-0.0776
220.30,34.8117,-3.8825,-0.0716
220.40,34.8975,-3.8884,-0.0674
220.50,34.9832,-3.8933,-0.0648
220.60,35.0694,-3.8982,-0.0604
220.70,35.1538,-3.9029,-0.0569
220.80,35.2398,-3.9074,-0.0555
220.90,35.3275,-3.9107,-0.0510
221.00,35.3323,-3.9109,-0.0515
221.10,35.4055,-3.9148,-0.0476
221.20,35.4895,-3.9188,-0.0454
221.30,35.5764,-3.9221,-0.0446
221.40,35.6616,-3.9254,-0.0399
221.50,35.7431,-3.9283,-0.0370
221.60,35.8322,-3.9301,-0.0354
221.70,35.9147,-3.9312,-0.0275
221.80,36.0006,-3.9340,-0.0242
221.90,36.0823,-3.9362,-0.0207
222.00,36.1656,-3.9378,-0.0182
222.10,36.2551,-3.9369,-0.0157
222.20,36.3385,-3.9380,-0.0100
222.30,36.4255,-3.9382,-0.0070
222.40,36.5130,-3.9383,-0.0033
222.50,36.5999,-3.9372,0.0005
222.60,36.6850,-3.9361,0.0015
222.70,36.7704,-3.9362,0.0047
222.80,36.8543,-3.9354,0.0061
222.90,36.9405,-3.9344,0.0097
223.00,37.0240,-3.9327,0.0116
223.10,37.1090,-3.9318,0.0161
223.20,37.1951,-3.9296,0.0199
223.30,37.2810,-3.9273,0.0227
223.40,37.2786,-3.9272,0.0220
223.50,37.3503,-3.9249,0.0234
223.60,37.4361,-3.9229,0.0269
223.70,37.5214,-3.9205,0.0279
223.80,37.6049,-3.9152,0.0326
223.90,37.6882,-3.9117,0.0377
224.00,37.7759,-3.9066,0.0409
224.10,37.8607,-3.9011,0.0441
224.20,37.9462,-3.8968,0.0473
224.30,38.0324,-3.8918,0.0519
224.40,38.1193,-3.8862,0.0544
224.50,38.2052,-3.8811,0.0595
224.60,38.2916,-3.8739,0.0646
224.70,38.3772,-3.8680,0.0689
224.80,38.4631,-3.8615,0.0707
224.90,38.5489,-3.8553,0.0715
225.00,38.6348,-3.8476,0.0769
225.10,38.7221,-3.8395,0.0804
225.20,38.8086,-3.8325,0.0878
225.30,38.8943,-3.8240,0.0899
225.40,38.9799,-3.8152,0.0965
225.50,39.0656,-3.8054,0.0985
225.60,39.1518,-3.7961,0.0991
225.70,39.2367,-3.7869,0.1011
225.80,39.3247,-3.7766,0.1077
225.90,39.3287,-3.7765,0.1082
226.00,39.4040,-3.7669,0.1092
226.10,39.4919,-3.7565,0.1131
226.20,39.5755,-3.7460,0.1150
226.30,39.6626,-3.7351,0.1178
226.40,39.7494,-3.7241,0.1182
226.50,39.8341,-3.7143,0.1197
226.60,39.9210,-3.7036,0.1187
226.70,40.0078,-3.6926,0.1198
226.80,40.0929,-3.6826,0.1209
226.90,40.1785,-3.6721,0.1237
227.00,40.2653,-3.6623,0.1237
227.10,40.3507,-3.6516,0.1245
227.20,40.4401,-3.6404,0.1276
227.30,40.5251,-3.6295,0.1294
227.40,40.6128,-3.6179,0.1312
227.50,40.6984,-3.6065,0.1344
227.60,40.7861,-3.5937,0.1391
227.70,40.8737,-3.5812,0.1410
227.80,40.9626,-3.5683,0.1466
227.90,41.0321,-3.5573,0.1528
228.00,41.0952,-3.5472,0.1550
228.10,41.1597,-3.5371,0.1620
228.20,41.2254,-3.5256,0.1684
228.30,41.2865,-3.5152,0.1753
228.40,41.3513,-3.5035,0.1790
228.50,41.3532,-3.5033,0.1776
228.60,41.4306,-3.4892,0.1797
228.70,41.5184,-3.4724,0.1828
228.80,41.6065,-3.4560,0.1831
228.90,41.6913,-3.4396,0.1825
229.00,41.7782,-3.4237,0.1848
229.10,41.8665,-3.4066,0.1876
229.20,41.9516,-3.3912,0.1904
229.30,42.0377,-3.3744,0.1919
229.40,42.1249,-3.3573,0.1945
229.50,42.2116,-3.3402,0.1988
229.60,42.2964,-3.3229,0.2002
229.70,42.3838,-3.3049,0.2016
229.80,42.4692,-3.2877,0.2025
229.90,42.5559,-3.2703,0.2033
230.00,42.6435,-3.2523,0.2055
230.10,42.7290,-3.2341,0.2073
230.20,42.8142,-3.2154,0.2116
230.30,42.9018,-3.1965,0.2135
230.40,42.9877,-3.1781,0.2164
230.50,43.0729,-3.1592,0.2162
230.60,43.1593,-3.1397,0.2177
230.70,43.2442,-3.1204,0.2223
230.80,43.3300,-3.0998,0.2268
230.90,43.3452,-3.0960,0.2268
231.00,43.4203,-3.0783,0.2305
231.10,43.5064,-3.0586,0.2320
231.20,43.5906,-3.0376,0.2335
231.30,43.6746,-3.0178,0.2354
231.40,43.7611,-2.9968,0.2373
231.50,43.8461,-2.9759,0.2378
231.60,43.9314,-2.9547,0.2388
231.70,44.0172,-2.9334,0.2395
231.80,44.1046,-2.9117,0.2388
231.90,44.1875,-2.8922,0.2402
232.00,44.2737,-2.8718,0.2399
232.10,44.3592,-2.8496,0.2421
232.20,44.4438,-2.8286,0.2421
232.30,44.5287,-2.8078,0.2432
232.40,44.6157,-2.7864,0.2437
232.50,44.6982,-2.7654,0.2438
232.60,44.7851,-2.7443,0.2456
232.70,44.8711,-2.7225,0.2472
232.80,44.9564,-2.7026,0.2459
232.90,45.0399,-2.6812,0.2478
233.00,45.1248,-2.6588,0.2484
233.10,45.2083,-2.6377,0.2499
233.20,45.2968,-2.6178,0.2503
233.30,45.3818,-2.5968,0.2532
233.40,45.3928,-2.5958,0.2513
233.50,45.4699,-2.5759,0.2511
233.60,45.5559,-2.5534,0.2509
233.70,45.6413,-2.5339,0.2510
233.80,45.7284,-2.5112,0.2495
233.90,45.8139,-2.4890,0.2503
234.00,45.8975,-2.4686,0.2491
234.10,45.9819,-2.4459,0.2490
234.20,46.0666,-2.4238,0.2478
234.30,46.1503,-2.4032,0.2481
234.40,46.2379,-2.3814,0.2493
234.50,46.3221,-2.3594,0.2490
234.60,46.4072,-2.3386,0.2501
234.70,46.4922,-2.3164,0.2506
234.80,46.5768,-2.2946,0.2501
234.90,46.6610,-2.2731,0.2500
235.00,46.7456,-2.2515,0.2494
235.10,46.8299,-2.2309,0.2499
235.20,46.9147,-2.2093,0.2488
235.30,46.9987,-2.1866,0.2492
235.40,47.0834,-2.1661,0.2491
235.50,47.1677,-2.1445,0.2484
235.60,47.2537,-2.1233,0.2469
235.70,47.3376,-2.1021,0.2465
235.80,47.3455,-2.1002,0.2464
235.90,47.4221,-2.0819,0.2450
236.00,47.5067,-2.0600,0.2426
236.10,47.5912,-2.0399,0.2415
236.20,47.6737,-2.0179,0.2420
236.30,47.7576,-1.9989,0.2383
236.40,47.8432,-1.9782,0.2380
236.50,47.9273,-1.9574,0.2360
236.60,48.0110,-1.9386,0.2341
236.70,48.0936,-1.9185,0.2333
236.80,48.1789,-1.8985,0.2323
236.90,48.2647,-1.8787,0.2315
237.00,48.3485,-1.8600,0.2293
237.10,48.4318,-1.8398,0.2279
237.20,48.5157,-1.8202,0.2284
237.30,48.6012,-1.8005,0.2290
237.40,48.6858,-1.7806,0.2261
237.50,48.7685,-1.7615,0.2262
237.60,48.8516,-1.7422,0.2247
237.70,48.9370,-1.7230,0.2259
237.80,49.0214,-1.7042,0.2235
237.90,49.1053,-1.6850,0.2213
238.00,49.1878,-1.6681,0.2189
238.10,49.2727,-1.6498,0.2153
238.20,49.2847,-1.6467,0.2161
238.30,49.3598,-1.6300,0.2133
238.40,49.4453,-1.6130,0.2109
238.50,49.5286,-1.5949,0.2084
238.60,49.6124,-1.5772,0.2062
238.70,49.6977,-1.5605,0.2042
238.80,49.7822,-1.5429,0.2008
238.90,49.8662,-1.5257,0.1992
239.00,49.9523,-1.5096,0.1960
239.10,50.0351,-1.4928,0.1928
239.20,50.1211,-1.4763,0.1908
239.30,50.2062,-1.4611,0.1897
239.40,50.2897,-1.4456,0.1864
239.50,50.3753,-1.4293,0.1853
239.60,50.4596,-1.4143,0.1813
239.70,50.5429,-1.3989,0.1786
239.80,50.6300,-1.3852,0.1762
239.90,50.7135,-1.3702,0.1745
240.00,50.7980,-1.3554,0.1730
240.10,50.8825,-1.3395,0.1694
240.20,50.9677,-1.3264,0.1667
240.30,51.0518,-1.3122,0.1635
240.40,51.1369,-1.2987,0.1597
240.50,51.2239,-1.2854,0.1570
240.60,51.3065,-1.2720,0.1546
240.70,51.3152,-1.2708,0.1555
240.80,51.3936,-1.2588,0.1538
240.90,51.4763,-1.2462,0.1502
241.00,51.5633,-1.2335,0.1482
241.10,51.6489,-1.2212,0.1454
241.20,51.7339,-1.2093,0.1425
241.30,51.8190,-1.1970,0.1397
241.40,51.9035,-1.1849,0.1385
241.50,51.9889,-1.1735,0.1339
241.60,52.0762,-1.1614,0.1315
241.70,52.1611,-1.1513,0.1300
241.80,52.2459,-1.1408,0.1276
241.90,52.3329,-1.1286,0.1245
242.00,52.4189,-1.1192,0.1231
242.10,52.5039,-1.1090,0.1192
242.20,52.5899,-1.0986,0.1156
242.30,52.6750,-1.0887,0.1128
242.40,52.7599,-1.0797,0.1111
242.50,52.8456,-1.0698,0.1078
242.60,52.9333,-1.0626,0.1037
242.70,53.0164,-1.0542,0.0983
242.80,53.1025,-1.0467,0.0957
242.90,53.1883,-1.0383,0.0921
243.00,53.2732,-1.0312,0.0899
243.10,53.2802,-1.0306,0.0889
243.20,53.3589,-1.0232,0.0879
243.30,53.4458,-1.0155,0.0831
243.40,53.5340,-1.0084,0.0825
243.50,53.6199,-1.0014,0.0795
243.60,53.7073,-0.9949,0.0776
243.70,53.7938,-0.9886,0.0765
243.80,53.8800,-0.9825,0.0729
243.90,53.9664,-0.9758,0.0709
244.00,54.0520,-0.9713,0.0699
244.10,54.1367,-0.9658,0.0652
244.20,54.2224,-0.9604,0.0644
244.30,54.3104,-0.9545,0.0620
244.40,54.3961,-0.9492,0.0588
244.50,54.4816,-0.9451,0.0558
244.60,54.5689,-0.9410,0.0527
244.70,54.6566,-0.9375,0.0485
244.80,54.7415,-0.9333,0.0469
244.90,54.8305,-0.9289,0.0444
245.00,54.9160,-0.9264,0.0428
245.10,55.0020,-0.9233,0.0389
245.20,55.0886,-0.9212,0.0374
245.30,55.1741,-0.9183,0.0358
245.40,55.2611,-0.9162,0.0328
245.50,55.2673,-0.9158,0.0324
245.60,55.3449,-0.9132,0.0291
245.70,55.4309,-0.9101,0.0260
245.80,55.5185,-0.9073,0.0247
245.90,55.6048,-0.9066,0.0230
246.00,55.6919,-0.9056,0.0199
246.10,55.7781,-0.9042,0.0189
246.20,55.8646,-0.9027,0.0174
246.30,55.9511,-0.9019,0.0165
246.40,56.0381,-0.9005,0.0152
246.50,56.1249,-0.8993,0.0165
246.60,56.2110,-0.8981,0.0137
246.70,56.2961,-0.8983,0.0116
246.80,56.3849,-0.8970,0.0101
246.90,56.4687,-0.8964,0.0077
247.00,56.5560,-0.8963,0.0053
247.10,56.6417,-0.8962,0.0036
247.20,56.7275,-0.8967,0.0018
247.30,56.8142,-0.8973,0.0005
247.40,56.9011,-0.8973,-0.0016
247.50,56.9877,-0.8970,-0.0014
247.60,57.0731,-0.8985,-0.0044
247.70,57.1604,-0.8994,-0.0054
247.80,57.2462,-0.9007,-0.0059
247.90,57.3317,-0.9011,-0.0081
248.00,57.3415,-0.9011,-0.0083
248.10,57.4177,-0.9032,-0.0103
248.20,57.5061,-0.9047,-0.0139
248.30,57.5923,-0.9059,-0.0134
248.40,57.6796,-0.9075,-0.0149
248.50,57.7659,-0.9087,-0.0151
248.60,57.8531,-0.9099,-0.0162
248.70,57.9394,-0.9120,-0.0185
248.80,58.0257,-0.9138,-0.0216
248.90,58.1127,-0.9158,-0.0219
249.00,58.1987,-0.9168,-0.0214
249.10,58.2855,-0.9198,-0.0218
249.20,58.3727,-0.9227,-0.0228
249.30,58.4577,-0.9241,-0.0244
249.40,58.5431,-0.9283,-0.0257
249.50,58.6320,-0.9310,-0.0270
249.60,58.7173,-0.9326,-0.0271
249.70,58.8053,-0.9351,-0.0274
249.80,58.8915,-0.9374,-0.0283
249.90,58.9754,-0.9413,-0.0274
250.00,59.0624,-0.9448,-0.0309
250.10,59.1509,-0.9476,-0.0330
250.20,59.2345,-0.9511,-0.0345
250.30,59.3218,-0.9543,-0.0355
250.40,59.3348,-0.9541,-0.0335
250.50,59.4126,-0.9575,-0.0348
250.60,59.4995,-0.9624,-0.0352
250.70,59.5861,-0.9654,-0.0368
250.80,59.6710,-0.9694,-0.0397
250.90,59.7581,-0.9730,-0.0414
251.00,59.8467,-0.9773,-0.0412
251.10,59.9347,-0.9809,-0.0434
251.20,60.0213,-0.9858,-0.0433
251.30,60.1098,-0.9905,-0.0442
251.40,60.1983,-0.9945,-0.0463
251.50,60.2860,-0.9996,-0.0487
251.60,60.3750,-1.0035,-0.0494
251.70,60.4629,-1.0078,-0.0500
251.80,60.5513,-1.0127,-0.0528
251.90,60.6376,-1.0171,-0.0536
252.00,60.7234,-1.0210,-0.0558
252.10,60.8104,-1.0278,-0.0562
252.20,60.8976,-1.0322,-0.0578
252.30,60.9826,-1.0368,-0.0586
252.40,61.0726,-1.0402,-0.0571
252.50,61.1565,-1.0455,-0.0576
252.60,61.2419,-1.0505,-0.0578
252.70,61.3307,-1.0552,-0.0595
252.80,61.3362,-1.0559,-0.0596
252.90,61.4143,-1.0584,-0.0587
253.00,61.5006,-1.0640,-0.0585
253.10,61.5869,-1.0688,-0.0605
253.20,61.6724,-1.0743,-0.0637
253.30,61.7594,-1.0800,-0.0642
253.40,61.8465,-1.0859,-0.0672
253.50,61.9329,-1.0914,-0.0683
253.60,62.0214,-1.0984,-0.0680
253.70,62.1076,-1.1039,-0.0711
253.80,62.1945,-1.1104,-0.0708
253.90,62.2819,-1.1163,-0.0730
254.00,62.3709,-1.1232,-0.0741
254.10,62.4566,-1.1296,-0.0748
254.20,62.5404,-1.1357,-0.0744
254.30,62.6300,-1.1410,-0.0772
254.40,62.7139,-1.1470,-0.0771
254.50,62.7986,-1.1536,-0.0767
254.60,62.8831,-1.1622,-0.0769
254.70,62.9683,-1.1691,-0.0787
254.80,63.0581,-1.1751,-0.0823
254.90,63.1421,-1.1819,-0.0810
255.00,63.2257,-1.1892,-0.0827
255.10,63.3129,-1.1960,-0.0844
255.20,63.3983,-1.2030,-0.0866
255.30,63.4097,-1.2036,-0.0845
255.40,63.4868,-1.2098,-0.0863
255.50,63.5711,-1.2182,-0.0900
255.60,63.6550,-1.2253,-0.0886
255.70,63.7417,-1.2330,-0.0901
255.80,63.8272,-1.2410,-0.0919
255.90,63.9129,-1.2481,-0.0932
256.00,63.9987,-1.2553,-0.0952
256.10,64.0826,-1.2641,-0.0981
256.20,64.1664,-1.2723,-0.0998
256.30,64.2548,-1.2808,-0.1021
256.40,64.3390,-1.2915,-0.1060
256.50,64.4238,-1.3004,-0.1088
256.60,64.5089,-1.3096,-0.1096
256.70,64.5927,-1.3193,-0.1109
256.80,64.6766,-1.3281,-0.1129
256.90,64.7618,-1.3379,-0.1172
257.00,64.8469,-1.3482,-0.1207
257.10,64.9308,-1.3579,-0.1211
257.20,65.0160,-1.3691,-0.1218
257.30,65.1022,-1.3792,-0.1263
257.40,65.1875,-1.3905,-0.1292
257.50,65.2725,-1.4010,-0.1316
257.60,65.3587,-1.4132,-0.1366
257.70,65.4423,-1.4246,-0.1378
257.80,65.4499,-1.4259,-0.1369
257.90,65.5263,-1.4366,-0.1381
258.00,65.6113,-1.4480,-0.1392
258.10,65.6961,-1.4605,-0.1388
258.20,65.7817,-1.4722,-0.1407
258.30,65.8671,-1.4844,-0.1419
258.40,65.9534,-1.4968,-0.1406
258.50,66.0391,-1.5096,-0.1426
258.60,66.1237,-1.5209,-0.1428
258.70,66.2097,-1.5318,-0.1447
258.80,66.2951,-1.5454,-0.1463
258.90,66.3788,-1.5578,-0.1472
259.00,66.4642,-1.5711,-0.1484
259.10,66.5483,-1.5841,-0.1488
259.20,66.6314,-1.5974,-0.1514
259.30,66.7178,-1.6101,-0.1519
259.40,66.8023,-1.6238,-0.1541
259.50,66.8865,-1.6368,-0.1566
259.60,66.9724,-1.6511,-0.1590
259.70,67.0571,-1.6649,-0.1613
259.80,67.1405,-1.6775,-0.1641
259.90,67.2261,-1.6921,-0.1666
260.00,67.3129,-1.7059,-0.1685
260.10,67.3953,-1.7204,-0.1720
260.20,67.4798,-1.7348,-0.1723
260.30,67.4937,-1.7370,-0.1707
260.40,67.5675,-1.7497,-0.1704
260.50,67.6541,-1.7660,-0.1712
260.60,67.7399,-1.7811,-0.1717
260.70,67.8223,-1.7961,-0.1737
260.80,67.9061,-1.8105,-0.1731
260.90,67.9898,-1.8247,-0.1725
261.00,68.0728,-1.8397,-0.1713
261.10,68.1606,-1.8568,-0.1728
261.20,68.2448,-1.8726,-0.1740
261.30,68.3285,-1.8898,-0.1744
261.40,68.4140,-1.9041,-0.1746
261.50,68.5010,-1.9215,-0.1743
261.60,68.5837,-1.9353,-0.1744
261.70,68.6684,-1.9503,-0.1752
261.80,68.7541,-1.9674,-0.1757
261.90,68.8387,-1.9817,-0.1756
262.00,68.9231,-1.9978,-0.1786
262.10,69.0075,-2.0134,-0.1805
262.20,69.0905,-2.0280,-0.1810
262.30,69.1745,-2.0440,-0.1800
262.40,69.2610,-2.0604,-0.1815
262.50,69.3450,-2.0771,-0.1835
262.60,69.4286,-2.0927,-0.1840
262.70,69.5125,-2.1079,-0.1844
262.80,69.5267,-2.1105,-0.1845
262.90,69.5852,-2.1199,-0.1655
263.00,69.6407,-2.1272,-0.1535
263.10,69.7034,-2.1341,-0.1384
263.20,69.7641,-2.1441,-0.1250
263.30,69.8259,-2.1504,-0.1147
263.40,69.8896,-2.1570,-0.1005
263.50,69.9533,-2.1616,-0.0811
263.60,70.0164,-2.1662,-0.0675
263.70,70.0793,-2.1684,-0.0501
263.80,70.1429,-2.1715,-0.0427
263.90,70.2037,-2.1721,-0.0249
264.00,70.2657,-2.1731,-0.0130
264.10,70.3272,-2.1716,0.0051
264.20,70.3901,-2.1708,0.0146
264.30,70.4519,-2.1683,0.0320
264.40,70.5121,-2.1656,0.0375
264.50,70.5766,-2.1636,0.0492
264.60,70.6390,-2.1599,0.0572
264.70,70.7042,-2.1563,0.0720
264.80,70.7657,-2.1511,0.0821
264.90,70.8231,-2.1446,0.0917
265.00,70.8871,-2.1397,0.1028
265.10,70.9488,-2.1325,0.1116
265.20,71.0099,-2.1254,0.1289
265.30,71.0099,-2.1254,0.1292
265.40,71.0318,-2.1162,0.1773
265.50,71.0512,-2.1073,0.2177
265.60,71.0702,-2.0971,0.2472
265.70,71.0981,-2.0879,0.2764
265.80,71.1573,-2.0688,0.2896
265.90,71.2185,-2.0525,0.3011
266.00,71.2765,-2.0341,0.3095
266.10,71.3367,-2.0155,0.3233
266.20,71.3999,-1.9951,0.3373
266.30,71.4560,-1.9745,0.3505
266.40,71.5188,-1.9525,0.3644
266.50,71.5762,-1.9306,0.3707
266.60,71.6165,-1.9169,0.3995
266.70,71.6699,-1.8934,0.4112
266.80,71.7278,-1.8687,0.4200
266.90,71.7844,-1.8407,0.4337
267.00,71.8449,-1.8135,0.4485
267.10,71.8791,-1.7925,0.4896
267.20,71.9350,-1.7617,0.5059
267.30,71.9934,-1.7279,0.5192
267.40,72.0494,-1.6935,0.5395
267.50,72.1095,-1.6556,0.5511
267.60,72.1646,-1.6187,0.5633
267.70,72.2223,-1.5814,0.5812
267.80,72.2583,-1.5527,0.6067
267.90,72.3090,-1.5177,0.6186
268.00,72.3494,-1.4929,0.6490
268.10,72.3992,-1.4544,0.6610
268.20,72.4293,-1.4257,0.6939
268.30,72.4751,-1.3848,0.7091
268.40,72.5129,-1.3484,0.7343
268.50,72.5124,-1.3487,0.7344
268.60,72.5353,-1.3292,0.7635
268.70,72.5619,-1.3022,0.8057
268.80,72.5811,-1.2759,0.8415
268.90,72.6058,-1.2416,0.8823
269.00,72.6318,-1.2001,0.9193
269.10,72.6578,-1.1634,0.9432
269.20,72.6839,-1.1217,0.9773
269.30,72.7099,-1.0852,1.0107
269.40,72.7281,-1.0431,1.0462
269.50,72.7480,-0.9998,1.0812
269.60,72.7657,-0.9609,1.1161
269.70,72.7932,-0.9007,1.1366
269.80,72.8205,-0.8400,1.1527
269.90,72.8467,-0.7776,1.1756
270.00,72.8733,-0.7180,1.1898
270.10,72.8980,-0.6525,1.2062
270.20,72.9217,-0.5892,1.2222
270.30,72.9436,-0.5266,1.2401
270.40,72.9664,-0.4597,1.2558
270.50,72.9869,-0.3945,1.2680
270.60,73.0078,-0.3293,1.2841
270.70,73.0270,-0.2637,1.2972
270.80,73.0357,-0.2169,1.3315
270.90,73.0498,-0.1548,1.3412
271.00,73.0636,-0.0889,1.3530
271.10,73.0719,-0.0386,1.3953
271.20,73.0817,0.0229,1.4058
271.30,73.0939,0.0879,1.4230
271.40,73.0983,0.1393,1.4523
271.50,73.1047,0.2024,1.4671
271.60,73.1070,0.2460,1.4999
271.70,73.1123,0.3103,1.5100
271.80,73.1132,0.3130,1.5096
271.90,73.1164,0.3506,1.5462
272.00,73.1197,0.3933,1.5736
272.10,73.1198,0.4297,1.6195
272.20,73.1179,0.4693,1.6420
272.30,73.1147,0.5150,1.6770
272.40,73.1141,0.5566,1.7218
272.50,73.1057,0.6001,1.7661
272.60,73.1027,0.6461,1.8089
272.70,73.0880,0.7062,1.8205
272.80,73.0704,0.7722,1.8323
272.90,73.0543,0.8329,1.8524
273.00,73.0388,0.8940,1.8646
273.10,73.0179,0.9580,1.8857
273.20,72.9956,1.0221,1.8998
273.30,72.9762,1.0867,1.9142
273.40,72.9526,1.1504,1.9276
273.50,72.9290,1.2121,1.9372
273.60,72.9066,1.2743,1.9533
273.70,72.8777,1.3398,1.9653
273.80,72.8604,1.3864,2.0025
273.90,72.8328,1.4476,2.0200
274.00,72.8029,1.5102,2.0328
274.10,72.7696,1.5759,2.0467
274.20,72.7523,1.6195,2.0852
274.30,72.7184,1.6778,2.0961
274.40,72.6832,1.7368,2.1104
274.50,72.6662,1.7718,2.1430
274.60,72.6324,1.8240,2.1608
274.70,72.5939,1.8807,2.1726
274.80,72.5712,1.9229,2.2086
274.90,72.5492,1.9600,2.2423
275.00,72.5080,2.0091,2.2526
275.10,72.5050,2.0141,2.2536
275.20,72.4848,2.0449,2.2939
275.30,72.4583,2.0801,2.3293
275.40,72.4291,2.1139,2.3544
275.50,72.4055,2.1396,2.3790
275.60,72.3780,2.1692,2.4072
275.70,72.3462,2.2023,2.4328
275.80,72.3192,2.2290,2.4772
275.90,72.2708,2.2688,2.4954
276.00,72.2186,2.3080,2.5116
276.10,72.1662,2.3468,2.5224
276.20,72.1090,2.3865,2.5326
276.30,72.0569,2.4229,2.5445
276.40,71.9982,2.4606,2.5591
276.50,71.9440,2.4947,2.5672
276.60,71.9124,2.5137,2.5976
276.70,71.8594,2.5454,2.6075
276.80,71.8054,2.5757,2.6136
276.90,71.7485,2.6085,2.6311
277.00,71.6924,2.6404,2.6466
277.10,71.6364,2.6693,2.6584
277.20,71.6001,2.6851,2.6933
277.30,71.5458,2.7103,2.7149
277.40,71.4857,2.7383,2.7277
277.50,71.4268,2.7625,2.7501
277.60,71.3708,2.7858,2.7615
277.70,71.3080,2.8114,2.7769
277.80,71.2496,2.8340,2.7957
277.90,71.2067,2.8474,2.8297
278.00,71.1448,2.8658,2.8456
278.10,71.0854,2.8842,2.8545
278.20,71.0403,2.8933,2.8815
278.30,70.9979,2.9044,2.9155
278.40,70.9451,2.9163,2.9284
278.50,70.9397,2.9186,2.9270
278.60,70.9060,2.9233,2.9510
278.70,70.8637,2.9289,2.9740
278.80,70.8314,2.9312,3.0004
278.90,70.7964,2.9345,3.0339
279.00,70.7516,2.9338,3.0599
279.10,70.7207,2.9355,3.0918
279.20,70.6877,2.9368,3.1189
279.30,70.6263,2.9372,3.1320
279.40,70.5619,2.9380,-3.1378
279.50,70.5001,2.9363,-3.1292
279.60,70.4379,2.9360,-3.1079
279.70,70.3748,2.9335,-3.0926
279.80,70.3096,2.9309,-3.0785
279.90,70.2433,2.9273,-3.0614
280.00,70.1784,2.9208,-3.0474
280.10,70.1157,2.9166,-3.0328
280.20,70.0516,2.9085,-3.0092
280.30,69.9858,2.8991,-2.9977
280.40,69.9195,2.8889,-2.9901
280.50,69.8574,2.8792,-2.9781
280.60,69.8181,2.8688,-2.9491
280.70,69.7571,2.8583,-2.9351
280.80,69.6959,2.8443,-2.9120
280.90,69.6299,2.8294,-2.8954
281.00,69.5654,2.8118,-2.8814
281.10,69.5029,2.7950,-2.8650
281.20,69.4546,2.7875,-2.8331
281.30,69.3930,2.7671,-2.8154
281.40,69.3482,2.7531,-2.7800
281.50,69.2880,2.7309,-2.7671
281.60,69.2407,2.7184,-2.7302
281.70,69.1836,2.6927,-2.7180
281.80,69.1422,2.6721,-2.6835
281.90,69.1383,2.6704,-2.6847
282.00,69.1048,2.6537,-2.6569
282.10,69.0666,2.6325,-2.6169
282.20,69.0361,2.6087,-2.5841
282.30,69.0011,2.5861,-2.5577
282.40,68.9710,2.5677,-2.5224
282.50,68.9392,2.5466,-2.4858
282.60,68.8890,2.5092,-2.4684
282.70,68.8353,2.4669,-2.4546
282.80,68.7821,2.4236,-2.4339
282.90,68.7330,2.3816,-2.4149
283.00,68.6819,2.3376,-2.3970
283.10,68.6325,2.2923,-2.3803
283.20,68.5830,2.2458,-2.3595
283.30,68.5346,2.2013,-2.3475
283.40,68.4885,2.1553,-2.3356
283.50,68.4424,2.1072,-2.3178
283.60,68.3940,2.0565,-2.2990
283.70,68.3502,2.0118,-2.2864
283.80,68.3045,1.9602,-2.2726
283.90,68.2651,1.9133,-2.2658
284.00,68.2250,1.8657,-2.2528
284.10,68.1847,1.8144,-2.2376
284.20,68.1453,1.7667,-2.2240
284.30,68.1090,1.7193,-2.2136
284.40,68.0716,1.6656,-2.2026
284.50,68.0477,1.6390,-2.1757
284.60,68.0113,1.5855,-2.1569
284.70,67.9905,1.5554,-2.1358
284.80,67.9581,1.5051,-2.1224
284.90,67.9382,1.4727,-2.0882
285.00,67.9096,1.4184,-2.0757
285.10,67.8861,1.3833,-2.0512
285.20,67.8717,1.3522,-2.0200
285.30,67.8730,1.3552,-2.0207
285.40,67.8660,1.3327,-1.9837
285.50,67.8596,1.3071,-1.9433
285.60,67.8465,1.2783,-1.9016
285.70,67.8296,1.2430,-1.8631
285.80,67.8138,1.1862,-1.8476
285.90,67.7967,1.1232,-1.8369
286.00,67.7799,1.0624,-1.8197
286.10,67.7655,1.0026,-1.8036
286.20,67.7501,0.9379,-1.7904
286.30,67.7347,0.8736,-1.7730
286.40,67.7222,0.8103,-1.7628
286.50,67.7074,0.7469,-1.7428
286.60,67.6973,0.6850,-1.7244
286.70,67.6881,0.6180,-1.7091
286.80,67.6809,0.5562,-1.6912
286.90,67.6728,0.4930,-1.6755
287.00,67.6669,0.4286,-1.6575
287.10,67.6620,0.3650,-1.6394
287.20,67.6597,0.3016,-1.6271
287.30,67.6574,0.2387,-1.6153
287.40,67.6553,0.1803,-1.5954
287.50,67.6544,0.1166,-1.5854
287.60,67.6546,0.0533,-1.5748
287.70,67.6569,-0.0078,-1.5583
287.80,67.6575,-0.0644,-1.5426
