t,x,y,yaw
364.30,-43.9005,-5.6477,-3.0755
364.40,-43.9887,-5.6537,-3.0757
364.50,-44.0745,-5.6596,-3.0779
364.60,-44.1594,-5.6637,-3.0811
364.70,-44.2448,-5.6686,-3.0852
364.80,-44.3314,-5.6729,-3.0920
364.90,-44.4185,-5.6776,-3.0952
365.00,-44.5039,-5.6813,-3.0980
365.10,-44.5918,-5.6851,-3.1027
365.20,-44.6770,-5.6881,-3.1051
365.30,-44.7623,-5.6908,-3.1105
365.40,-44.8226,-5.6923,-3.1180
365.50,-44.8837,-5.6923,-3.1235
365.60,-44.9439,-5.6946,-3.1322
365.70,-44.9551,-5.6952,-3.1321
365.80,-45.0317,-5.6954,-3.1342
365.90,-45.1172,-5.6945,-3.1393
366.00,-45.2051,-5.6942,3.1399
366.10,-45.2895,-5.6941,3.1391
366.20,-45.3744,-5.6926,3.1361
366.30,-45.4619,-5.6921,3.1346
366.40,-45.5455,-5.6919,3.1315
366.50,-45.6316,-5.6893,3.1305
366.60,-45.7191,-5.6882,3.1258
366.70,-45.8057,-5.6876,3.1234
366.80,-45.8901,-5.6848,3.1209
366.90,-45.9766,-5.6837,3.1182
367.00,-46.0608,-5.6810,3.1137
367.10,-46.1463,-5.6770,3.1118
367.20,-46.2331,-5.6746,3.1097
367.30,-46.3170,-5.6720,3.1083
367.40,-46.4027,-5.6679,3.1044
367.50,-46.4892,-5.6650,3.1018
367.60,-46.5735,-5.6603,3.0960
367.70,-46.6589,-5.6555,3.0943
367.80,-46.7437,-5.6510,3.0905
367.90,-46.8288,-5.6464,3.0872
368.00,-46.9153,-5.6399,3.0821
368.10,-46.9211,-5.6394,3.0833
368.20,-46.9958,-5.6355,3.0830
368.30,-47.0816,-5.6293,3.0801
368.40,-47.1669,-5.6243,3.0763
368.50,-47.2508,-5.6188,3.0722
368.60,-47.3361,-5.6120,3.0682
368.70,-47.4216,-5.6054,3.0675
368.80,-47.5084,-5.5984,3.0645
368.90,-47.5946,-5.5915,3.0617
369.00,-47.6795,-5.5840,3.0607
369.10,-47.7643,-5.5767,3.0568
369.20,-47.8512,-5.5691,3.0548
369.30,-47.9350,-5.5604,3.0500
369.40,-48.0205,-5.5529,3.0460
369.50,-48.1081,-5.5450,3.0437
369.60,-48.1921,-5.5358,3.0413
369.70,-48.2761,-5.5274,3.0363
369.80,-48.3618,-5.5184,3.0326
369.90,-48.4451,-5.5076,3.0268
370.00,-48.5304,-5.4985,3.0234
370.10,-48.6160,-5.4877,3.0189
370.20,-48.7007,-5.4772,3.0174
370.30,-48.7615,-5.4698,3.0104
370.40,-48.8211,-5.4617,3.0052
370.50,-48.8820,-5.4527,2.9993
370.60,-48.9402,-5.4442,2.9929
370.70,-48.9431,-5.4438,2.9934
370.80,-49.0207,-5.4314,2.9917
370.90,-49.1043,-5.4184,2.9865
371.00,-49.1888,-5.4054,2.9845
371.10,-49.2735,-5.3917,2.9786
371.20,-49.3542,-5.3790,2.9756
371.30,-49.4395,-5.3630,2.9727
371.40,-49.5261,-5.3484,2.9702
371.50,-49.6113,-5.3330,2.9650
371.60,-49.6955,-5.3169,2.9612
371.70,-49.7800,-5.3015,2.9605
371.80,-49.8637,-5.2854,2.9567
371.90,-49.9475,-5.2683,2.9530
372.00,-50.0330,-5.2518,2.9495
372.10,-50.1156,-5.2367,2.9469
372.20,-50.1988,-5.2198,2.9453
372.30,-50.2824,-5.2029,2.9410
372.40,-50.3659,-5.1853,2.9387
372.50,-50.4488,-5.1676,2.9312
372.60,-50.5338,-5.1489,2.9282
372.70,-50.6166,-5.1306,2.9230
372.80,-50.6995,-5.1106,2.9153
372.90,-50.7824,-5.0906,2.9126
373.00,-50.8680,-5.0702,2.9096
373.10,-50.9288,-5.0542,2.9041
373.20,-50.9270,-5.0544,2.9041
373.30,-51.0004,-5.0364,2.9014
373.40,-51.0832,-5.0151,2.8962
373.50,-51.1669,-4.9934,2.8916
373.60,-51.2501,-4.9726,2.8912
373.70,-51.3341,-4.9497,2.8885
373.80,-51.4184,-4.9273,2.8826
373.90,-51.5020,-4.9050,2.8814
374.00,-51.5860,-4.8817,2.8805
374.10,-51.6714,-4.8586,2.8783
374.20,-51.7537,-4.8370,2.8776
374.30,-51.8386,-4.8131,2.8744
374.40,-51.9237,-4.7898,2.8745
374.50,-52.0077,-4.7659,2.8699
374.60,-52.0912,-4.7413,2.8651
374.70,-52.1740,-4.7172,2.8622
374.80,-52.2560,-4.6928,2.8585
374.90,-52.3394,-4.6672,2.8561
375.00,-52.4222,-4.6429,2.8535
375.10,-52.5035,-4.6183,2.8500
375.20,-52.5883,-4.5928,2.8477
375.30,-52.6716,-4.5668,2.8456
375.40,-52.7520,-4.5411,2.8424
375.50,-52.8349,-4.5149,2.8393
375.60,-52.9218,-4.4892,2.8356
375.70,-52.9227,-4.4882,2.8371
375.80,-52.9962,-4.4643,2.8376
375.90,-53.0810,-4.4372,2.8378
376.00,-53.1649,-4.4103,2.8378
376.10,-53.2489,-4.3835,2.8378
376.20,-53.3336,-4.3572,2.8394
376.30,-53.4175,-4.3311,2.8394
376.40,-53.5007,-4.3047,2.8425
376.50,-53.5846,-4.2787,2.8427
376.60,-53.6682,-4.2549,2.8441
376.70,-53.7518,-4.2281,2.8463
376.80,-53.8353,-4.2042,2.8498
376.90,-53.9148,-4.1810,2.8493
377.00,-53.9999,-4.1573,2.8516
377.10,-54.0802,-4.1326,2.8522
377.20,-54.1616,-4.1070,2.8523
377.30,-54.2425,-4.0831,2.8536
377.40,-54.3269,-4.0591,2.8528
377.50,-54.4078,-4.0355,2.8559
377.60,-54.4914,-4.0116,2.8554
377.70,-54.5728,-3.9865,2.8563
377.80,-54.6541,-3.9625,2.8580
377.90,-54.7398,-3.9391,2.8585
378.00,-54.8206,-3.9148,2.8596
378.10,-54.8280,-3.9124,2.8601
378.20,-54.9038,-3.8906,2.8626
378.30,-54.9868,-3.8678,2.8619
378.40,-55.0685,-3.8447,2.8622
378.50,-55.1511,-3.8206,2.8627
378.60,-55.2326,-3.7959,2.8635
378.70,-55.3137,-3.7724,2.8656
378.80,-55.4004,-3.7479,2.8673
378.90,-55.4839,-3.7246,2.8715
379.00,-55.5668,-3.7023,2.8717
379.10,-55.6490,-3.6778,2.8701
379.20,-55.7308,-3.6567,2.8714
379.30,-55.8093,-3.6354,2.8718
379.40,-55.8960,-3.6083,2.8705
379.50,-55.9797,-3.5859,2.8693
379.60,-56.0611,-3.5632,2.8695
379.70,-56.1440,-3.5392,2.8692
379.80,-56.2283,-3.5159,2.8695
379.90,-56.3099,-3.4927,2.8722
380.00,-56.3944,-3.4692,2.8731
380.10,-56.4788,-3.4456,2.8730
380.20,-56.5606,-3.4232,2.8735
380.30,-56.6447,-3.4001,2.8742
380.40,-56.7268,-3.3765,2.8751
380.50,-56.7397,-3.3722,2.8768
380.60,-56.8164,-3.3518,2.8775
380.70,-56.8995,-3.3303,2.8772
380.80,-56.9795,-3.3066,2.8748
380.90,-57.0622,-3.2849,2.8738
381.00,-57.1466,-3.2622,2.8734
381.10,-57.2297,-3.2372,2.8720
381.20,-57.3129,-3.2156,2.8690
381.30,-57.3948,-3.1920,2.8695
381.40,-57.4785,-3.1683,2.8664
381.50,-57.5629,-3.1444,2.8663
381.60,-57.6467,-3.1194,2.8644
381.70,-57.7290,-3.0953,2.8642
381.80,-57.8134,-3.0712,2.8629
381.90,-57.8974,-3.0476,2.8633
382.00,-57.9777,-3.0235,2.8616
382.10,-58.0619,-2.9988,2.8610
382.20,-58.1453,-2.9748,2.8599
382.30,-58.2269,-2.9514,2.8603
382.40,-58.3090,-2.9266,2.8582
382.50,-58.3920,-2.9016,2.8558
382.60,-58.4731,-2.8770,2.8545
382.70,-58.5555,-2.8527,2.8531
382.80,-58.6385,-2.8271,2.8522
382.90,-58.6447,-2.8248,2.8516
383.00,-58.7171,-2.8042,2.8491
383.10,-58.7996,-2.7778,2.8483
383.20,-58.8827,-2.7529,2.8472
383.30,-58.9664,-2.7262,2.8472
383.40,-59.0503,-2.7009,2.8472
383.50,-59.1339,-2.6755,2.8461
383.60,-59.2185,-2.6496,2.8455
383.70,-59.3018,-2.6241,2.8459
383.80,-59.3853,-2.5983,2.8447
383.90,-59.4702,-2.5716,2.8434
384.00,-59.5545,-2.5457,2.8426
384.10,-59.6384,-2.5192,2.8419
384.20,-59.7219,-2.4936,2.8403
384.30,-59.8036,-2.4664,2.8404
384.40,-59.8856,-2.4404,2.8389
384.50,-59.9702,-2.4148,2.8383
384.60,-60.0512,-2.3886,2.8392
384.70,-60.1306,-2.3606,2.8360
384.80,-60.2136,-2.3340,2.8363
384.90,-60.2978,-2.3087,2.8356
385.00,-60.3779,-2.2819,2.8340
385.10,-60.4619,-2.2553,2.8330
385.20,-60.5439,-2.2288,2.8337
385.30,-60.5495,-2.2271,2.8332
385.40,-60.6241,-2.2039,2.8345
385.50,-60.7038,-2.1785,2.8369
385.60,-60.7862,-2.1533,2.8365
385.70,-60.8676,-2.1262,2.8356
385.80,-60.9505,-2.1011,2.8371
385.90,-61.0329,-2.0774,2.8381
386.00,-61.1159,-2.0509,2.8387
386.10,-61.1967,-2.0242,2.8393
386.20,-61.2818,-2.0000,2.8409
386.30,-61.3645,-1.9738,2.8430
386.40,-61.4459,-1.9481,2.8444
386.50,-61.5292,-1.9220,2.8428
386.60,-61.6140,-1.8968,2.8422
386.70,-61.6973,-1.8701,2.8442
386.80,-61.7793,-1.8437,2.8455
386.90,-61.8651,-1.8188,2.8458
387.00,-61.9468,-1.7935,2.8472
387.10,-62.0290,-1.7676,2.8484
387.20,-62.1142,-1.7423,2.8500
387.30,-62.1972,-1.7173,2.8503
387.40,-62.2801,-1.6926,2.8517
387.50,-62.3627,-1.6673,2.8510
387.60,-62.4460,-1.6429,2.8521
387.70,-62.4512,-1.6413,2.8522
387.80,-62.5279,-1.6190,2.8564
387.90,-62.6119,-1.5945,2.8569
388.00,-62.6942,-1.5692,2.8576
388.10,-62.7786,-1.5444,2.8582
388.20,-62.8616,-1.5203,2.8598
388.30,-62.9453,-1.4969,2.8617
388.40,-63.0292,-1.4716,2.8609
388.50,-63.1138,-1.4478,2.8639
388.60,-63.1951,-1.4244,2.8648
388.70,-63.2796,-1.4004,2.8653
388.80,-63.3635,-1.3766,2.8654
388.90,-63.4450,-1.3542,2.8658
389.00,-63.5288,-1.3294,2.8676
389.10,-63.6136,-1.3058,2.8701
389.20,-63.6959,-1.2825,2.8715
389.30,-63.7803,-1.2579,2.8724
389.40,-63.8653,-1.2357,2.8738
389.50,-63.9494,-1.2119,2.8764
389.60,-64.0350,-1.1889,2.8793
389.70,-64.1189,-1.1663,2.8813
389.80,-64.2028,-1.1434,2.8843
389.90,-64.2892,-1.1205,2.8869
390.00,-64.3728,-1.0993,2.8902
390.10,-64.4588,-1.0775,2.8927
390.20,-64.4595,-1.0771,2.8924
390.30,-64.5345,-1.0586,2.8960
390.40,-64.6184,-1.0377,2.8988
390.50,-64.7033,-1.0172,2.9000
390.60,-64.7890,-0.9951,2.9039
390.70,-64.8723,-0.9753,2.9021
390.80,-64.9576,-0.9542,2.9040
390.90,-65.0432,-0.9327,2.9050
391.00,-65.1284,-0.9125,2.9057
391.10,-65.2129,-0.8918,2.9069
391.20,-65.3002,-0.8704,2.9109
391.30,-65.3832,-0.8510,2.9142
391.40,-65.4706,-0.8313,2.9161
391.50,-65.5572,-0.8115,2.9203
391.60,-65.6412,-0.7927,2.9229
391.70,-65.7255,-0.7737,2.9256
391.80,-65.8116,-0.7543,2.9306
391.90,-65.8972,-0.7365,2.9331
392.00,-65.9848,-0.7172,2.9352
392.10,-66.0719,-0.6991,2.9358
392.20,-66.1572,-0.6816,2.9400
392.30,-66.2432,-0.6646,2.9410
392.40,-66.3310,-0.6467,2.9448
392.50,-66.4161,-0.6304,2.9473
392.60,-66.4278,-0.6272,2.9488
392.70,-66.5051,-0.6136,2.9534
392.80,-66.5908,-0.5974,2.9564
392.90,-66.6786,-0.5803,2.9566
393.00,-66.7649,-0.5642,2.9593
393.10,-66.8533,-0.5487,2.9647
393.20,-66.9395,-0.5329,2.9661
393.30,-67.0259,-0.5168,2.9682
393.40,-67.1121,-0.5025,2.9718
393.50,-67.2010,-0.4865,2.9758
393.60,-67.2883,-0.4730,2.9777
393.70,-67.3756,-0.4591,2.9803
393.80,-67.4639,-0.4439,2.9847
393.90,-67.5506,-0.4306,2.9857
394.00,-67.6364,-0.4170,2.9906
394.10,-67.7263,-0.4034,2.9936
394.20,-67.8147,-0.3899,2.9957
394.30,-67.9033,-0.3764,2.9995
394.40,-67.9895,-0.3648,3.0026
394.50,-68.0571,-0.3545,3.0101
394.60,-68.1213,-0.3464,3.0180
394.70,-68.1829,-0.3391,3.0217
394.80,-68.2478,-0.3304,3.0261
394.90,-68.3083,-0.3229,3.0311
395.00,-68.3729,-0.3159,3.0374
395.10,-68.3723,-0.3160,3.0367
395.20,-68.4489,-0.3073,3.0377
395.30,-68.5363,-0.2984,3.0384
395.40,-68.6269,-0.2889,3.0396
395.50,-68.7101,-0.2810,3.0441
395.60,-68.7980,-0.2729,3.0468
395.70,-68.8852,-0.2647,3.0527
395.80,-68.9721,-0.2572,3.0568
395.90,-69.0593,-0.2497,3.0600
396.00,-69.1451,-0.2420,3.0630
396.10,-69.2334,-0.2361,3.0681
396.20,-69.3191,-0.2297,3.0734
396.30,-69.4077,-0.2248,3.0783
396.40,-69.4921,-0.2194,3.0821
396.50,-69.5806,-0.2144,3.0841
396.60,-69.6693,-0.2095,3.0864
396.70,-69.7549,-0.2047,3.0889
396.80,-69.8216,-0.2012,3.0911
396.90,-69.8836,-0.1983,3.0993
397.00,-69.9452,-0.1949,3.1028
397.10,-70.0080,-0.1939,3.1037
397.20,-70.0702,-0.1916,3.1091
397.30,-70.1340,-0.1894,3.1132
397.40,-70.1912,-0.1877,3.1155
397.50,-70.2582,-0.1860,3.1220
397.60,-70.3194,-0.1857,3.1331
397.70,-70.3811,-0.1852,3.1374
397.80,-70.3873,-0.1849,3.1367
397.90,-70.4657,-0.1849,3.1404
398.00,-70.5543,-0.1840,-3.1408
398.10,-70.6409,-0.1836,-3.1386
398.20,-70.7274,-0.1847,-3.1356
398.30,-70.8136,-0.1846,-3.1354
398.40,-70.9006,-0.1859,-3.1336
398.50,-70.9878,-0.1855,-3.1306
398.60,-71.0747,-0.1869,-3.1294
398.70,-71.1633,-0.1882,-3.1276
398.80,-71.2498,-0.1888,-3.1229
398.90,-71.3384,-0.1904,-3.1210
399.00,-71.4256,-0.1923,-3.1195
399.10,-71.5118,-0.1934,-3.1172
399.20,-71.6009,-0.1960,-3.1144
399.30,-71.6865,-0.1975,-3.1128
399.40,-71.7747,-0.1996,-3.1102
399.50,-71.8615,-0.2023,-3.1068
399.60,-71.9497,-0.2057,-3.1031
399.70,-72.0382,-0.2094,-3.1007
399.80,-72.1281,-0.2122,-3.0964
399.90,-72.1951,-0.2141,-3.0913
400.00,-72.2608,-0.2175,-3.0867
400.10,-72.3275,-0.2201,-3.0789
400.20,-72.3912,-0.2249,-3.0748
400.30,-72.4054,-0.2259,-3.0751
400.40,-72.4825,-0.2305,-3.0736
400.50,-72.5713,-0.2364,-3.0714
400.60,-72.6587,-0.2419,-3.0673
400.70,-72.7467,-0.2477,-3.0658
400.80,-72.8357,-0.2545,-3.0642
400.90,-72.9197,-0.2601,-3.0631
401.00,-73.0088,-0.2671,-3.0610
401.10,-73.0974,-0.2742,-3.0586
401.20,-73.1825,-0.2813,-3.0569
401.30,-73.2707,-0.2889,-3.0550
401.40,-73.3583,-0.2952,-3.0517
401.50,-73.4435,-0.3033,-3.0479
401.60,-73.5322,-0.3118,-3.0476
401.70,-73.6208,-0.3195,-3.0440
401.80,-73.7078,-0.3284,-3.0434
401.90,-73.7935,-0.3364,-3.0429
402.00,-73.8813,-0.3447,-3.0405
402.10,-73.9674,-0.3538,-3.0371
402.20,-74.0545,-0.3626,-3.0354
402.30,-74.1428,-0.3710,-3.0329
402.40,-74.2288,-0.3798,-3.0305
402.50,-74.3159,-0.3903,-3.0247
402.60,-74.4035,-0.4005,-3.0229
402.70,-74.4201,-0.4028,-3.0226
402.80,-74.4962,-0.4120,-3.0208
402.90,-74.5839,-0.4234,-3.0193
403.00,-74.6703,-0.4343,-3.0194
403.10,-74.7581,-0.4447,-3.0179
403.20,-74.8455,-0.4561,-3.0168
403.30,-74.9311,-0.4661,-3.0155
403.40,-75.0190,-0.4774,-3.0139
403.50,-75.1066,-0.4891,-3.0128
403.60,-75.1920,-0.4997,-3.0120
403.70,-75.2794,-0.5112,-3.0118
403.80,-75.3657,-0.5216,-3.0075
403.90,-75.4514,-0.5330,-3.0073
404.00,-75.5399,-0.5451,-3.0066
404.10,-75.6268,-0.5568,-3.0039
404.20,-75.7114,-0.5683,-3.0039
404.30,-75.7988,-0.5800,-3.0038
404.40,-75.8876,-0.5918,-3.0017
404.50,-75.9716,-0.6043,-3.0011
404.60,-76.0594,-0.6162,-2.9988
404.70,-76.1470,-0.6289,-2.9984
404.80,-76.2326,-0.6411,-2.9969
404.90,-76.3197,-0.6547,-2.9936
405.00,-76.4078,-0.6685,-2.9916
405.10,-76.4182,-0.6683,-2.9893
405.20,-76.4931,-0.6793,-2.9875
405.30,-76.5808,-0.6941,-2.9866
405.40,-76.6651,-0.7069,-2.9864
405.50,-76.7534,-0.7210,-2.9865
405.60,-76.8406,-0.7370,-2.9838
405.70,-76.9260,-0.7503,-2.9833
405.80,-77.0119,-0.7635,-2.9833
405.90,-77.1002,-0.7786,-2.9836
406.00,-77.1841,-0.7922,-2.9822
406.10,-77.2707,-0.8056,-2.9802
406.20,-77.3588,-0.8197,-2.9788
406.30,-77.4437,-0.8336,-2.9774
406.40,-77.5308,-0.8489,-2.9753
406.50,-77.6172,-0.8624,-2.9732
406.60,-77.7023,-0.8768,-2.9725
406.70,-77.7886,-0.8916,-2.9732
406.80,-77.8763,-0.9065,-2.9712
406.90,-77.9620,-0.9210,-2.9699
407.00,-78.0475,-0.9350,-2.9697
407.10,-78.1339,-0.9505,-2.9672
407.20,-78.2192,-0.9657,-2.9673
407.30,-78.3049,-0.9805,-2.9663
407.40,-78.3917,-0.9957,-2.9637
407.50,-78.3989,-0.9966,-2.9639
407.60,-78.4766,-1.0104,-2.9615
407.70,-78.5622,-1.0265,-2.9602
407.80,-78.6477,-1.0410,-2.9611
407.90,-78.7330,-1.0551,-2.9592
408.00,-78.8207,-1.0714,-2.9606
408.10,-78.9058,-1.0862,-2.9590
408.20,-78.9937,-1.1026,-2.9578
408.30,-79.0812,-1.1188,-2.9564
408.40,-79.1663,-1.1338,-2.9564
408.50,-79.2533,-1.1513,-2.9552
408.60,-79.3401,-1.1679,-2.9524
408.70,-79.4237,-1.1831,-2.9520
408.80,-79.5098,-1.1996,-2.9510
408.90,-79.5966,-1.2155,-2.9485
409.00,-79.6808,-1.2306,-2.9480
409.10,-79.7675,-1.2479,-2.9473
409.20,-79.8534,-1.2630,-2.9453
409.30,-79.9395,-1.2803,-2.9460
409.40,-80.0262,-1.2970,-2.9432
409.50,-80.1143,-1.3137,-2.9404
409.60,-80.1998,-1.3311,-2.9387
409.70,-80.2872,-1.3487,-2.9368
409.80,-80.3747,-1.3671,-2.9342
409.90,-80.3866,-1.3696,-2.9333
410.00,-80.4616,-1.3853,-2.9321
410.10,-80.5490,-1.4036,-2.9316
410.20,-80.6350,-1.4218,-2.9283
410.30,-80.7208,-1.4409,-2.9250
410.40,-80.8089,-1.4609,-2.9232
410.50,-80.8948,-1.4802,-2.9221
410.60,-80.9804,-1.4989,-2.9182
410.70,-81.0676,-1.5182,-2.9148
410.80,-81.1545,-1.5379,-2.9137
410.90,-81.2408,-1.5583,-2.9130
411.00,-81.3280,-1.5781,-2.9094
411.10,-81.4118,-1.5978,-2.9080
411.20,-81.4983,-1.6186,-2.9051
411.30,-81.5840,-1.6390,-2.9033
411.40,-81.6704,-1.6588,-2.9025
411.50,-81.7547,-1.6799,-2.9008
411.60,-81.8398,-1.7002,-2.8992
411.70,-81.9248,-1.7207,-2.8965
411.80,-82.0090,-1.7420,-2.8964
411.90,-82.0961,-1.7650,-2.8932
412.00,-82.1819,-1.7850,-2.8904
412.10,-82.2653,-1.8071,-2.8884
412.20,-82.3518,-1.8290,-2.8843
412.30,-82.3569,-1.8304,-2.8838
412.40,-82.4320,-1.8502,-2.8831
412.50,-82.5159,-1.8730,-2.8839
412.60,-82.5993,-1.8949,-2.8813
412.70,-82.6837,-1.9175,-2.8787
412.80,-82.7685,-1.9399,-2.8790
412.90,-82.8510,-1.9626,-2.8769
413.00,-82.9357,-1.9857,-2.8772
413.10,-83.0211,-2.0086,-2.8763
413.20,-83.1051,-2.0313,-2.8747
413.30,-83.1911,-2.0551,-2.8749
413.40,-83.2752,-2.0780,-2.8715
413.50,-83.3574,-2.1006,-2.8717
413.60,-83.4401,-2.1243,-2.8689
413.70,-83.5249,-2.1474,-2.8666
413.80,-83.6099,-2.1714,-2.8660
413.90,-83.6931,-2.1956,-2.8629
414.00,-83.7748,-2.2192,-2.8598
414.10,-83.8592,-2.2421,-2.8574
414.20,-83.9419,-2.2666,-2.8558
414.30,-84.0272,-2.2910,-2.8544
414.40,-84.1096,-2.3158,-2.8513
414.50,-84.1939,-2.3399,-2.8503
414.60,-84.2796,-2.3665,-2.8478
414.70,-84.2850,-2.3684,-2.8488
414.80,-84.3601,-2.3908,-2.8474
414.90,-84.4433,-2.4158,-2.8465
415.00,-84.5267,-2.4414,-2.8471
415.10,-84.6108,-2.4665,-2.8467
415.20,-84.6948,-2.4912,-2.8448
415.30,-84.7775,-2.5162,-2.8433
415.40,-84.8611,-2.5421,-2.8434
415.50,-84.9444,-2.5674,-2.8428
415.60,-85.0279,-2.5933,-2.8432
415.70,-85.1124,-2.6189,-2.8418
415.80,-85.1960,-2.6443,-2.8407
415.90,-85.2787,-2.6697,-2.8412
416.00,-85.3632,-2.6967,-2.8374
416.10,-85.4449,-2.7223,-2.8354
416.20,-85.5281,-2.7476,-2.8359
416.30,-85.6121,-2.7748,-2.8344
416.40,-85.6961,-2.8012,-2.8337
416.50,-85.7785,-2.8274,-2.8314
416.60,-85.8627,-2.8545,-2.8302
416.70,-85.9468,-2.8815,-2.8309
416.80,-86.0277,-2.9071,-2.8298
416.90,-86.1117,-2.9345,-2.8296
417.00,-86.1946,-2.9613,-2.8270
417.10,-86.2072,-2.9649,-2.8275
417.20,-86.2828,-2.9899,-2.8260
417.30,-86.3669,-3.0176,-2.8265
417.40,-86.4505,-3.0447,-2.8251
417.50,-86.5339,-3.0718,-2.8224
417.60,-86.6173,-3.0989,-2.8225
417.70,-86.6987,-3.1257,-2.8210
417.80,-86.7847,-3.1543,-2.8171
417.90,-86.8672,-3.1818,-2.8178
418.00,-86.9511,-3.2093,-2.8172
418.10,-87.0334,-3.2369,-2.8171
418.20,-87.1165,-3.2656,-2.8166
418.30,-87.1987,-3.2937,-2.8175
418.40,-87.2809,-3.3207,-2.8150
418.50,-87.3635,-3.3479,-2.8141
418.60,-87.4472,-3.3765,-2.8129
418.70,-87.5294,-3.4048,-2.8135
418.80,-87.6125,-3.4315,-2.8125
418.90,-87.6957,-3.4593,-2.8117
419.00,-87.7804,-3.4890,-2.8106
419.10,-87.8626,-3.5169,-2.8076
419.20,-87.9439,-3.5443,-2.8059
419.30,-88.0250,-3.5717,-2.8050
419.40,-88.1093,-3.6022,-2.8029
419.50,-88.1183,-3.6056,-2.8042
419.60,-88.1929,-3.6311,-2.8032
419.70,-88.2758,-3.6598,-2.8030
419.80,-88.3564,-3.6886,-2.8019
419.90,-88.4399,-3.7183,-2.7998
420.00,-88.5219,-3.7483,-2.7999
420.10,-88.6028,-3.7764,-2.7985
420.20,-88.6850,-3.8056,-2.7972
420.30,-88.7683,-3.8349,-2.7995
420.40,-88.8495,-3.8643,-2.7986
420.50,-88.9311,-3.8927,-2.7986
420.60,-89.0147,-3.9224,-2.7965
420.70,-89.0949,-3.9519,-2.7966
420.80,-89.1773,-3.9826,-2.7961
420.90,-89.2586,-4.0106,-2.7954
421.00,-89.3420,-4.0398,-2.7957
421.10,-89.4228,-4.0693,-2.7946
421.20,-89.5063,-4.1000,-2.7935
421.30,-89.5865,-4.1297,-2.7932
421.40,-89.6705,-4.1593,-2.7920
421.50,-89.7534,-4.1900,-2.7904
421.60,-89.8355,-4.2206,-2.7907
421.70,-89.9183,-4.2502,-2.7904
421.80,-90.0014,-4.2801,-2.7886
421.90,-90.0061,-4.2827,-2.7912
422.00,-90.0773,-4.3089,-2.7909
422.10,-90.1597,-4.3392,-2.7890
422.20,-90.2410,-4.3694,-2.7900
422.30,-90.3237,-4.3985,-2.7911
422.40,-90.4041,-4.4273,-2.7925
422.50,-90.4861,-4.4574,-2.7926
422.60,-90.5689,-4.4862,-2.7941
422.70,-90.6510,-4.5165,-2.7950
422.80,-90.7312,-4.5450,-2.7951
422.90,-90.8125,-4.5738,-2.7951
423.00,-90.8965,-4.6038,-2.7943
423.10,-90.9767,-4.6329,-2.7962
423.20,-91.0594,-4.6623,-2.7956
423.30,-91.1414,-4.6923,-2.7965
423.40,-91.2223,-4.7204,-2.7965
423.50,-91.3045,-4.7502,-2.7987
423.60,-91.3879,-4.7791,-2.7998
423.70,-91.4687,-4.8076,-2.7990
423.80,-91.5511,-4.8371,-2.7993
423.90,-91.6331,-4.8656,-2.8005
424.00,-91.7152,-4.8945,-2.8007
424.10,-91.7990,-4.9243,-2.8002
424.20,-91.8803,-4.9527,-2.8003
