t_wall,sim_t,vio_x,vio_y,vio_z,qx,qy,qz,qw,gt_x,gt_y
1776754748.1969662,26.0,-3.791778,17.295609,0.259239,0.704615,0.063156,-0.054485,-0.70467,-79.2516098022461,-1.1920197010040283
1776754748.297226,26.0,-3.791778,17.295609,0.259239,0.704615,0.063156,-0.054485,-0.70467,-79.2516098022461,-1.1920197010040283
1776754748.3974602,26.0,-3.791778,17.295609,0.259239,0.704615,0.063156,-0.054485,-0.70467,-79.19015502929688,-1.1772665977478027
1776754748.4976656,26.1,-3.803931,17.376442,0.260508,0.70481,0.06181,-0.052706,-0.70473,-79.19015502929688,-1.1772665977478027
1776754748.5978405,26.1,-3.803931,17.376442,0.260508,0.70481,0.06181,-0.052706,-0.70473,-79.19015502929688,-1.1772665977478027
1776754748.6980906,26.1,-3.803931,17.376442,0.260508,0.70481,0.06181,-0.052706,-0.70473,-79.19015502929688,-1.1772665977478027
1776754748.7987752,26.1,-3.803931,17.376442,0.260508,0.70481,0.06181,-0.052706,-0.70473,-79.19015502929688,-1.1772665977478027
1776754748.898988,26.1,-3.803931,17.376442,0.260508,0.70481,0.06181,-0.052706,-0.70473,-79.19015502929688,-1.1772665977478027
1776754748.9994326,26.1,-3.803931,17.376442,0.260508,0.70481,0.06181,-0.052706,-0.70473,-79.10958862304688,-1.158386468887329
1776754749.0997472,26.2,-3.808244,17.43395,0.262466,0.705125,0.059475,-0.050682,-0.704764,-79.10958862304688,-1.158386468887329
1776754749.2000003,26.2,-3.808244,17.43395,0.262466,0.705125,0.059475,-0.050682,-0.704764,-79.10958862304688,-1.158386468887329
1776754749.3002114,26.2,-3.808244,17.43395,0.262466,0.705125,0.059475,-0.050682,-0.704764,-79.10958862304688,-1.158386468887329
1776754749.4004698,26.2,-3.808244,17.43395,0.262466,0.705125,0.059475,-0.050682,-0.704764,-79.10958862304688,-1.158386468887329
1776754749.501016,26.2,-3.808244,17.43395,0.262466,0.705125,0.059475,-0.050682,-0.704764,-79.10958862304688,-1.158386468887329
1776754749.6012075,26.2,-3.808244,17.43395,0.262466,0.705125,0.059475,-0.050682,-0.704764,-79.04672241210938,-1.1434228420257568
1776754749.7013927,26.2,-3.808244,17.43395,0.262466,0.705125,0.059475,-0.050682,-0.704764,-79.04672241210938,-1.1434228420257568
1776754749.8016124,26.3,-3.816741,17.513113,0.264427,0.705403,0.057652,-0.048678,-0.704779,-79.04672241210938,-1.1434228420257568
1776754749.9018908,26.3,-3.816741,17.513113,0.264427,0.705403,0.057652,-0.048678,-0.704779,-79.04672241210938,-1.1434228420257568
1776754750.0021417,26.3,-3.816741,17.513113,0.264427,0.705403,0.057652,-0.048678,-0.704779,-79.04672241210938,-1.1434228420257568
1776754750.10241,26.3,-3.816741,17.513113,0.264427,0.705403,0.057652,-0.048678,-0.704779,-79.04672241210938,-1.1434228420257568
1776754750.202606,26.3,-3.816741,17.513113,0.264427,0.705403,0.057652,-0.048678,-0.704779,-79.04672241210938,-1.1434228420257568
1776754750.3028028,26.3,-3.816741,17.513113,0.264427,0.705403,0.057652,-0.048678,-0.704779,-78.96625518798828,-1.1255345344543457
1776754750.4029849,26.4,-3.823519,17.584173,0.25984,0.705632,0.054638,-0.046211,-0.704956,-78.96625518798828,-1.1255345344543457
1776754750.5031676,26.4,-3.823519,17.584173,0.25984,0.705632,0.054638,-0.046211,-0.704956,-78.96625518798828,-1.1255345344543457
1776754750.6033692,26.4,-3.823519,17.584173,0.25984,0.705632,0.054638,-0.046211,-0.704956,-78.96625518798828,-1.1255345344543457
1776754750.7036016,26.4,-3.823519,17.584173,0.25984,0.705632,0.054638,-0.046211,-0.704956,-78.96625518798828,-1.1255345344543457
1776754750.8038173,26.4,-3.823519,17.584173,0.25984,0.705632,0.054638,-0.046211,-0.704956,-78.96625518798828,-1.1255345344543457
1776754750.9040227,26.4,-3.823519,17.584173,0.25984,0.705632,0.054638,-0.046211,-0.704956,-78.90319061279297,-1.1115219593048096
1776754751.004268,26.5,-3.833052,17.664125,0.260242,0.705763,0.052945,-0.044417,-0.70507,-78.90319061279297,-1.1115219593048096
1776754751.1044967,26.5,-3.833052,17.664125,0.260242,0.705763,0.052945,-0.044417,-0.70507,-78.90319061279297,-1.1115219593048096
1776754751.2047346,26.5,-3.833052,17.664125,0.260242,0.705763,0.052945,-0.044417,-0.70507,-78.90319061279297,-1.1115219593048096
1776754751.3049579,26.5,-3.833052,17.664125,0.260242,0.705763,0.052945,-0.044417,-0.70507,-78.90319061279297,-1.1115219593048096
1776754751.4051883,26.5,-3.833052,17.664125,0.260242,0.705763,0.052945,-0.044417,-0.70507,-78.90319061279297,-1.1115219593048096
1776754751.505403,26.5,-3.833052,17.664125,0.260242,0.705763,0.052945,-0.044417,-0.70507,-78.84662628173828,-1.0979220867156982
1776754751.6056063,26.5,-3.833052,17.664125,0.260242,0.705763,0.052945,-0.044417,-0.70507,-78.84662628173828,-1.0979220867156982
1776754751.705842,26.6,-3.837593,17.723335,0.260054,0.705975,0.0501,-0.041129,-0.705264,-78.84662628173828,-1.0979220867156982
1776754751.8060539,26.6,-3.837593,17.723335,0.260054,0.705975,0.0501,-0.041129,-0.705264,-78.84662628173828,-1.0979220867156982
1776754751.9062724,26.6,-3.837593,17.723335,0.260054,0.705975,0.0501,-0.041129,-0.705264,-78.84662628173828,-1.0979220867156982
1776754752.0064754,26.6,-3.837593,17.723335,0.260054,0.705975,0.0501,-0.041129,-0.705264,-78.84662628173828,-1.0979220867156982
1776754752.1066833,26.6,-3.837593,17.723335,0.260054,0.705975,0.0501,-0.041129,-0.705264,-78.84662628173828,-1.0979220867156982
1776754752.2069254,26.6,-3.837593,17.723335,0.260054,0.705975,0.0501,-0.041129,-0.705264,-78.78501892089844,-1.08643639087677
1776754752.307161,26.7,-3.842961,17.783228,0.260092,0.706212,0.047983,-0.038725,-0.705311,-78.78501892089844,-1.08643639087677
1776754752.4074273,26.7,-3.842961,17.783228,0.260092,0.706212,0.047983,-0.038725,-0.705311,-78.78501892089844,-1.08643639087677
1776754752.5078387,26.7,-3.842961,17.783228,0.260092,0.706212,0.047983,-0.038725,-0.705311,-78.78501892089844,-1.08643639087677
1776754752.6080794,26.7,-3.842961,17.783228,0.260092,0.706212,0.047983,-0.038725,-0.705311,-78.78501892089844,-1.08643639087677
1776754752.7083077,26.7,-3.842961,17.783228,0.260092,0.706212,0.047983,-0.038725,-0.705311,-78.78501892089844,-1.08643639087677
1776754752.8084686,26.7,-3.842961,17.783228,0.260092,0.706212,0.047983,-0.038725,-0.705311,-78.72871398925781,-1.074950933456421
1776754752.8087368,26.7,-3.842961,17.783228,0.260092,0.706212,0.047983,-0.038725,-0.705311,-78.72871398925781,-1.074950933456421
1776754752.9089222,26.8,-3.847852,17.847498,0.259365,0.706283,0.046695,-0.037193,-0.705408,-78.72871398925781,-1.074950933456421
1776754753.0090964,26.8,-3.847852,17.847498,0.259365,0.706283,0.046695,-0.037193,-0.705408,-78.72871398925781,-1.074950933456421
1776754753.1093094,26.8,-3.847852,17.847498,0.259365,0.706283,0.046695,-0.037193,-0.705408,-78.72871398925781,-1.074950933456421
1776754753.2095037,26.8,-3.847852,17.847498,0.259365,0.706283,0.046695,-0.037193,-0.705408,-78.72871398925781,-1.074950933456421
1776754753.309694,26.8,-3.847852,17.847498,0.259365,0.706283,0.046695,-0.037193,-0.705408,-78.72871398925781,-1.074950933456421
1776754753.4099133,26.8,-3.847852,17.847498,0.259365,0.706283,0.046695,-0.037193,-0.705408,-78.66898345947266,-1.063903570175171
1776754753.5101233,26.8,-3.847852,17.847498,0.259365,0.706283,0.046695,-0.037193,-0.705408,-78.66898345947266,-1.063903570175171
1776754753.610344,26.9,-3.848022,17.90554,0.260456,0.706615,0.043053,-0.033538,-0.705491,-78.66898345947266,-1.063903570175171
1776754753.7105534,26.9,-3.848022,17.90554,0.260456,0.706615,0.043053,-0.033538,-0.705491,-78.66898345947266,-1.063903570175171
1776754753.8107865,26.9,-3.848022,17.90554,0.260456,0.706615,0.043053,-0.033538,-0.705491,-78.66898345947266,-1.063903570175171
1776754753.911018,26.9,-3.848022,17.90554,0.260456,0.706615,0.043053,-0.033538,-0.705491,-78.66898345947266,-1.063903570175171
1776754754.0112588,26.9,-3.848022,17.90554,0.260456,0.706615,0.043053,-0.033538,-0.705491,-78.66898345947266,-1.063903570175171
1776754754.1114786,26.9,-3.848022,17.90554,0.260456,0.706615,0.043053,-0.033538,-0.705491,-78.60846710205078,-1.0524595975875854
1776754754.2117076,27.0,-3.848919,17.964565,0.258453,0.706708,0.040666,-0.031634,-0.705627,-78.60846710205078,-1.0524595975875854
1776754754.311916,27.0,-3.848919,17.964565,0.258453,0.706708,0.040666,-0.031634,-0.705627,-78.60846710205078,-1.0524595975875854
1776754754.4122176,27.0,-3.848919,17.964565,0.258453,0.706708,0.040666,-0.031634,-0.705627,-78.60846710205078,-1.0524595975875854
1776754754.5127535,27.0,-3.848919,17.964565,0.258453,0.706708,0.040666,-0.031634,-0.705627,-78.60846710205078,-1.0524595975875854
1776754754.6129677,27.0,-3.848919,17.964565,0.258453,0.706708,0.040666,-0.031634,-0.705627,-78.60846710205078,-1.0524595975875854
1776754754.7132132,27.0,-3.848919,17.964565,0.258453,0.706708,0.040666,-0.031634,-0.705627,-78.55126190185547,-1.0428880453109741
1776754754.8134215,27.1,-3.856315,18.026833,0.257706,0.706779,0.039364,-0.029909,-0.705705,-78.55126190185547,-1.0428880453109741
1776754754.9136024,27.1,-3.856315,18.026833,0.257706,0.706779,0.039364,-0.029909,-0.705705,-78.55126190185547,-1.0428880453109741
1776754755.013791,27.1,-3.856315,18.026833,0.257706,0.706779,0.039364,-0.029909,-0.705705,-78.55126190185547,-1.0428880453109741
1776754755.1140087,27.1,-3.856315,18.026833,0.257706,0.706779,0.039364,-0.029909,-0.705705,-78.55126190185547,-1.0428880453109741
1776754755.214217,27.1,-3.856315,18.026833,0.257706,0.706779,0.039364,-0.029909,-0.705705,-78.55126190185547,-1.0428880453109741
1776754755.314407,27.1,-3.856315,18.026833,0.257706,0.706779,0.039364,-0.029909,-0.705705,-78.54315948486328,-1.0414435863494873
1776754755.4146252,27.1,-3.856315,18.026833,0.257706,0.706779,0.039364,-0.029909,-0.705705,-78.54315948486328,-1.0414435863494873
1776754755.5148487,27.2,-3.857287,18.084307,0.25872,0.707007,0.037128,-0.028239,-0.705666,-78.54315948486328,-1.0414435863494873
1776754755.615085,27.2,-3.857287,18.084307,0.25872,0.707007,0.037128,-0.028239,-0.705666,-78.54315948486328,-1.0414435863494873
1776754755.7152817,27.2,-3.857287,18.084307,0.25872,0.707007,0.037128,-0.028239,-0.705666,-78.54315948486328,-1.0414435863494873
1776754755.8155005,27.2,-3.857287,18.084307,0.25872,0.707007,0.037128,-0.028239,-0.705666,-78.54315948486328,-1.0414435863494873
1776754755.9156702,27.2,-3.857287,18.084307,0.25872,0.707007,0.037128,-0.028239,-0.705666,-78.54315948486328,-1.0414435863494873
1776754756.0158682,27.2,-3.857287,18.084307,0.25872,0.707007,0.037128,-0.028239,-0.705666,-78.46768951416016,-1.0280413627624512
1776754756.1160989,27.3,-3.859224,18.10453,0.254557,0.706901,0.037415,-0.028617,-0.705743,-78.46768951416016,-1.0280413627624512
1776754756.21631,27.3,-3.859224,18.10453,0.254557,0.706901,0.037415,-0.028617,-0.705743,-78.46768951416016,-1.0280413627624512
1776754756.3165183,27.3,-3.859224,18.10453,0.254557,0.706901,0.037415,-0.028617,-0.705743,-78.46768951416016,-1.0280413627624512
1776754756.4167404,27.3,-3.859224,18.10453,0.254557,0.706901,0.037415,-0.028617,-0.705743,-78.46768951416016,-1.0280413627624512
1776754756.5169578,27.3,-3.859224,18.10453,0.254557,0.706901,0.037415,-0.028617,-0.705743,-78.46768951416016,-1.0280413627624512
1776754756.6171489,27.3,-3.859224,18.10453,0.254557,0.706901,0.037415,-0.028617,-0.705743,-78.38447570800781,-1.012952208518982
1776754756.717416,27.4,-3.866294,18.17098,0.258389,0.707022,0.036757,-0.027648,-0.705694,-78.38447570800781,-1.012952208518982
1776754756.817646,27.4,-3.866294,18.17098,0.258389,0.707022,0.036757,-0.027648,-0.705694,-78.38447570800781,-1.012952208518982
1776754756.917843,27.4,-3.866294,18.17098,0.258389,0.707022,0.036757,-0.027648,-0.705694,-78.38447570800781,-1.012952208518982
1776754757.0180578,27.4,-3.866294,18.17098,0.258389,0.707022,0.036757,-0.027648,-0.705694,-78.38447570800781,-1.012952208518982
1776754757.1182477,27.4,-3.866294,18.17098,0.258389,0.707022,0.036757,-0.027648,-0.705694,-78.38447570800781,-1.012952208518982
1776754757.2184668,27.4,-3.866294,18.17098,0.258389,0.707022,0.036757,-0.027648,-0.705694,-78.29978942871094,-0.999011218547821
1776754757.3186703,27.4,-3.866294,18.17098,0.258389,0.707022,0.036757,-0.027648,-0.705694,-78.29978942871094,-0.999011218547821
1776754757.41891,27.5,-3.872046,18.252705,0.257664,0.707088,0.035662,-0.026189,-0.70574,-78.29978942871094,-0.999011218547821
1776754757.5191033,27.5,-3.872046,18.252705,0.257664,0.707088,0.035662,-0.026189,-0.70574,-78.29978942871094,-0.999011218547821
1776754757.6192832,27.5,-3.872046,18.252705,0.257664,0.707088,0.035662,-0.026189,-0.70574,-78.29978942871094,-0.999011218547821
1776754757.7194726,27.5,-3.872046,18.252705,0.257664,0.707088,0.035662,-0.026189,-0.70574,-78.29978942871094,-0.999011218547821
1776754757.819672,27.5,-3.872046,18.252705,0.257664,0.707088,0.035662,-0.026189,-0.70574,-78.21370697021484,-0.9830883145332336
1776754757.9198947,27.5,-3.872046,18.252705,0.257664,0.707088,0.035662,-0.026189,-0.70574,-78.21370697021484,-0.9830883145332336
1776754758.0201035,27.6,-3.877859,18.33992,0.257627,0.707062,0.035296,-0.02586,-0.705797,-78.21370697021484,-0.9830883145332336
1776754758.1203282,27.6,-3.877859,18.33992,0.257627,0.707062,0.035296,-0.02586,-0.705797,-78.21370697021484,-0.9830883145332336
1776754758.2205405,27.6,-3.877859,18.33992,0.257627,0.707062,0.035296,-0.02586,-0.705797,-78.21370697021484,-0.9830883145332336
1776754758.3207588,27.6,-3.877859,18.33992,0.257627,0.707062,0.035296,-0.02586,-0.705797,-78.21370697021484,-0.9830883145332336
1776754758.420963,27.6,-3.877859,18.33992,0.257627,0.707062,0.035296,-0.02586,-0.705797,-78.21370697021484,-0.9830883145332336
1776754758.5211968,27.6,-3.877859,18.33992,0.257627,0.707062,0.035296,-0.02586,-0.705797,-78.12938690185547,-0.9690762162208557
1776754758.621446,27.7,-3.8874,18.438477,0.255163,0.70707,0.034646,-0.025666,-0.705828,-78.12938690185547,-0.9690762162208557
1776754758.7216518,27.7,-3.8874,18.438477,0.255163,0.70707,0.034646,-0.025666,-0.705828,-78.12938690185547,-0.9690762162208557
1776754758.8218675,27.7,-3.8874,18.438477,0.255163,0.70707,0.034646,-0.025666,-0.705828,-78.12938690185547,-0.9690762162208557
1776754758.9220517,27.7,-3.8874,18.438477,0.255163,0.70707,0.034646,-0.025666,-0.705828,-78.12938690185547,-0.9690762162208557
1776754759.0222716,27.7,-3.8874,18.438477,0.255163,0.70707,0.034646,-0.025666,-0.705828,-78.12938690185547,-0.9690762162208557
1776754759.1225092,27.7,-3.8874,18.438477,0.255163,0.70707,0.034646,-0.025666,-0.705828,-78.0433349609375,-0.9545114040374756
1776754759.2227087,27.8,-3.892624,18.523056,0.255821,0.707114,0.033606,-0.024452,-0.705877,-78.0433349609375,-0.9545114040374756
1776754759.3229387,27.8,-3.892624,18.523056,0.255821,0.707114,0.033606,-0.024452,-0.705877,-78.0433349609375,-0.9545114040374756
1776754759.423147,27.8,-3.892624,18.523056,0.255821,0.707114,0.033606,-0.024452,-0.705877,-78.0433349609375,-0.9545114040374756
1776754759.5233312,27.8,-3.892624,18.523056,0.255821,0.707114,0.033606,-0.024452,-0.705877,-78.0433349609375,-0.9545114040374756
1776754759.6235478,27.8,-3.892624,18.523056,0.255821,0.707114,0.033606,-0.024452,-0.705877,-78.0433349609375,-0.9545114040374756
1776754759.7237685,27.8,-3.892624,18.523056,0.255821,0.707114,0.033606,-0.024452,-0.705877,-77.95926666259766,-0.9396139979362488
1776754759.8240178,27.8,-3.892624,18.523056,0.255821,0.707114,0.033606,-0.024452,-0.705877,-77.95926666259766,-0.9396139979362488
1776754759.9242437,27.9,-3.895764,18.604761,0.2549,0.707106,0.032839,-0.024327,-0.705926,-77.95926666259766,-0.9396139979362488
1776754760.0244145,27.9,-3.895764,18.604761,0.2549,0.707106,0.032839,-0.024327,-0.705926,-77.95926666259766,-0.9396139979362488
1776754760.1250403,27.9,-3.895764,18.604761,0.2549,0.707106,0.032839,-0.024327,-0.705926,-77.95926666259766,-0.9396139979362488
1776754760.2252915,27.9,-3.895764,18.604761,0.2549,0.707106,0.032839,-0.024327,-0.705926,-77.95926666259766,-0.9396139979362488
1776754760.325504,27.9,-3.895764,18.604761,0.2549,0.707106,0.032839,-0.024327,-0.705926,-77.87445068359375,-0.9257470965385437
1776754760.4256952,27.9,-3.895764,18.604761,0.2549,0.707106,0.032839,-0.024327,-0.705926,-77.87445068359375,-0.9257470965385437
1776754760.5258706,28.0,-3.901377,18.690149,0.256016,0.707219,0.031673,-0.022943,-0.705912,-77.87445068359375,-0.9257470965385437
1776754760.6260755,28.0,-3.901377,18.690149,0.256016,0.707219,0.031673,-0.022943,-0.705912,-77.87445068359375,-0.9257470965385437
1776754760.7263038,28.0,-3.901377,18.690149,0.256016,0.707219,0.031673,-0.022943,-0.705912,-77.87445068359375,-0.9257470965385437
1776754760.8265383,28.0,-3.901377,18.690149,0.256016,0.707219,0.031673,-0.022943,-0.705912,-77.87445068359375,-0.9257470965385437
1776754760.926723,28.0,-3.901377,18.690149,0.256016,0.707219,0.031673,-0.022943,-0.705912,-77.87445068359375,-0.9257470965385437
1776754761.026905,28.0,-3.901377,18.690149,0.256016,0.707219,0.031673,-0.022943,-0.705912,-77.78846740722656,-0.9125842452049255
1776754761.1270962,28.1,-3.906742,18.770966,0.255796,0.707169,0.030797,-0.022552,-0.706013,-77.78846740722656,-0.9125842452049255
1776754761.2273414,28.1,-3.906742,18.770966,0.255796,0.707169,0.030797,-0.022552,-0.706013,-77.78846740722656,-0.9125842452049255
1776754761.3275666,28.1,-3.906742,18.770966,0.255796,0.707169,0.030797,-0.022552,-0.706013,-77.78846740722656,-0.9125842452049255
1776754761.427822,28.1,-3.906742,18.770966,0.255796,0.707169,0.030797,-0.022552,-0.706013,-77.78846740722656,-0.9125842452049255
1776754761.5280488,28.1,-3.906742,18.770966,0.255796,0.707169,0.030797,-0.022552,-0.706013,-77.78846740722656,-0.9125842452049255
1776754761.628244,28.1,-3.906742,18.770966,0.255796,0.707169,0.030797,-0.022552,-0.706013,-77.7032241821289,-0.8991801142692566
1776754761.7284365,28.2,-3.90991,18.860914,0.254919,0.70728,0.0299,-0.021881,-0.705962,-77.7032241821289,-0.8991801142692566
