x,y
-79.9107437133789,-1.372863531112671
-79.9107437133789,-1.372863531112671
-79.9107437133789,-1.372863531112671
-79.9107437133789,-1.372863531112671
-79.9107437133789,-1.372863531112671
-79.9107437133789,-1.372863531112671
-79.83100128173828,-1.3496750593185425
-79.83100128173828,-1.3496750593185425
-79.83100128173828,-1.3496750593185425
-79.83100128173828,-1.3496750593185425
-79.83100128173828,-1.3496750593185425
-79.83100128173828,-1.3496750593185425
-79.74671936035156,-1.3256378173828125
-79.74671936035156,-1.3256378173828125
-79.74671936035156,-1.3256378173828125
-79.74671936035156,-1.3256378173828125
-79.74671936035156,-1.3256378173828125
-79.74671936035156,-1.3256378173828125
-79.66460418701172,-1.3028955459594727
-79.66460418701172,-1.3028955459594727
-79.66460418701172,-1.3028955459594727
-79.66460418701172,-1.3028955459594727
-79.66460418701172,-1.3028955459594727
-79.66460418701172,-1.3028955459594727
-79.58271789550781,-1.2795131206512451
-79.58271789550781,-1.2795131206512451
-79.58271789550781,-1.2795131206512451
-79.58271789550781,-1.2795131206512451
-79.58271789550781,-1.2795131206512451
-79.58271789550781,-1.2795131206512451
-79.49786376953125,-1.2572907209396362
-79.49786376953125,-1.2572907209396362
-79.49786376953125,-1.2572907209396362
-79.49786376953125,-1.2572907209396362
-79.49786376953125,-1.2572907209396362
-79.49786376953125,-1.2572907209396362
-79.4166488647461,-1.2346155643463135
-79.4166488647461,-1.2346155643463135
-79.4166488647461,-1.2346155643463135
-79.4166488647461,-1.2346155643463135
-79.4166488647461,-1.2346155643463135
-79.4166488647461,-1.2346155643463135
-79.33391571044922,-1.212315559387207
-79.33391571044922,-1.212315559387207
-79.33391571044922,-1.212315559387207
-79.33391571044922,-1.212315559387207
-79.33391571044922,-1.212315559387207
-79.33391571044922,-1.212315559387207
-79.2516098022461,-1.1920197010040283
-79.2516098022461,-1.1920197010040283
-79.2516098022461,-1.1920197010040283
-79.2516098022461,-1.1920197010040283
-79.2516098022461,-1.1920197010040283
-79.2516098022461,-1.1920197010040283
-79.2516098022461,-1.1920197010040283
-79.19015502929688,-1.1772665977478027
-79.19015502929688,-1.1772665977478027
-79.19015502929688,-1.1772665977478027
-79.19015502929688,-1.1772665977478027
-79.19015502929688,-1.1772665977478027
-79.19015502929688,-1.1772665977478027
-79.10958862304688,-1.158386468887329
-79.10958862304688,-1.158386468887329
-79.10958862304688,-1.158386468887329
-79.10958862304688,-1.158386468887329
-79.10958862304688,-1.158386468887329
-79.10958862304688,-1.158386468887329
-79.04672241210938,-1.1434228420257568
-79.04672241210938,-1.1434228420257568
-79.04672241210938,-1.1434228420257568
-79.04672241210938,-1.1434228420257568
-79.04672241210938,-1.1434228420257568
-79.04672241210938,-1.1434228420257568
-79.04672241210938,-1.1434228420257568
-78.96625518798828,-1.1255345344543457
-78.96625518798828,-1.1255345344543457
-78.96625518798828,-1.1255345344543457
-78.96625518798828,-1.1255345344543457
-78.96625518798828,-1.1255345344543457
-78.96625518798828,-1.1255345344543457
-78.90319061279297,-1.1115219593048096
-78.90319061279297,-1.1115219593048096
-78.90319061279297,-1.1115219593048096
-78.90319061279297,-1.1115219593048096
-78.90319061279297,-1.1115219593048096
-78.90319061279297,-1.1115219593048096
-78.84662628173828,-1.0979220867156982
-78.84662628173828,-1.0979220867156982
-78.84662628173828,-1.0979220867156982
-78.84662628173828,-1.0979220867156982
-78.84662628173828,-1.0979220867156982
-78.84662628173828,-1.0979220867156982
-78.84662628173828,-1.0979220867156982
-78.78501892089844,-1.08643639087677
-78.78501892089844,-1.08643639087677
-78.78501892089844,-1.08643639087677
-78.78501892089844,-1.08643639087677
-78.78501892089844,-1.08643639087677
-78.78501892089844,-1.08643639087677
-78.72871398925781,-1.074950933456421
-78.72871398925781,-1.074950933456421
-78.72871398925781,-1.074950933456421
-78.72871398925781,-1.074950933456421
-78.72871398925781,-1.074950933456421
-78.72871398925781,-1.074950933456421
-78.72871398925781,-1.074950933456421
-78.66898345947266,-1.063903570175171
-78.66898345947266,-1.063903570175171
-78.66898345947266,-1.063903570175171
-78.66898345947266,-1.063903570175171
-78.66898345947266,-1.063903570175171
-78.66898345947266,-1.063903570175171
-78.66898345947266,-1.063903570175171
-78.60846710205078,-1.0524595975875854
-78.60846710205078,-1.0524595975875854
-78.60846710205078,-1.0524595975875854
-78.60846710205078,-1.0524595975875854
-78.60846710205078,-1.0524595975875854
-78.60846710205078,-1.0524595975875854
-78.55126190185547,-1.0428880453109741
-78.55126190185547,-1.0428880453109741
-78.55126190185547,-1.0428880453109741
-78.55126190185547,-1.0428880453109741
-78.55126190185547,-1.0428880453109741
-78.55126190185547,-1.0428880453109741
-78.54315948486328,-1.0414435863494873
-78.54315948486328,-1.0414435863494873
-78.54315948486328,-1.0414435863494873
-78.54315948486328,-1.0414435863494873
-78.54315948486328,-1.0414435863494873
-78.54315948486328,-1.0414435863494873
-78.54315948486328,-1.0414435863494873
-78.46768951416016,-1.0280413627624512
-78.46768951416016,-1.0280413627624512
-78.46768951416016,-1.0280413627624512
-78.46768951416016,-1.0280413627624512
-78.46768951416016,-1.0280413627624512
-78.46768951416016,-1.0280413627624512
-78.38447570800781,-1.012952208518982
-78.38447570800781,-1.012952208518982
-78.38447570800781,-1.012952208518982
-78.38447570800781,-1.012952208518982
-78.38447570800781,-1.012952208518982
-78.38447570800781,-1.012952208518982
-78.29978942871094,-0.999011218547821
-78.29978942871094,-0.999011218547821
-78.29978942871094,-0.999011218547821
-78.29978942871094,-0.999011218547821
-78.29978942871094,-0.999011218547821
-78.29978942871094,-0.999011218547821
-78.21370697021484,-0.9830883145332336
-78.21370697021484,-0.9830883145332336
-78.21370697021484,-0.9830883145332336
-78.21370697021484,-0.9830883145332336
-78.21370697021484,-0.9830883145332336
-78.21370697021484,-0.9830883145332336
-78.21370697021484,-0.9830883145332336
-78.12938690185547,-0.9690762162208557
-78.12938690185547,-0.9690762162208557
-78.12938690185547,-0.9690762162208557
-78.12938690185547,-0.9690762162208557
-78.12938690185547,-0.9690762162208557
-78.12938690185547,-0.9690762162208557
-78.0433349609375,-0.9545114040374756
-78.0433349609375,-0.9545114040374756
-78.0433349609375,-0.9545114040374756
-78.0433349609375,-0.9545114040374756
-78.0433349609375,-0.9545114040374756
-78.0433349609375,-0.9545114040374756
-77.95926666259766,-0.9396139979362488
-77.95926666259766,-0.9396139979362488
-77.95926666259766,-0.9396139979362488
-77.95926666259766,-0.9396139979362488
-77.95926666259766,-0.9396139979362488
-77.95926666259766,-0.9396139979362488
-77.87445068359375,-0.9257470965385437
-77.87445068359375,-0.9257470965385437
-77.87445068359375,-0.9257470965385437
-77.87445068359375,-0.9257470965385437
-77.87445068359375,-0.9257470965385437
-77.87445068359375,-0.9257470965385437
-77.87445068359375,-0.9257470965385437
-77.78846740722656,-0.9125842452049255
-77.78846740722656,-0.9125842452049255
-77.78846740722656,-0.9125842452049255
-77.78846740722656,-0.9125842452049255
-77.78846740722656,-0.9125842452049255
-77.78846740722656,-0.9125842452049255
-77.7032241821289,-0.8991801142692566
-77.7032241821289,-0.8991801142692566
-77.7032241821289,-0.8991801142692566
-77.7032241821289,-0.8991801142692566
-77.7032241821289,-0.8991801142692566
-77.7032241821289,-0.8991801142692566
-77.61740112304688,-0.8860052227973938
-77.61740112304688,-0.8860052227973938
-77.61740112304688,-0.8860052227973938
-77.61740112304688,-0.8860052227973938
-77.61740112304688,-0.8860052227973938
-77.61740112304688,-0.8860052227973938
-77.53307342529297,-0.8736147284507751
-77.53307342529297,-0.8736147284507751
-77.53307342529297,-0.8736147284507751
-77.53307342529297,-0.8736147284507751
-77.53307342529297,-0.8736147284507751
-77.53307342529297,-0.8736147284507751
-77.53307342529297,-0.8736147284507751
-77.53307342529297,-0.8736147284507751
-77.44721984863281,-0.8611732125282288
-77.44721984863281,-0.8611732125282288
-77.44721984863281,-0.8611732125282288
-77.44721984863281,-0.8611732125282288
-77.44721984863281,-0.8611732125282288
-77.44721984863281,-0.8611732125282288
-77.36207580566406,-0.8487162590026855
-77.36207580566406,-0.8487162590026855
-77.36207580566406,-0.8487162590026855
-77.36207580566406,-0.8487162590026855
-77.36207580566406,-0.8487162590026855
-77.36207580566406,-0.8487162590026855
-77.2762680053711,-0.8375025987625122
-77.2762680053711,-0.8375025987625122
