t,x,y,yaw
390.40,-65.0514,-0.9045,2.9018
390.50,-65.1383,-0.8830,2.9054
390.60,-65.2228,-0.8636,2.9089
390.70,-65.3083,-0.8427,2.9100
390.80,-65.3934,-0.8221,2.9115
390.90,-65.4781,-0.8013,2.9125
391.00,-65.5651,-0.7812,2.9163
391.10,-65.6507,-0.7630,2.9200
391.20,-65.7340,-0.7436,2.9238
391.30,-65.8206,-0.7250,2.9256
391.40,-65.9067,-0.7061,2.9298
391.50,-65.9943,-0.6881,2.9352
391.60,-66.0812,-0.6695,2.9377
391.70,-66.1689,-0.6516,2.9421
391.80,-66.2540,-0.6349,2.9460
391.90,-66.3223,-0.6203,2.9541
392.00,-66.3869,-0.6086,2.9604
392.10,-66.3875,-0.6084,2.9610
392.20,-66.4663,-0.5945,2.9636
392.30,-66.5515,-0.5785,2.9654
392.40,-66.6388,-0.5624,2.9693
392.50,-66.7261,-0.5489,2.9725
392.60,-66.8143,-0.5331,2.9764
392.70,-66.9010,-0.5194,2.9782
392.80,-66.9893,-0.5048,2.9836
392.90,-67.0759,-0.4913,2.9844
393.00,-67.1631,-0.4773,2.9869
393.10,-67.2493,-0.4641,2.9901
393.20,-67.3392,-0.4495,2.9917
393.30,-67.4255,-0.4367,2.9947
393.40,-67.5142,-0.4246,2.9978
393.50,-67.6008,-0.4122,3.0016
393.60,-67.6870,-0.4005,3.0030
393.70,-67.7750,-0.3893,3.0062
393.80,-67.8626,-0.3760,3.0121
393.90,-67.9475,-0.3652,3.0157
394.00,-68.0388,-0.3538,3.0207
394.10,-68.1269,-0.3433,3.0253
394.20,-68.1909,-0.3360,3.0264
394.30,-68.2524,-0.3297,3.0316
394.40,-68.3178,-0.3219,3.0343
394.50,-68.3798,-0.3168,3.0423
394.60,-68.3849,-0.3161,3.0417
394.70,-68.4644,-0.3081,3.0423
394.80,-68.5491,-0.3005,3.0479
394.90,-68.6376,-0.2919,3.0507
395.00,-68.7255,-0.2846,3.0545
395.10,-68.8110,-0.2773,3.0616
395.20,-68.8986,-0.2695,3.0637
395.30,-68.9861,-0.2627,3.0684
395.40,-69.0721,-0.2573,3.0737
395.50,-69.1611,-0.2505,3.0774
395.60,-69.2491,-0.2450,3.0775
395.70,-69.3337,-0.2410,3.0825
395.80,-69.4220,-0.2342,3.0870
395.90,-69.5099,-0.2302,3.0897
396.00,-69.5944,-0.2266,3.0935
396.10,-69.6837,-0.2219,3.0962
396.20,-69.7739,-0.2176,3.0988
396.30,-69.8612,-0.2143,3.0995
396.40,-69.9458,-0.2105,3.1036
396.50,-70.0334,-0.2072,3.1075
396.60,-70.1205,-0.2049,3.1105
396.70,-70.1793,-0.2037,3.1124
396.80,-70.2454,-0.2021,3.1193
396.90,-70.3070,-0.2002,3.1278
397.00,-70.3671,-0.1999,3.1290
397.10,-70.3781,-0.1992,3.1281
397.20,-70.4572,-0.1987,3.1306
397.30,-70.5435,-0.1980,3.1332
397.40,-70.6318,-0.1966,3.1338
397.50,-70.7203,-0.1961,3.1369
397.60,-70.8068,-0.1964,3.1386
397.70,-70.8929,-0.1955,3.1407
397.80,-70.9808,-0.1949,-3.1392
397.90,-71.0690,-0.1954,-3.1365
398.00,-71.1604,-0.1956,-3.1341
398.10,-71.2464,-0.1959,-3.1315
398.20,-71.3344,-0.1966,-3.1280
398.30,-71.4218,-0.1983,-3.1256
398.40,-71.5082,-0.1986,-3.1226
398.50,-71.5971,-0.2014,-3.1184
398.60,-71.6861,-0.2032,-3.1156
398.70,-71.7722,-0.2060,-3.1143
398.80,-71.8616,-0.2085,-3.1119
398.90,-71.9503,-0.2112,-3.1099
399.00,-72.0385,-0.2132,-3.1037
399.10,-72.1264,-0.2164,-3.1021
399.20,-72.1941,-0.2182,-3.0935
399.30,-72.2607,-0.2211,-3.0890
399.40,-72.3269,-0.2243,-3.0829
399.50,-72.3959,-0.2282,-3.0752
399.60,-72.3968,-0.2283,-3.0758
399.70,-72.4738,-0.2336,-3.0731
399.80,-72.5627,-0.2388,-3.0709
399.90,-72.6500,-0.2452,-3.0695
400.00,-72.7376,-0.2516,-3.0673
400.10,-72.8268,-0.2585,-3.0662
400.20,-72.9138,-0.2637,-3.0632
400.30,-73.0002,-0.2707,-3.0632
400.40,-73.0894,-0.2773,-3.0602
400.50,-73.1767,-0.2849,-3.0594
400.60,-73.2652,-0.2920,-3.0579
400.70,-73.3526,-0.2988,-3.0550
400.80,-73.4422,-0.3060,-3.0541
400.90,-73.5296,-0.3146,-3.0518
401.00,-73.6168,-0.3215,-3.0492
401.10,-73.7027,-0.3300,-3.0480
401.20,-73.7896,-0.3375,-3.0466
401.30,-73.8781,-0.3464,-3.0433
401.40,-73.9655,-0.3552,-3.0404
401.50,-74.0529,-0.3639,-3.0404
401.60,-74.1405,-0.3739,-3.0371
401.70,-74.2259,-0.3820,-3.0352
401.80,-74.3155,-0.3922,-3.0330
401.90,-74.4036,-0.4019,-3.0317
402.00,-74.4133,-0.4033,-3.0356
402.10,-74.4909,-0.4108,-3.0318
402.20,-74.5768,-0.4201,-3.0312
402.30,-74.6646,-0.4305,-3.0289
402.40,-74.7518,-0.4403,-3.0261
402.50,-74.8402,-0.4506,-3.0254
402.60,-74.9254,-0.4603,-3.0213
402.70,-75.0127,-0.4717,-3.0180
402.80,-75.0993,-0.4823,-3.0162
402.90,-75.1855,-0.4935,-3.0142
403.00,-75.2738,-0.5066,-3.0120
403.10,-75.3598,-0.5161,-3.0111
403.20,-75.4447,-0.5268,-3.0113
403.30,-75.5315,-0.5377,-3.0097
403.40,-75.6184,-0.5487,-3.0067
403.50,-75.7048,-0.5599,-3.0047
403.60,-75.7899,-0.5721,-3.0032
403.70,-75.8772,-0.5837,-3.0037
403.80,-75.9636,-0.5953,-3.0030
403.90,-76.0504,-0.6079,-2.9997
404.00,-76.1385,-0.6203,-2.9957
404.10,-76.2240,-0.6320,-2.9944
404.20,-76.3126,-0.6453,-2.9904
404.30,-76.3975,-0.6572,-2.9909
404.40,-76.4087,-0.6598,-2.9920
404.50,-76.4855,-0.6702,-2.9893
404.60,-76.5724,-0.6844,-2.9864
404.70,-76.6588,-0.6980,-2.9867
404.80,-76.7440,-0.7106,-2.9873
404.90,-76.8324,-0.7256,-2.9870
405.00,-76.9167,-0.7381,-2.9848
405.10,-77.0035,-0.7512,-2.9837
405.20,-77.0909,-0.7664,-2.9828
405.30,-77.1769,-0.7798,-2.9808
405.40,-77.2632,-0.7945,-2.9768
405.50,-77.3500,-0.8078,-2.9762
405.60,-77.4343,-0.8214,-2.9752
405.70,-77.5223,-0.8368,-2.9734
405.80,-77.6080,-0.8503,-2.9723
405.90,-77.6939,-0.8651,-2.9728
406.00,-77.7802,-0.8803,-2.9727
406.10,-77.8683,-0.8949,-2.9726
406.20,-77.9539,-0.9106,-2.9728
406.30,-78.0391,-0.9255,-2.9706
406.40,-78.1256,-0.9391,-2.9673
406.50,-78.2120,-0.9545,-2.9674
406.60,-78.2989,-0.9706,-2.9662
406.70,-78.3862,-0.9859,-2.9606
406.80,-78.3960,-0.9872,-2.9595
406.90,-78.4720,-1.0019,-2.9595
407.00,-78.5595,-1.0171,-2.9572
407.10,-78.6451,-1.0336,-2.9567
407.20,-78.7315,-1.0495,-2.9572
407.30,-78.8174,-1.0653,-2.9574
407.40,-78.9024,-1.0807,-2.9563
407.50,-78.9889,-1.0965,-2.9545
407.60,-79.0763,-1.1125,-2.9546
407.70,-79.1606,-1.1286,-2.9517
407.80,-79.2471,-1.1432,-2.9508
407.90,-79.3330,-1.1601,-2.9477
408.00,-79.4191,-1.1771,-2.9469
408.10,-79.5055,-1.1939,-2.9441
408.20,-79.5914,-1.2112,-2.9445
408.30,-79.6772,-1.2279,-2.9439
408.40,-79.7628,-1.2457,-2.9391
408.50,-79.8485,-1.2624,-2.9368
408.60,-79.9343,-1.2800,-2.9366
408.70,-80.0216,-1.2986,-2.9362
408.80,-80.1081,-1.3165,-2.9354
408.90,-80.1938,-1.3336,-2.9330
409.00,-80.2804,-1.3531,-2.9289
409.10,-80.3678,-1.3717,-2.9260
409.20,-80.3784,-1.3743,-2.9271
409.30,-80.4562,-1.3914,-2.9252
409.40,-80.5424,-1.4101,-2.9226
409.50,-80.6270,-1.4291,-2.9207
409.60,-80.7140,-1.4475,-2.9193
409.70,-80.8010,-1.4677,-2.9182
409.80,-80.8870,-1.4874,-2.9173
409.90,-80.9713,-1.5055,-2.9170
410.00,-81.0583,-1.5255,-2.9141
410.10,-81.1446,-1.5463,-2.9139
410.20,-81.2299,-1.5659,-2.9109
410.30,-81.3164,-1.5861,-2.9091
410.40,-81.4004,-1.6053,-2.9064
410.50,-81.4861,-1.6258,-2.9050
410.60,-81.5735,-1.6471,-2.9030
410.70,-81.6589,-1.6676,-2.9011
410.80,-81.7439,-1.6887,-2.9003
410.90,-81.8291,-1.7091,-2.8983
411.00,-81.9147,-1.7300,-2.8960
411.10,-81.9979,-1.7499,-2.8964
411.20,-82.0844,-1.7719,-2.8947
411.30,-82.1698,-1.7927,-2.8921
411.40,-82.2550,-1.8156,-2.8894
411.50,-82.3400,-1.8382,-2.8846
411.60,-82.3545,-1.8421,-2.8844
411.70,-82.4296,-1.8620,-2.8831
411.80,-82.5139,-1.8845,-2.8829
411.90,-82.5979,-1.9064,-2.8815
412.00,-82.6817,-1.9283,-2.8831
412.10,-82.7666,-1.9503,-2.8806
412.20,-82.8493,-1.9737,-2.8806
412.30,-82.9344,-1.9949,-2.8805
412.40,-83.0188,-2.0185,-2.8801
412.50,-83.1023,-2.0404,-2.8798
412.60,-83.1871,-2.0640,-2.8796
412.70,-83.2717,-2.0857,-2.8770
412.80,-83.3554,-2.1083,-2.8767
412.90,-83.4401,-2.1310,-2.8753
413.00,-83.5256,-2.1544,-2.8741
413.10,-83.6099,-2.1783,-2.8730
413.20,-83.6925,-2.2001,-2.8702
413.30,-83.7760,-2.2226,-2.8705
413.40,-83.8605,-2.2454,-2.8669
413.50,-83.9453,-2.2703,-2.8657
413.60,-84.0291,-2.2929,-2.8620
413.70,-84.1122,-2.3169,-2.8592
413.80,-84.1953,-2.3412,-2.8567
413.90,-84.2802,-2.3659,-2.8548
414.00,-84.2890,-2.3688,-2.8563
414.10,-84.3642,-2.3905,-2.8559
414.20,-84.4498,-2.4152,-2.8548
414.30,-84.5315,-2.4397,-2.8537
414.40,-84.6154,-2.4648,-2.8518
414.50,-84.6996,-2.4901,-2.8518
414.60,-84.7837,-2.5147,-2.8521
414.70,-84.8672,-2.5392,-2.8521
414.80,-84.9500,-2.5624,-2.8517
414.90,-85.0330,-2.5880,-2.8501
415.00,-85.1160,-2.6131,-2.8486
415.10,-85.1995,-2.6390,-2.8463
415.20,-85.2819,-2.6647,-2.8447
415.30,-85.3676,-2.6902,-2.8443
415.40,-85.4499,-2.7165,-2.8418
415.50,-85.5332,-2.7418,-2.8424
415.60,-85.6171,-2.7670,-2.8413
415.70,-85.7006,-2.7935,-2.8395
415.80,-85.7845,-2.8189,-2.8371
415.90,-85.8685,-2.8452,-2.8345
416.00,-85.9532,-2.8714,-2.8360
416.10,-86.0341,-2.8968,-2.8331
416.20,-86.1199,-2.9247,-2.8309
416.30,-86.2014,-2.9500,-2.8286
416.40,-86.2101,-2.9520,-2.8277
416.50,-86.2852,-2.9767,-2.8249
416.60,-86.3692,-3.0038,-2.8248
416.70,-86.4516,-3.0307,-2.8242
416.80,-86.5354,-3.0582,-2.8231
416.90,-86.6193,-3.0859,-2.8237
417.00,-86.7014,-3.1118,-2.8230
417.10,-86.7862,-3.1402,-2.8224
417.20,-86.8700,-3.1667,-2.8205
417.30,-86.9538,-3.1935,-2.8204
417.40,-87.0370,-3.2203,-2.8208
417.50,-87.1212,-3.2479,-2.8200
417.60,-87.2029,-3.2764,-2.8176
417.70,-87.2860,-3.3029,-2.8176
417.80,-87.3711,-3.3313,-2.8158
417.90,-87.4535,-3.3591,-2.8156
418.00,-87.5365,-3.3871,-2.8131
418.10,-87.6204,-3.4155,-2.8120
418.20,-87.7040,-3.4441,-2.8101
418.30,-87.7861,-3.4728,-2.8087
418.40,-87.8697,-3.5017,-2.8071
418.50,-87.9518,-3.5292,-2.8048
418.60,-88.0355,-3.5596,-2.8018
418.70,-88.1176,-3.5878,-2.8020
418.80,-88.1285,-3.5920,-2.8012
418.90,-88.2022,-3.6179,-2.8004
419.00,-88.2853,-3.6474,-2.8010
419.10,-88.3657,-3.6750,-2.8012
419.20,-88.4483,-3.7044,-2.8002
419.30,-88.5327,-3.7346,-2.8000
419.40,-88.6122,-3.7630,-2.7992
419.50,-88.6951,-3.7920,-2.7984
419.60,-88.7761,-3.8209,-2.7993
419.70,-88.8583,-3.8503,-2.7986
419.80,-88.9412,-3.8805,-2.7974
419.90,-89.0224,-3.9066,-2.7967
420.00,-89.1027,-3.9367,-2.7955
420.10,-89.1870,-3.9677,-2.7936
420.20,-89.2682,-3.9980,-2.7931
420.30,-89.3481,-4.0261,-2.7925
420.40,-89.4302,-4.0555,-2.7901
420.50,-89.5126,-4.0858,-2.7886
420.60,-89.5941,-4.1163,-2.7889
420.70,-89.6765,-4.1458,-2.7872
420.80,-89.7605,-4.1761,-2.7861
420.90,-89.8424,-4.2072,-2.7850
421.00,-89.9235,-4.2370,-2.7833
421.10,-90.0069,-4.2681,-2.7821
421.20,-90.0184,-4.2718,-2.7810
421.30,-90.0906,-4.2987,-2.7800
421.40,-90.1718,-4.3293,-2.7792
421.50,-90.2516,-4.3608,-2.7793
421.60,-90.3330,-4.3900,-2.7788
421.70,-90.4143,-4.4220,-2.7797
421.80,-90.4952,-4.4520,-2.7794
421.90,-90.5768,-4.4827,-2.7816
422.00,-90.6576,-4.5131,-2.7804
422.10,-90.7396,-4.5433,-2.7822
422.20,-90.8208,-4.5736,-2.7825
422.30,-90.9021,-4.6043,-2.7825
422.40,-90.9829,-4.6330,-2.7843
422.50,-91.0662,-4.6643,-2.7848
422.60,-91.1469,-4.6941,-2.7866
422.70,-91.2275,-4.7236,-2.7855
422.80,-91.3095,-4.7541,-2.7846
422.90,-91.3916,-4.7854,-2.7853
423.00,-91.4726,-4.8149,-2.7857
423.10,-91.5542,-4.8458,-2.7858
423.20,-91.6368,-4.8757,-2.7842
423.30,-91.7173,-4.9057,-2.7856
423.40,-91.8003,-4.9372,-2.7860
423.50,-91.8803,-4.9659,-2.7862
