seq,wall_ts,x,y
0,1776895976.680,68.600,-5.600
1,1776895976.680,68.669,-5.615
2,1776895976.680,68.718,-5.623
3,1776895976.680,68.767,-5.634
4,1776895976.680,68.815,-5.647
5,1776895976.680,68.862,-5.665
6,1776895976.680,68.907,-5.686
7,1776895976.680,68.951,-5.709
8,1776895976.680,68.995,-5.733
9,1776895976.680,69.039,-5.757
10,1776895976.680,69.083,-5.781
11,1776895976.680,69.127,-5.806
12,1776895976.680,69.170,-5.830
13,1776895976.680,69.214,-5.855
14,1776895976.680,69.257,-5.879
15,1776895976.680,69.301,-5.904
16,1776895976.680,69.344,-5.929
17,1776895976.680,69.387,-5.954
18,1776895976.680,69.431,-5.979
19,1776895976.680,69.474,-6.004
20,1776895976.680,69.517,-6.030
21,1776895976.680,69.560,-6.055
22,1776895976.680,69.603,-6.080
23,1776895976.680,69.646,-6.105
24,1776895976.680,69.690,-6.131
25,1776895976.680,69.733,-6.156
26,1776895976.680,69.776,-6.182
27,1776895976.680,69.819,-6.207
28,1776895976.680,69.862,-6.233
29,1776895976.680,69.905,-6.258
30,1776895976.680,69.948,-6.284
31,1776895976.680,69.990,-6.310
32,1776895976.680,70.033,-6.335
33,1776895976.680,70.076,-6.361
34,1776895976.680,70.119,-6.387
35,1776895976.680,70.162,-6.412
36,1776895976.680,70.205,-6.438
37,1776895976.680,70.248,-6.464
38,1776895976.680,70.291,-6.489
39,1776895976.680,70.334,-6.515
40,1776895976.680,70.376,-6.541
41,1776895976.680,70.419,-6.567
42,1776895976.680,70.462,-6.593
43,1776895976.680,70.505,-6.618
44,1776895976.680,70.548,-6.644
45,1776895976.680,70.590,-6.670
46,1776895976.680,70.633,-6.696
47,1776895976.680,70.676,-6.722
48,1776895976.680,70.719,-6.748
49,1776895976.680,70.761,-6.774
50,1776895976.680,70.804,-6.800
51,1776895976.680,70.847,-6.826
52,1776895976.680,70.890,-6.852
53,1776895976.680,70.932,-6.878
54,1776895976.680,70.975,-6.903
55,1776895976.680,71.018,-6.929
56,1776895976.680,71.061,-6.955
57,1776895976.680,71.103,-6.981
58,1776895976.680,71.146,-7.007
59,1776895976.680,71.189,-7.033
60,1776895976.680,71.232,-7.059
61,1776895976.680,71.274,-7.085
62,1776895976.680,71.317,-7.111
63,1776895976.680,71.360,-7.137
64,1776895976.680,71.402,-7.163
65,1776895976.680,71.445,-7.190
66,1776895976.680,71.488,-7.216
67,1776895976.680,71.530,-7.242
68,1776895976.680,71.573,-7.268
69,1776895976.680,71.616,-7.294
70,1776895976.680,71.658,-7.320
71,1776895976.680,71.701,-7.346
72,1776895976.680,71.744,-7.372
73,1776895976.680,71.786,-7.398
74,1776895976.680,71.829,-7.424
75,1776895976.680,71.872,-7.450
76,1776895976.680,71.914,-7.476
77,1776895976.680,71.957,-7.502
78,1776895976.680,72.000,-7.529
79,1776895976.680,72.042,-7.555
80,1776895976.680,72.085,-7.581
81,1776895976.680,72.127,-7.607
82,1776895976.680,72.170,-7.633
83,1776895976.680,72.213,-7.659
84,1776895976.680,72.255,-7.685
85,1776895976.680,72.298,-7.711
86,1776895976.680,72.341,-7.738
87,1776895976.680,72.383,-7.764
88,1776895976.680,72.426,-7.790
89,1776895976.680,72.468,-7.816
90,1776895976.680,72.511,-7.842
91,1776895976.680,72.554,-7.868
92,1776895976.680,72.596,-7.894
93,1776895976.680,72.639,-7.921
94,1776895976.680,72.681,-7.948
95,1776895976.680,72.723,-7.975
96,1776895976.680,72.765,-8.002
97,1776895976.680,72.807,-8.030
98,1776895976.680,72.847,-8.058
99,1776895976.680,72.888,-8.088
100,1776895976.680,72.928,-8.117
101,1776895976.680,72.968,-8.148
102,1776895976.680,73.007,-8.179
103,1776895976.680,73.046,-8.210
104,1776895976.680,73.085,-8.242
105,1776895976.680,73.123,-8.274
106,1776895976.680,73.162,-8.306
107,1776895976.680,73.199,-8.339
108,1776895976.680,73.237,-8.372
109,1776895976.680,73.274,-8.405
110,1776895976.680,73.312,-8.438
111,1776895976.680,73.349,-8.471
112,1776895976.680,73.386,-8.505
113,1776895976.680,73.423,-8.539
114,1776895976.680,73.460,-8.572
115,1776895976.680,73.497,-8.606
116,1776895976.680,73.533,-8.640
117,1776895976.680,73.570,-8.674
118,1776895976.680,73.607,-8.708
119,1776895976.680,73.643,-8.742
120,1776895976.680,73.680,-8.776
121,1776895976.680,73.716,-8.810
122,1776895976.680,73.753,-8.845
123,1776895976.680,73.789,-8.879
124,1776895976.680,73.826,-8.913
125,1776895976.680,73.862,-8.948
126,1776895976.680,73.898,-8.982
127,1776895976.680,73.935,-9.016
128,1776895976.680,73.971,-9.051
129,1776895976.680,74.007,-9.085
130,1776895976.680,74.044,-9.119
131,1776895976.680,74.080,-9.154
132,1776895976.680,74.116,-9.188
133,1776895976.680,74.153,-9.222
134,1776895976.680,74.189,-9.257
135,1776895976.680,74.225,-9.291
136,1776895976.680,74.261,-9.326
137,1776895976.680,74.298,-9.360
138,1776895976.680,74.334,-9.394
139,1776895976.680,74.370,-9.429
140,1776895976.680,74.407,-9.463
141,1776895976.680,74.443,-9.498
142,1776895976.680,74.479,-9.532
143,1776895976.680,74.515,-9.567
144,1776895976.680,74.552,-9.601
145,1776895976.680,74.588,-9.636
146,1776895976.680,74.624,-9.670
147,1776895976.680,74.660,-9.704
148,1776895976.680,74.696,-9.739
149,1776895976.680,74.733,-9.773
150,1776895976.680,74.769,-9.808
151,1776895976.680,74.805,-9.842
152,1776895976.680,74.841,-9.877
153,1776895976.680,74.878,-9.911
154,1776895976.680,74.914,-9.945
155,1776895976.680,74.950,-9.980
156,1776895976.680,74.986,-10.014
157,1776895976.680,75.023,-10.049
158,1776895976.680,75.059,-10.083
159,1776895976.680,75.095,-10.118
160,1776895976.680,75.131,-10.152
161,1776895976.680,75.168,-10.187
162,1776895976.680,75.204,-10.221
163,1776895976.680,75.240,-10.255
164,1776895976.680,75.277,-10.290
165,1776895976.680,75.313,-10.324
166,1776895976.680,75.349,-10.359
167,1776895976.680,75.385,-10.393
168,1776895976.680,75.422,-10.427
169,1776895976.680,75.458,-10.462
170,1776895976.680,75.494,-10.496
171,1776895976.680,75.531,-10.530
172,1776895976.680,75.567,-10.565
173,1776895976.680,75.603,-10.599
174,1776895976.680,75.640,-10.634
175,1776895976.680,75.676,-10.668
176,1776895976.680,75.712,-10.702
177,1776895976.680,75.749,-10.737
178,1776895976.680,75.785,-10.771
179,1776895976.680,75.821,-10.805
180,1776895976.680,75.858,-10.840
181,1776895976.680,75.894,-10.874
182,1776895976.680,75.930,-10.908
183,1776895976.680,75.967,-10.943
184,1776895976.680,76.003,-10.977
185,1776895976.680,76.040,-11.011
186,1776895976.680,76.076,-11.045
187,1776895976.680,76.112,-11.080
188,1776895976.680,76.149,-11.114
189,1776895976.680,76.185,-11.148
190,1776895976.680,76.222,-11.182
191,1776895976.680,76.258,-11.217
192,1776895976.680,76.295,-11.251
193,1776895976.680,76.331,-11.285
194,1776895976.680,76.367,-11.319
195,1776895976.680,76.404,-11.353
196,1776895976.680,76.440,-11.388
197,1776895976.680,76.477,-11.422
198,1776895976.680,76.513,-11.456
199,1776895976.680,76.550,-11.490
200,1776895976.680,76.587,-11.524
201,1776895976.680,76.623,-11.558
202,1776895976.680,76.660,-11.593
203,1776895976.680,76.696,-11.627
204,1776895976.680,76.733,-11.661
205,1776895976.680,76.769,-11.695
206,1776895976.680,76.806,-11.729
207,1776895976.680,76.843,-11.763
208,1776895976.680,76.879,-11.797
209,1776895976.680,76.916,-11.831
210,1776895976.680,76.953,-11.865
211,1776895976.680,76.990,-11.898
212,1776895976.680,77.026,-11.933
213,1776895976.680,77.063,-11.966
214,1776895976.680,77.100,-12.000
215,1776895976.680,77.200,-12.100
216,1776895976.680,77.167,-12.133
