seq,wall_ts,x,y
0,1776896036.360,76.000,-14.800
1,1776896036.360,76.000,-14.734
2,1776896036.360,76.000,-14.684
3,1776896036.360,76.000,-14.634
4,1776896036.360,76.000,-14.584
5,1776896036.360,75.999,-14.534
6,1776896036.360,75.999,-14.484
7,1776896036.360,75.999,-14.434
8,1776896036.360,75.999,-14.384
9,1776896036.360,75.998,-14.334
10,1776896036.360,75.998,-14.284
11,1776896036.360,75.997,-14.234
12,1776896036.360,75.997,-14.184
13,1776896036.360,75.996,-14.134
14,1776896036.360,75.996,-14.084
15,1776896036.360,76.005,-14.034
16,1776896036.360,76.013,-13.985
17,1776896036.360,76.022,-13.936
18,1776896036.360,76.031,-13.887
19,1776896036.360,76.040,-13.838
20,1776896036.360,76.049,-13.788
21,1776896036.360,76.058,-13.739
22,1776896036.360,76.067,-13.690
23,1776896036.360,76.076,-13.641
24,1776896036.360,76.085,-13.592
25,1776896036.360,76.094,-13.542
26,1776896036.360,76.103,-13.493
27,1776896036.360,76.113,-13.444
28,1776896036.360,76.123,-13.395
29,1776896036.360,76.132,-13.346
30,1776896036.360,76.142,-13.297
31,1776896036.360,76.151,-13.248
32,1776896036.360,76.161,-13.199
33,1776896036.360,76.171,-13.150
34,1776896036.360,76.180,-13.101
35,1776896036.360,76.190,-13.052
36,1776896036.360,76.200,-13.003
37,1776896036.360,76.210,-12.954
38,1776896036.360,76.220,-12.905
39,1776896036.360,76.230,-12.856
40,1776896036.360,76.240,-12.807
41,1776896036.360,76.250,-12.758
42,1776896036.360,76.260,-12.709
43,1776896036.360,76.270,-12.660
44,1776896036.360,76.280,-12.611
45,1776896036.360,76.290,-12.562
46,1776896036.360,76.300,-12.513
47,1776896036.360,76.311,-12.464
48,1776896036.360,76.321,-12.415
49,1776896036.360,76.331,-12.366
50,1776896036.360,76.341,-12.317
51,1776896036.360,76.351,-12.268
52,1776896036.360,76.362,-12.219
53,1776896036.360,76.372,-12.170
54,1776896036.360,76.382,-12.121
55,1776896036.360,76.392,-12.072
56,1776896036.360,76.403,-12.023
57,1776896036.360,76.413,-11.975
58,1776896036.360,76.423,-11.926
59,1776896036.360,76.434,-11.877
60,1776896036.360,76.444,-11.828
61,1776896036.360,76.454,-11.779
62,1776896036.360,76.465,-11.730
63,1776896036.360,76.475,-11.681
64,1776896036.360,76.486,-11.632
65,1776896036.360,76.496,-11.583
66,1776896036.360,76.506,-11.534
67,1776896036.360,76.517,-11.485
68,1776896036.360,76.527,-11.437
69,1776896036.360,76.538,-11.388
70,1776896036.360,76.548,-11.339
71,1776896036.360,76.559,-11.290
72,1776896036.360,76.569,-11.241
73,1776896036.360,76.580,-11.192
74,1776896036.360,76.590,-11.143
75,1776896036.360,76.601,-11.094
76,1776896036.360,76.611,-11.045
77,1776896036.360,76.622,-10.997
78,1776896036.360,76.632,-10.948
79,1776896036.360,76.643,-10.899
80,1776896036.360,76.653,-10.850
81,1776896036.360,76.664,-10.801
82,1776896036.360,76.674,-10.752
83,1776896036.360,76.685,-10.703
84,1776896036.360,76.696,-10.654
85,1776896036.360,76.706,-10.606
86,1776896036.360,76.717,-10.557
87,1776896036.360,76.727,-10.508
88,1776896036.360,76.738,-10.459
89,1776896036.360,76.749,-10.410
90,1776896036.360,76.759,-10.361
91,1776896036.360,76.770,-10.312
92,1776896036.360,76.780,-10.264
93,1776896036.360,76.791,-10.215
94,1776896036.360,76.802,-10.166
95,1776896036.360,76.812,-10.117
96,1776896036.360,76.823,-10.068
97,1776896036.360,76.834,-10.019
98,1776896036.360,76.844,-9.970
99,1776896036.360,76.855,-9.922
100,1776896036.360,76.866,-9.873
101,1776896036.360,76.876,-9.824
102,1776896036.360,76.887,-9.775
103,1776896036.360,76.898,-9.726
104,1776896036.360,76.908,-9.677
105,1776896036.360,76.919,-9.629
106,1776896036.360,76.930,-9.580
107,1776896036.360,76.940,-9.531
108,1776896036.360,76.951,-9.482
109,1776896036.360,76.962,-9.433
110,1776896036.360,76.972,-9.384
111,1776896036.360,76.983,-9.335
112,1776896036.360,76.994,-9.287
113,1776896036.360,77.005,-9.238
114,1776896036.360,77.015,-9.189
115,1776896036.360,77.026,-9.140
116,1776896036.360,77.049,-9.095
117,1776896036.360,77.064,-9.048
118,1776896036.360,77.073,-8.999
119,1776896036.360,77.081,-8.949
120,1776896036.360,77.083,-8.899
121,1776896036.360,77.086,-8.850
122,1776896036.360,77.090,-8.800
123,1776896036.360,77.094,-8.750
124,1776896036.360,77.094,-8.700
125,1776896036.360,77.096,-8.650
126,1776896036.360,77.100,-8.600
127,1776896036.360,77.200,-8.500
128,1776896036.360,77.277,-8.382
