seq,wall_ts,x,y
0,1776895916.109,64.600,-27.300
1,1776895916.109,64.700,-27.300
2,1776895916.109,64.800,-27.200
3,1776895916.109,64.889,-27.176
4,1776895916.109,64.914,-27.133
5,1776895916.109,64.924,-27.084
6,1776895916.109,64.938,-27.036
7,1776895916.109,64.964,-26.993
8,1776895916.109,64.984,-26.947
9,1776895916.109,65.000,-26.900
10,1776895916.109,65.000,-26.800
11,1776895916.109,65.000,-26.700
12,1776895916.109,65.000,-26.612
13,1776895916.109,65.000,-26.562
14,1776895916.109,65.000,-26.512
15,1776895916.109,65.000,-26.462
16,1776895916.109,65.000,-26.412
17,1776895916.109,64.999,-26.362
18,1776895916.109,64.999,-26.312
19,1776895916.109,64.997,-26.262
20,1776895916.109,64.995,-26.212
21,1776895916.109,64.990,-26.162
22,1776895916.109,64.982,-26.113
23,1776895916.109,65.031,-26.102
24,1776895916.109,65.056,-26.059
25,1776895916.109,65.092,-26.025
26,1776895916.109,65.131,-25.994
27,1776895916.109,65.171,-25.964
28,1776895916.109,65.214,-25.938
29,1776895916.109,65.256,-25.911
30,1776895916.109,65.298,-25.884
31,1776895916.109,65.335,-25.850
32,1776895916.109,65.377,-25.822
33,1776895916.109,65.425,-25.835
34,1776895916.109,65.459,-25.872
35,1776895916.109,65.489,-25.912
36,1776895916.109,65.538,-25.918
37,1776895916.109,65.579,-25.947
38,1776895916.109,65.626,-25.930
39,1776895916.109,65.664,-25.964
40,1776895916.109,65.674,-26.013
41,1776895916.109,65.722,-25.998
42,1776895916.109,65.770,-25.985
43,1776895916.109,65.819,-25.975
44,1776895916.109,65.869,-25.967
45,1776895916.109,65.911,-25.941
46,1776895916.109,65.956,-25.918
47,1776895916.109,66.006,-25.917
48,1776895916.109,66.056,-25.920
49,1776895916.109,66.102,-25.900
50,1776895916.109,66.149,-25.883
51,1776895916.109,66.194,-25.863
52,1776895916.109,66.244,-25.866
53,1776895916.109,66.293,-25.853
54,1776895916.109,66.343,-25.851
55,1776895916.109,66.388,-25.873
56,1776895916.109,66.420,-25.911
57,1776895916.109,66.465,-25.888
58,1776895916.109,66.510,-25.866
59,1776895916.109,66.554,-25.843
60,1776895916.109,66.598,-25.819
61,1776895916.109,66.633,-25.783
62,1776895916.109,66.674,-25.755
63,1776895916.109,66.715,-25.784
64,1776895916.109,66.756,-25.812
65,1776895916.109,66.805,-25.820
66,1776895916.109,66.855,-25.825
67,1776895916.109,66.904,-25.834
68,1776895916.109,66.954,-25.836
69,1776895916.109,67.000,-25.856
70,1776895916.109,67.041,-25.884
71,1776895916.109,67.081,-25.914
72,1776895916.109,67.129,-25.928
73,1776895916.109,67.179,-25.931
74,1776895916.109,67.191,-25.980
75,1776895916.109,67.240,-25.989
76,1776895916.109,67.289,-25.998
77,1776895916.109,67.339,-26.004
78,1776895916.109,67.388,-26.010
79,1776895916.109,67.438,-26.015
80,1776895916.109,67.487,-26.022
81,1776895916.109,67.537,-26.030
82,1776895916.109,67.586,-26.038
83,1776895916.109,67.636,-26.045
84,1776895916.109,67.685,-26.050
85,1776895916.109,67.732,-26.032
86,1776895916.109,67.781,-26.025
87,1776895916.109,67.804,-25.980
88,1776895916.109,67.835,-25.941
89,1776895916.109,67.874,-25.909
90,1776895916.109,67.923,-25.917
91,1776895916.109,67.942,-25.870
92,1776895916.109,67.971,-25.830
93,1776895916.109,68.021,-25.838
94,1776895916.109,68.032,-25.790
95,1776895916.109,68.052,-25.744
96,1776895916.109,68.085,-25.706
97,1776895916.109,68.130,-25.685
98,1776895916.109,68.176,-25.664
99,1776895916.109,68.205,-25.624
100,1776895916.109,68.242,-25.589
101,1776895916.109,68.284,-25.563
102,1776895916.109,68.330,-25.544
103,1776895916.109,68.377,-25.526
104,1776895916.109,68.426,-25.537
105,1776895916.109,68.474,-25.548
106,1776895916.109,68.524,-25.554
107,1776895916.109,68.574,-25.561
108,1776895916.109,68.618,-25.583
109,1776895916.109,68.664,-25.604
110,1776895916.109,68.712,-25.615
111,1776895916.109,68.761,-25.625
112,1776895916.109,68.810,-25.636
113,1776895916.109,68.858,-25.651
114,1776895916.109,68.905,-25.633
115,1776895916.109,68.924,-25.679
116,1776895916.109,68.924,-25.729
117,1776895916.109,68.951,-25.687
118,1776895916.109,68.976,-25.644
119,1776895916.109,69.000,-25.600
120,1776895916.109,69.046,-25.613
121,1776895916.109,69.036,-25.662
122,1776895916.109,69.046,-25.613
123,1776895916.109,69.036,-25.662
124,1776895916.109,69.046,-25.613
125,1776895916.109,69.036,-25.662
126,1776895916.109,69.047,-25.613
127,1776895916.109,69.036,-25.662
128,1776895916.109,69.047,-25.613
129,1776895916.109,69.036,-25.662
130,1776895916.109,69.047,-25.613
131,1776895916.109,69.036,-25.662
132,1776895916.109,69.047,-25.613
133,1776895916.109,69.037,-25.662
134,1776895916.109,69.047,-25.614
135,1776895916.109,69.037,-25.663
136,1776895916.109,69.048,-25.614
137,1776895916.109,69.039,-25.663
138,1776895916.109,69.050,-25.614
139,1776895916.109,69.043,-25.664
140,1776895916.109,69.055,-25.615
141,1776895916.109,69.052,-25.665
142,1776895916.109,69.066,-25.617
143,1776895916.109,69.081,-25.664
144,1776895916.109,69.127,-25.643
145,1776895916.109,69.156,-25.684
146,1776895916.109,69.179,-25.729
147,1776895916.109,69.228,-25.720
148,1776895916.109,69.278,-25.713
149,1776895916.109,69.328,-25.713
150,1776895916.109,69.363,-25.678
151,1776895916.109,69.406,-25.652
152,1776895916.109,69.447,-25.623
153,1776895916.109,69.487,-25.593
154,1776895916.109,69.528,-25.565
155,1776895916.109,69.568,-25.535
156,1776895916.109,69.608,-25.506
157,1776895916.109,69.647,-25.474
158,1776895916.109,69.686,-25.442
159,1776895916.109,69.716,-25.402
160,1776895916.109,69.753,-25.369
161,1776895916.109,69.794,-25.339
162,1776895916.109,69.800,-25.290
163,1776895916.109,69.812,-25.241
164,1776895916.109,69.826,-25.193
165,1776895916.109,69.849,-25.149
166,1776895916.109,69.881,-25.110
167,1776895916.109,69.909,-25.069
168,1776895916.109,69.944,-25.034
169,1776895916.109,69.988,-25.009
170,1776895916.109,70.013,-24.966
171,1776895916.109,70.046,-24.929
172,1776895916.109,70.089,-24.902
173,1776895916.109,70.109,-24.857
174,1776895916.109,70.139,-24.816
175,1776895916.109,70.181,-24.790
176,1776895916.109,70.202,-24.745
177,1776895916.109,70.231,-24.704
178,1776895916.109,70.269,-24.672
179,1776895916.109,70.317,-24.658
180,1776895916.109,70.365,-24.643
181,1776895916.109,70.415,-24.650
182,1776895916.109,70.461,-24.669
183,1776895916.109,70.498,-24.702
184,1776895916.109,70.519,-24.657
185,1776895916.109,70.550,-24.617
186,1776895916.109,70.592,-24.591
187,1776895916.109,70.613,-24.545
188,1776895916.109,70.644,-24.506
189,1776895916.109,70.683,-24.475
190,1776895916.109,70.732,-24.463
191,1776895916.109,70.781,-24.453
192,1776895916.109,70.822,-24.482
193,1776895916.109,70.850,-24.523
194,1776895916.109,70.892,-24.495
195,1776895916.109,70.912,-24.449
196,1776895916.109,70.942,-24.409
197,1776895916.109,70.981,-24.378
198,1776895916.109,71.028,-24.393
199,1776895916.109,71.077,-24.406
200,1776895916.109,71.126,-24.411
201,1776895916.109,71.176,-24.416
202,1776895916.109,71.226,-24.418
203,1776895916.109,71.276,-24.420
204,1776895916.109,71.326,-24.425
205,1776895916.109,71.375,-24.433
206,1776895916.109,71.425,-24.436
207,1776895916.109,71.475,-24.440
208,1776895916.109,71.525,-24.443
209,1776895916.109,71.575,-24.446
210,1776895916.109,71.625,-24.448
211,1776895916.109,71.675,-24.450
212,1776895916.109,71.723,-24.460
213,1776895916.109,71.773,-24.470
214,1776895916.109,71.823,-24.470
215,1776895916.109,71.873,-24.471
216,1776895916.109,71.922,-24.479
217,1776895916.109,71.970,-24.492
218,1776895916.109,72.019,-24.505
219,1776895916.109,72.039,-24.459
220,1776895916.109,72.063,-24.415
221,1776895916.109,72.111,-24.400
222,1776895916.109,72.137,-24.358
223,1776895916.109,72.163,-24.315
224,1776895916.109,72.189,-24.272
225,1776895916.109,72.224,-24.237
226,1776895916.109,72.259,-24.201
227,1776895916.109,72.291,-24.162
228,1776895916.109,72.327,-24.128
229,1776895916.109,72.359,-24.089
230,1776895916.109,72.391,-24.051
231,1776895916.109,72.428,-24.017
232,1776895916.109,72.459,-23.978
233,1776895916.109,72.503,-23.954
234,1776895916.109,72.548,-23.933
235,1776895916.109,72.595,-23.915
236,1776895916.109,72.621,-23.872
237,1776895916.109,72.650,-23.832
238,1776895916.109,72.681,-23.792
239,1776895916.109,72.728,-23.808
240,1776895916.109,72.771,-23.833
241,1776895916.109,72.771,-23.783
242,1776895916.109,72.765,-23.734
243,1776895916.109,72.812,-23.717
244,1776895916.109,72.859,-23.700
245,1776895916.109,72.909,-23.707
246,1776895916.109,72.941,-23.669
247,1776895916.109,72.976,-23.633
248,1776895916.109,72.976,-23.583
249,1776895916.109,73.022,-23.565
250,1776895916.109,73.064,-23.538
251,1776895916.109,73.098,-23.501
252,1776895916.109,73.097,-23.451
253,1776895916.109,73.079,-23.404
254,1776895916.109,73.102,-23.360
255,1776895916.109,73.124,-23.315
256,1776895916.109,73.166,-23.287
257,1776895916.109,73.202,-23.253
258,1776895916.109,73.233,-23.214
259,1776895916.109,73.222,-23.165
260,1776895916.109,73.206,-23.117
261,1776895916.109,73.200,-23.068
262,1776895916.109,73.188,-23.019
263,1776895916.109,73.204,-22.972
264,1776895916.109,73.219,-22.925
265,1776895916.109,73.228,-22.875
266,1776895916.109,73.239,-22.827
267,1776895916.109,73.276,-22.794
268,1776895916.109,73.307,-22.754
269,1776895916.109,73.329,-22.709
270,1776895916.109,73.318,-22.660
271,1776895916.109,73.292,-22.618
272,1776895916.109,73.306,-22.570
273,1776895916.109,73.319,-22.521
274,1776895916.109,73.355,-22.487
275,1776895916.109,73.384,-22.447
276,1776895916.109,73.401,-22.400
277,1776895916.109,73.420,-22.353
278,1776895916.109,73.441,-22.308
279,1776895916.109,73.477,-22.273
280,1776895916.109,73.516,-22.242
281,1776895916.109,73.553,-22.208
282,1776895916.109,73.600,-22.190
283,1776895916.109,73.646,-22.173
284,1776895916.109,73.693,-22.154
285,1776895916.109,73.736,-22.129
286,1776895916.109,73.778,-22.102
287,1776895916.109,73.812,-22.065
288,1776895916.109,73.844,-22.026
289,1776895916.109,73.869,-21.983
290,1776895916.109,73.918,-21.987
291,1776895916.109,73.968,-21.992
292,1776895916.109,74.018,-21.995
293,1776895916.109,74.068,-21.999
294,1776895916.109,74.118,-22.003
295,1776895916.109,74.167,-22.009
296,1776895916.109,74.216,-21.998
297,1776895916.109,74.266,-21.993
298,1776895916.109,74.313,-22.011
299,1776895916.109,74.332,-21.965
300,1776895916.109,74.360,-21.923
301,1776895916.109,74.410,-21.924
302,1776895916.109,74.459,-21.934
303,1776895916.109,74.468,-21.885
304,1776895916.109,74.511,-21.859
305,1776895916.109,74.554,-21.834
306,1776895916.109,74.603,-21.823
307,1776895916.109,74.651,-21.812
308,1776895916.109,74.700,-21.800
309,1776895916.109,74.800,-21.800
310,1776895916.109,74.900,-21.700
311,1776895916.109,75.000,-21.600
312,1776895916.109,75.100,-21.500
313,1776895916.109,75.200,-21.500
314,1776895916.109,75.242,-21.406
315,1776895916.109,75.288,-21.386
316,1776895916.109,75.334,-21.367
317,1776895916.109,75.382,-21.353
318,1776895916.109,75.426,-21.329
319,1776895916.109,75.474,-21.313
320,1776895916.109,75.523,-21.304
321,1776895916.109,75.554,-21.265
322,1776895916.109,75.591,-21.231
323,1776895916.109,75.640,-21.223
324,1776895916.109,75.689,-21.215
325,1776895916.109,75.739,-21.207
326,1776895916.109,75.786,-21.190
327,1776895916.109,75.829,-21.165
328,1776895916.109,75.871,-21.138
329,1776895916.109,75.914,-21.113
330,1776895916.109,75.956,-21.086
331,1776895916.109,76.001,-21.063
332,1776895916.109,76.044,-21.038
333,1776895916.109,76.086,-21.011
334,1776895916.109,76.125,-20.979
335,1776895916.109,76.162,-20.946
336,1776895916.109,76.198,-20.911
337,1776895916.109,76.243,-20.889
338,1776895916.109,76.285,-20.862
339,1776895916.109,76.327,-20.835
340,1776895916.109,76.364,-20.801
341,1776895916.109,76.399,-20.765
342,1776895916.109,76.446,-20.748
343,1776895916.109,76.490,-20.725
344,1776895916.109,76.499,-20.675
345,1776895916.109,76.541,-20.648
346,1776895916.109,76.575,-20.612
347,1776895916.109,76.622,-20.595
348,1776895916.109,76.666,-20.572
349,1776895916.109,76.707,-20.543
350,1776895916.109,76.746,-20.511
351,1776895916.109,76.793,-20.494
352,1776895916.109,76.835,-20.467
353,1776895916.109,76.875,-20.438
354,1776895916.109,76.915,-20.407
355,1776895916.109,76.958,-20.381
356,1776895916.109,76.999,-20.353
357,1776895916.109,77.038,-20.322
358,1776895916.109,77.070,-20.283
359,1776895916.109,77.117,-20.266
360,1776895916.109,77.158,-20.239
361,1776895916.109,77.152,-20.189
362,1776895916.109,77.201,-20.178
363,1776895916.109,77.247,-20.159
364,1776895916.109,77.287,-20.129
365,1776895916.109,77.289,-20.079
366,1776895916.109,77.336,-20.062
367,1776895916.109,77.379,-20.036
368,1776895916.109,77.378,-19.986
369,1776895916.109,77.427,-19.972
370,1776895916.109,77.471,-19.948
371,1776895916.109,77.508,-19.915
372,1776895916.109,77.531,-19.870
373,1776895916.109,77.555,-19.827
374,1776895916.109,77.556,-19.777
375,1776895916.109,77.535,-19.731
376,1776895916.109,77.495,-19.701
377,1776895916.109,77.541,-19.684
378,1776895916.109,77.586,-19.660
379,1776895916.109,77.625,-19.630
380,1776895916.109,77.632,-19.580
381,1776895916.109,77.638,-19.531
382,1776895916.109,77.633,-19.481
383,1776895916.109,77.614,-19.435
384,1776895916.109,77.584,-19.394
385,1776895916.109,77.631,-19.378
386,1776895916.109,77.676,-19.355
387,1776895916.109,77.715,-19.325
388,1776895916.109,77.718,-19.275
389,1776895916.109,77.720,-19.225
390,1776895916.109,77.718,-19.175
391,1776895916.109,77.712,-19.125
392,1776895916.109,77.700,-19.077
393,1776895916.109,77.681,-19.030
394,1776895916.109,77.711,-18.990
395,1776895916.109,77.736,-18.947
396,1776895916.109,77.755,-18.901
397,1776895916.109,77.803,-18.887
398,1776895916.109,77.848,-18.867
399,1776895916.109,77.890,-18.839
400,1776895916.109,77.886,-18.789
401,1776895916.109,77.932,-18.770
402,1776895916.109,77.975,-18.745
403,1776895916.109,77.961,-18.697
404,1776895916.109,78.009,-18.682
405,1776895916.109,78.054,-18.662
406,1776895916.109,78.096,-18.633
407,1776895916.109,78.093,-18.583
408,1776895916.109,78.139,-18.564
409,1776895916.109,78.181,-18.537
410,1776895916.109,78.188,-18.487
411,1776895916.109,78.182,-18.438
412,1776895916.109,78.209,-18.395
413,1776895916.109,78.234,-18.352
414,1776895916.109,78.260,-18.309
415,1776895916.109,78.300,-18.279
416,1776895916.109,78.336,-18.245
417,1776895916.109,78.336,-18.195
418,1776895916.109,78.336,-18.145
419,1776895916.109,78.340,-18.095
420,1776895916.109,78.345,-18.045
421,1776895916.109,78.343,-17.995
422,1776895916.109,78.340,-17.945
423,1776895916.109,78.344,-17.895
424,1776895916.109,78.349,-17.846
425,1776895916.109,78.347,-17.796
426,1776895916.109,78.343,-17.746
427,1776895916.109,78.347,-17.696
428,1776895916.109,78.352,-17.646
429,1776895916.109,78.349,-17.596
430,1776895916.109,78.344,-17.547
431,1776895916.109,78.347,-17.497
432,1776895916.109,78.352,-17.447
433,1776895916.109,78.346,-17.397
434,1776895916.109,78.337,-17.348
435,1776895916.109,78.348,-17.299
436,1776895916.109,78.360,-17.250
437,1776895916.109,78.374,-17.202
438,1776895916.109,78.363,-17.154
439,1776895916.109,78.344,-17.107
440,1776895916.109,78.347,-17.057
441,1776895916.109,78.349,-17.007
442,1776895916.109,78.342,-16.958
443,1776895916.109,78.335,-16.909
444,1776895916.109,78.334,-16.859
445,1776895916.109,78.331,-16.809
446,1776895916.109,78.327,-16.759
447,1776895916.109,78.323,-16.709
448,1776895916.109,78.321,-16.659
449,1776895916.109,78.319,-16.609
450,1776895916.109,78.315,-16.559
451,1776895916.109,78.310,-16.509
452,1776895916.109,78.306,-16.460
453,1776895916.109,78.301,-16.410
454,1776895916.109,78.295,-16.360
455,1776895916.109,78.287,-16.311
456,1776895916.109,78.297,-16.262
457,1776895916.109,78.311,-16.214
458,1776895916.109,78.315,-16.164
459,1776895916.109,78.322,-16.114
460,1776895916.109,78.343,-16.069
461,1776895916.109,78.363,-16.023
462,1776895916.109,78.399,-15.988
463,1776895916.109,78.428,-15.948
464,1776895916.109,78.425,-15.898
465,1776895916.109,78.419,-15.848
466,1776895916.109,78.408,-15.799
467,1776895916.109,78.400,-15.750
468,1776895916.109,78.400,-15.700
469,1776895916.109,78.400,-15.650
470,1776895916.109,78.400,-15.600
471,1776895916.109,78.400,-15.550
472,1776895916.109,78.400,-15.500
473,1776895916.109,78.400,-15.406
474,1776895916.109,78.400,-15.356
475,1776895916.109,78.400,-15.306
476,1776895916.109,78.400,-15.256
477,1776895916.109,78.400,-15.206
478,1776895916.109,78.400,-15.156
479,1776895916.109,78.399,-15.106
480,1776895916.109,78.399,-15.056
481,1776895916.109,78.398,-15.006
482,1776895916.109,78.397,-14.956
483,1776895916.109,78.396,-14.906
484,1776895916.109,78.394,-14.856
485,1776895916.109,78.391,-14.806
486,1776895916.109,78.388,-14.757
487,1776895916.109,78.384,-14.707
488,1776895916.109,78.379,-14.657
489,1776895916.109,78.373,-14.607
490,1776895916.109,78.366,-14.558
491,1776895916.109,78.357,-14.509
492,1776895916.109,78.348,-14.460
493,1776895916.109,78.337,-14.411
494,1776895916.109,78.325,-14.362
495,1776895916.109,78.311,-14.314
496,1776895916.109,78.296,-14.266
497,1776895916.109,78.280,-14.219
498,1776895916.109,78.265,-14.171
499,1776895916.109,78.249,-14.124
500,1776895916.109,78.232,-14.077
501,1776895916.109,78.215,-14.030
502,1776895916.109,78.199,-13.983
503,1776895916.109,78.181,-13.936
504,1776895916.109,78.163,-13.889
505,1776895916.109,78.145,-13.843
506,1776895916.109,78.126,-13.796
507,1776895916.109,78.107,-13.750
508,1776895916.109,78.088,-13.704
509,1776895916.109,78.068,-13.658
510,1776895916.109,78.048,-13.612
511,1776895916.109,78.028,-13.566
512,1776895916.109,78.007,-13.521
513,1776895916.109,77.986,-13.475
514,1776895916.109,77.965,-13.430
515,1776895916.109,77.944,-13.385
516,1776895916.109,77.923,-13.340
517,1776895916.109,77.901,-13.294
518,1776895916.109,77.880,-13.249
519,1776895916.109,77.858,-13.204
520,1776895916.109,77.836,-13.160
521,1776895916.109,77.814,-13.115
522,1776895916.109,77.791,-13.070
523,1776895916.109,77.769,-13.025
524,1776895916.109,77.746,-12.981
525,1776895916.109,77.723,-12.936
526,1776895916.109,77.701,-12.892
527,1776895916.109,77.677,-12.847
528,1776895916.109,77.654,-12.803
529,1776895916.109,77.630,-12.759
530,1776895916.109,77.606,-12.715
531,1776895916.109,77.582,-12.671
532,1776895916.109,77.558,-12.628
533,1776895916.109,77.534,-12.584
534,1776895916.109,77.509,-12.540
535,1776895916.109,77.484,-12.497
536,1776895916.109,77.458,-12.454
537,1776895916.109,77.432,-12.412
538,1776895916.109,77.405,-12.370
539,1776895916.109,77.378,-12.328
540,1776895916.109,77.356,-12.283
541,1776895916.109,77.329,-12.241
542,1776895916.109,77.300,-12.200
543,1776895916.109,77.200,-12.100
544,1776895916.109,77.167,-12.133
