seq,wall_ts,x,y
0,1776895794.914,74.400,-18.800
1,1776895794.914,74.489,-18.838
2,1776895794.914,74.499,-18.789
3,1776895794.914,74.545,-18.769
4,1776895794.914,74.588,-18.742
5,1776895794.914,74.583,-18.692
6,1776895794.914,74.627,-18.670
7,1776895794.914,74.667,-18.640
8,1776895794.914,74.698,-18.600
9,1776895794.914,74.743,-18.578
10,1776895794.914,74.783,-18.549
11,1776895794.914,74.788,-18.499
12,1776895794.914,74.779,-18.450
13,1776895794.914,74.802,-18.405
14,1776895794.914,74.825,-18.360
15,1776895794.914,74.847,-18.316
16,1776895794.914,74.886,-18.285
17,1776895794.914,74.919,-18.248
18,1776895794.914,74.944,-18.204
19,1776895794.914,74.946,-18.154
20,1776895794.914,74.948,-18.104
21,1776895794.914,74.948,-18.054
22,1776895794.914,74.946,-18.004
23,1776895794.914,74.942,-17.954
24,1776895794.914,74.933,-17.905
25,1776895794.914,74.917,-17.858
26,1776895794.914,74.893,-17.814
27,1776895794.914,74.864,-17.773
28,1776895794.914,74.830,-17.737
29,1776895794.914,74.790,-17.707
30,1776895794.914,74.758,-17.669
31,1776895794.914,74.726,-17.630
32,1776895794.914,74.686,-17.600
33,1776895794.914,74.647,-17.568
34,1776895794.914,74.609,-17.536
35,1776895794.914,74.578,-17.496
36,1776895794.914,74.546,-17.459
37,1776895794.914,74.512,-17.422
38,1776895794.914,74.471,-17.393
39,1776895794.914,74.425,-17.372
40,1776895794.914,74.378,-17.358
41,1776895794.914,74.328,-17.350
42,1776895794.914,74.278,-17.348
43,1776895794.914,74.229,-17.339
44,1776895794.914,74.183,-17.319
45,1776895794.914,74.135,-17.307
46,1776895794.914,74.085,-17.307
47,1776895794.914,74.035,-17.307
48,1776895794.914,73.985,-17.307
49,1776895794.914,73.935,-17.309
50,1776895794.914,73.885,-17.313
51,1776895794.914,73.835,-17.321
52,1776895794.914,73.787,-17.333
53,1776895794.914,73.739,-17.347
54,1776895794.914,73.691,-17.360
55,1776895794.914,73.642,-17.370
56,1776895794.914,73.592,-17.378
57,1776895794.914,73.544,-17.389
58,1776895794.914,73.496,-17.404
59,1776895794.914,73.449,-17.422
60,1776895794.914,73.403,-17.441
61,1776895794.914,73.354,-17.453
62,1776895794.914,73.305,-17.456
63,1776895794.914,73.255,-17.457
64,1776895794.914,73.205,-17.458
65,1776895794.914,73.155,-17.459
66,1776895794.914,73.105,-17.460
67,1776895794.914,73.055,-17.461
68,1776895794.914,73.005,-17.462
69,1776895794.914,72.955,-17.462
70,1776895794.914,72.905,-17.463
71,1776895794.914,72.855,-17.464
72,1776895794.914,72.805,-17.464
73,1776895794.914,72.755,-17.464
74,1776895794.914,72.705,-17.465
75,1776895794.914,72.655,-17.465
76,1776895794.914,72.605,-17.466
77,1776895794.914,72.555,-17.466
78,1776895794.914,72.505,-17.466
79,1776895794.914,72.455,-17.467
80,1776895794.914,72.405,-17.467
81,1776895794.914,72.355,-17.467
82,1776895794.914,72.305,-17.467
83,1776895794.914,72.255,-17.467
84,1776895794.914,72.205,-17.468
85,1776895794.914,72.155,-17.468
86,1776895794.914,72.105,-17.468
87,1776895794.914,72.055,-17.468
88,1776895794.914,72.005,-17.468
89,1776895794.914,71.955,-17.469
90,1776895794.914,71.905,-17.469
91,1776895794.914,71.855,-17.469
92,1776895794.914,71.805,-17.469
93,1776895794.914,71.755,-17.469
94,1776895794.914,71.705,-17.469
95,1776895794.914,71.655,-17.469
96,1776895794.914,71.605,-17.469
97,1776895794.914,71.555,-17.469
98,1776895794.914,71.505,-17.469
99,1776895794.914,71.455,-17.470
100,1776895794.914,71.405,-17.470
101,1776895794.914,71.355,-17.470
102,1776895794.914,71.305,-17.470
103,1776895794.914,71.255,-17.470
104,1776895794.914,71.205,-17.470
105,1776895794.914,71.155,-17.470
106,1776895794.914,71.105,-17.470
107,1776895794.914,71.055,-17.470
108,1776895794.914,71.005,-17.470
109,1776895794.914,70.955,-17.470
110,1776895794.914,70.905,-17.470
111,1776895794.914,70.855,-17.470
112,1776895794.914,70.805,-17.470
113,1776895794.914,70.755,-17.470
114,1776895794.914,70.705,-17.471
115,1776895794.914,70.655,-17.471
116,1776895794.914,70.605,-17.471
117,1776895794.914,70.555,-17.471
118,1776895794.914,70.505,-17.472
119,1776895794.914,70.455,-17.473
120,1776895794.914,70.405,-17.475
121,1776895794.914,70.355,-17.478
122,1776895794.914,70.305,-17.482
123,1776895794.914,70.255,-17.489
124,1776895794.914,70.207,-17.500
125,1776895794.914,70.159,-17.515
126,1776895794.914,70.113,-17.496
127,1776895794.914,70.068,-17.475
128,1776895794.914,70.023,-17.452
129,1776895794.914,69.979,-17.429
130,1776895794.914,69.936,-17.403
131,1776895794.914,69.899,-17.369
132,1776895794.914,69.862,-17.336
133,1776895794.914,69.823,-17.304
134,1776895794.914,69.782,-17.276
135,1776895794.914,69.740,-17.249
136,1776895794.914,69.698,-17.221
137,1776895794.914,69.654,-17.198
138,1776895794.914,69.610,-17.174
139,1776895794.914,69.567,-17.149
140,1776895794.914,69.524,-17.123
141,1776895794.914,69.486,-17.090
142,1776895794.914,69.448,-17.058
143,1776895794.914,69.410,-17.025
144,1776895794.914,69.377,-16.988
145,1776895794.914,69.342,-16.952
146,1776895794.914,69.305,-16.919
147,1776895794.914,69.262,-16.893
148,1776895794.914,69.219,-16.867
149,1776895794.914,69.176,-16.842
150,1776895794.914,69.133,-16.816
151,1776895794.914,69.087,-16.797
152,1776895794.914,69.041,-16.777
153,1776895794.914,68.996,-16.755
154,1776895794.914,68.952,-16.732
155,1776895794.914,68.914,-16.700
156,1776895794.914,68.875,-16.668
157,1776895794.914,68.837,-16.635
158,1776895794.914,68.799,-16.603
159,1776895794.914,68.751,-16.590
160,1776895794.914,68.703,-16.574
161,1776895794.914,68.658,-16.554
162,1776895794.914,68.615,-16.528
163,1776895794.914,68.577,-16.495
164,1776895794.914,68.533,-16.472
165,1776895794.914,68.485,-16.457
166,1776895794.914,68.437,-16.442
167,1776895794.914,68.452,-16.394
168,1776895794.914,68.436,-16.347
169,1776895794.914,68.398,-16.315
170,1776895794.914,68.444,-16.295
171,1776895794.914,68.417,-16.253
172,1776895794.914,68.461,-16.230
173,1776895794.914,68.478,-16.183
174,1776895794.914,68.494,-16.136
175,1776895794.914,68.491,-16.086
176,1776895794.914,68.486,-16.036
177,1776895794.914,68.468,-15.990
178,1776895794.914,68.438,-15.950
179,1776895794.914,68.400,-15.917
180,1776895794.914,68.361,-15.886
181,1776895794.914,68.319,-15.858
182,1776895794.914,68.279,-15.828
183,1776895794.914,68.243,-15.794
184,1776895794.914,68.199,-15.770
185,1776895794.914,68.159,-15.740
186,1776895794.914,68.121,-15.707
187,1776895794.914,68.077,-15.683
188,1776895794.914,68.037,-15.654
189,1776895794.914,67.999,-15.621
190,1776895794.914,67.954,-15.599
191,1776895794.914,67.910,-15.575
192,1776895794.914,67.868,-15.549
193,1776895794.914,67.826,-15.521
194,1776895794.914,67.789,-15.487
195,1776895794.914,67.748,-15.458
196,1776895794.914,67.705,-15.433
197,1776895794.914,67.666,-15.401
198,1776895794.914,67.628,-15.370
199,1776895794.914,67.587,-15.341
200,1776895794.914,67.558,-15.300
201,1776895794.914,67.520,-15.267
202,1776895794.914,67.482,-15.235
203,1776895794.914,67.450,-15.196
204,1776895794.914,67.410,-15.167
205,1776895794.914,67.373,-15.133
206,1776895794.914,67.373,-15.083
207,1776895794.914,67.378,-15.033
208,1776895794.914,67.355,-14.989
209,1776895794.914,67.318,-14.955
210,1776895794.914,67.283,-14.920
211,1776895794.914,67.263,-14.874
212,1776895794.914,67.238,-14.830
213,1776895794.914,67.253,-14.783
214,1776895794.914,67.279,-14.740
215,1776895794.914,67.262,-14.693
216,1776895794.914,67.236,-14.650
217,1776895794.914,67.202,-14.614
218,1776895794.914,67.196,-14.564
219,1776895794.914,67.191,-14.514
220,1776895794.914,67.188,-14.464
221,1776895794.914,67.185,-14.414
222,1776895794.914,67.182,-14.364
223,1776895794.914,67.178,-14.315
224,1776895794.914,67.175,-14.265
225,1776895794.914,67.173,-14.215
226,1776895794.914,67.174,-14.165
227,1776895794.914,67.174,-14.115
228,1776895794.914,67.171,-14.065
229,1776895794.914,67.167,-14.015
230,1776895794.914,67.163,-13.965
231,1776895794.914,67.160,-13.915
232,1776895794.914,67.157,-13.865
233,1776895794.914,67.153,-13.816
234,1776895794.914,67.149,-13.766
235,1776895794.914,67.144,-13.716
236,1776895794.914,67.139,-13.666
237,1776895794.914,67.133,-13.617
238,1776895794.914,67.125,-13.567
239,1776895794.914,67.116,-13.518
240,1776895794.914,67.105,-13.469
241,1776895794.914,67.093,-13.421
242,1776895794.914,67.080,-13.372
243,1776895794.914,67.067,-13.324
244,1776895794.914,67.054,-13.276
245,1776895794.914,67.040,-13.228
246,1776895794.914,67.025,-13.180
247,1776895794.914,67.011,-13.132
248,1776895794.914,66.996,-13.084
249,1776895794.914,66.981,-13.037
250,1776895794.914,66.966,-12.989
251,1776895794.914,66.951,-12.941
252,1776895794.914,66.936,-12.894
253,1776895794.914,66.920,-12.846
254,1776895794.914,66.904,-12.799
255,1776895794.914,66.888,-12.752
256,1776895794.914,66.872,-12.704
257,1776895794.914,66.855,-12.657
258,1776895794.914,66.839,-12.610
259,1776895794.914,66.822,-12.563
260,1776895794.914,66.806,-12.516
261,1776895794.914,66.789,-12.468
262,1776895794.914,66.771,-12.421
263,1776895794.914,66.754,-12.375
264,1776895794.914,66.737,-12.328
265,1776895794.914,66.719,-12.281
266,1776895794.914,66.702,-12.234
267,1776895794.914,66.684,-12.187
268,1776895794.914,66.666,-12.141
269,1776895794.914,66.648,-12.094
270,1776895794.914,66.630,-12.048
271,1776895794.914,66.611,-12.001
272,1776895794.914,66.593,-11.955
273,1776895794.914,66.574,-11.908
274,1776895794.914,66.555,-11.862
275,1776895794.914,66.536,-11.816
276,1776895794.914,66.516,-11.770
277,1776895794.914,66.497,-11.724
278,1776895794.914,66.477,-11.678
279,1776895794.914,66.458,-11.632
280,1776895794.914,66.438,-11.586
281,1776895794.914,66.418,-11.540
282,1776895794.914,66.398,-11.494
283,1776895794.914,66.378,-11.448
284,1776895794.914,66.357,-11.403
285,1776895794.914,66.337,-11.357
286,1776895794.914,66.316,-11.311
287,1776895794.914,66.296,-11.266
288,1776895794.914,66.275,-11.220
289,1776895794.914,66.255,-11.175
290,1776895794.914,66.234,-11.129
291,1776895794.914,66.213,-11.084
292,1776895794.914,66.192,-11.038
293,1776895794.914,66.172,-10.993
294,1776895794.914,66.151,-10.947
295,1776895794.914,66.130,-10.902
296,1776895794.914,66.109,-10.857
297,1776895794.914,66.088,-10.811
298,1776895794.914,66.067,-10.766
299,1776895794.914,66.045,-10.721
300,1776895794.914,66.024,-10.675
301,1776895794.914,66.003,-10.630
302,1776895794.914,65.980,-10.586
303,1776895794.914,65.959,-10.540
304,1776895794.914,65.930,-10.500
305,1776895794.914,65.907,-10.455
306,1776895794.914,65.886,-10.410
307,1776895794.914,65.856,-10.370
308,1776895794.914,65.833,-10.325
309,1776895794.914,65.795,-10.293
310,1776895794.914,65.765,-10.252
