seq,wall_ts,x,y
0,1776895780.339,71.900,-20.600
1,1776895780.339,71.976,-20.648
2,1776895780.339,72.022,-20.666
3,1776895780.339,72.070,-20.680
4,1776895780.339,72.118,-20.665
5,1776895780.339,72.165,-20.648
6,1776895780.339,72.212,-20.631
7,1776895780.339,72.255,-20.605
8,1776895780.339,72.274,-20.559
9,1776895780.339,72.283,-20.510
10,1776895780.339,72.327,-20.487
11,1776895780.339,72.368,-20.458
12,1776895780.339,72.402,-20.421
13,1776895780.339,72.376,-20.378
14,1776895780.339,72.403,-20.336
15,1776895780.339,72.436,-20.298
16,1776895780.339,72.467,-20.259
17,1776895780.339,72.506,-20.228
18,1776895780.339,72.543,-20.194
19,1776895780.339,72.581,-20.161
20,1776895780.339,72.621,-20.131
21,1776895780.339,72.660,-20.100
22,1776895780.339,72.702,-20.072
23,1776895780.339,72.742,-20.043
24,1776895780.339,72.781,-20.012
25,1776895780.339,72.827,-19.991
26,1776895780.339,72.872,-19.969
27,1776895780.339,72.918,-19.950
28,1776895780.339,72.961,-19.924
29,1776895780.339,72.994,-19.887
30,1776895780.339,73.041,-19.870
31,1776895780.339,73.086,-19.848
32,1776895780.339,73.090,-19.798
33,1776895780.339,73.135,-19.776
34,1776895780.339,73.176,-19.749
35,1776895780.339,73.213,-19.715
36,1776895780.339,73.259,-19.695
37,1776895780.339,73.300,-19.667
38,1776895780.339,73.340,-19.636
39,1776895780.339,73.377,-19.603
40,1776895780.339,73.424,-19.585
41,1776895780.339,73.469,-19.563
42,1776895780.339,73.514,-19.541
43,1776895780.339,73.555,-19.512
44,1776895780.339,73.590,-19.477
45,1776895780.339,73.637,-19.460
46,1776895780.339,73.680,-19.434
47,1776895780.339,73.686,-19.384
48,1776895780.339,73.731,-19.363
49,1776895780.339,73.772,-19.334
50,1776895780.339,73.809,-19.300
51,1776895780.339,73.854,-19.279
52,1776895780.339,73.895,-19.251
53,1776895780.339,73.930,-19.215
54,1776895780.339,73.974,-19.191
55,1776895780.339,74.018,-19.167
56,1776895780.339,74.058,-19.137
57,1776895780.339,74.086,-19.096
58,1776895780.339,74.133,-19.078
59,1776895780.339,74.178,-19.057
60,1776895780.339,74.224,-19.037
61,1776895780.339,74.266,-19.009
62,1776895780.339,74.298,-18.971
63,1776895780.339,74.345,-18.953
64,1776895780.339,74.388,-18.927
65,1776895780.339,74.391,-18.877
66,1776895780.339,74.434,-18.851
67,1776895780.339,74.469,-18.815
68,1776895780.339,74.515,-18.797
69,1776895780.339,74.559,-18.773
70,1776895780.339,74.598,-18.742
71,1776895780.339,74.631,-18.704
72,1776895780.339,74.675,-18.680
73,1776895780.339,74.708,-18.642
74,1776895780.339,74.740,-18.604
75,1776895780.339,74.784,-18.580
76,1776895780.339,74.823,-18.548
77,1776895780.339,74.834,-18.500
78,1776895780.339,74.843,-18.450
79,1776895780.339,74.850,-18.401
80,1776895780.339,74.830,-18.355
81,1776895780.339,74.795,-18.320
82,1776895780.339,74.837,-18.293
83,1776895780.339,74.873,-18.258
84,1776895780.339,74.898,-18.215
85,1776895780.339,74.917,-18.169
86,1776895780.339,74.937,-18.123
87,1776895780.339,74.956,-18.077
88,1776895780.339,74.977,-18.031
89,1776895780.339,74.997,-17.986
90,1776895780.339,75.016,-17.939
91,1776895780.339,75.036,-17.894
92,1776895780.339,75.057,-17.848
93,1776895780.339,75.078,-17.803
94,1776895780.339,75.100,-17.758
95,1776895780.339,75.120,-17.712
96,1776895780.339,75.142,-17.667
97,1776895780.339,75.164,-17.622
98,1776895780.339,75.187,-17.578
99,1776895780.339,75.208,-17.533
100,1776895780.339,75.230,-17.488
101,1776895780.339,75.252,-17.443
102,1776895780.339,75.276,-17.399
103,1776895780.339,75.300,-17.355
104,1776895780.339,75.322,-17.310
105,1776895780.339,75.342,-17.264
106,1776895780.339,75.364,-17.219
107,1776895780.339,75.385,-17.174
108,1776895780.339,75.406,-17.129
109,1776895780.339,75.423,-17.082
110,1776895780.339,75.442,-17.035
111,1776895780.339,75.462,-16.990
112,1776895780.339,75.482,-16.944
113,1776895780.339,75.509,-16.901
114,1776895780.339,75.539,-16.861
115,1776895780.339,75.568,-16.821
116,1776895780.339,75.603,-16.785
117,1776895780.339,75.637,-16.749
118,1776895780.339,75.672,-16.712
119,1776895780.339,75.706,-16.676
120,1776895780.339,75.741,-16.640
121,1776895780.339,75.775,-16.604
122,1776895780.339,75.809,-16.567
123,1776895780.339,75.844,-16.531
124,1776895780.339,75.877,-16.494
125,1776895780.339,75.909,-16.455
126,1776895780.339,75.942,-16.418
127,1776895780.339,75.976,-16.381
128,1776895780.339,76.022,-16.362
129,1776895780.339,76.063,-16.334
130,1776895780.339,76.100,-16.300
131,1776895780.339,76.200,-16.200
132,1776895780.339,76.300,-16.100
133,1776895780.339,76.274,-16.079
