seq,wall_ts,x,y
0,1776895961.545,72.400,-28.200
1,1776895961.545,72.400,-28.100
2,1776895961.545,72.394,-28.041
3,1776895961.545,72.396,-27.991
4,1776895961.545,72.401,-27.941
5,1776895961.545,72.386,-27.894
6,1776895961.545,72.368,-27.847
7,1776895961.545,72.347,-27.802
8,1776895961.545,72.337,-27.753
9,1776895961.545,72.327,-27.704
10,1776895961.545,72.332,-27.654
11,1776895961.545,72.338,-27.604
12,1776895961.545,72.333,-27.555
13,1776895961.545,72.324,-27.506
14,1776895961.545,72.330,-27.456
15,1776895961.545,72.335,-27.406
16,1776895961.545,72.295,-27.376
17,1776895961.545,72.251,-27.352
18,1776895961.545,72.207,-27.329
19,1776895961.545,72.246,-27.297
20,1776895961.545,72.276,-27.258
21,1776895961.545,72.300,-27.214
22,1776895961.545,72.289,-27.165
23,1776895961.545,72.277,-27.117
24,1776895961.545,72.291,-27.068
25,1776895961.545,72.301,-27.020
26,1776895961.545,72.291,-26.971
27,1776895961.545,72.332,-26.943
28,1776895961.545,72.343,-26.894
29,1776895961.545,72.355,-26.846
30,1776895961.545,72.367,-26.797
31,1776895961.545,72.378,-26.748
32,1776895961.545,72.387,-26.699
33,1776895961.545,72.395,-26.650
34,1776895961.545,72.400,-26.600
35,1776895961.545,72.500,-26.500
36,1776895961.545,72.500,-26.400
37,1776895961.545,72.600,-26.300
38,1776895961.545,72.600,-26.200
39,1776895961.545,72.700,-26.100
40,1776895961.545,72.716,-26.029
41,1776895961.545,72.710,-25.979
42,1776895961.545,72.699,-25.930
43,1776895961.545,72.698,-25.880
44,1776895961.545,72.741,-25.855
45,1776895961.545,72.781,-25.824
46,1776895961.545,72.787,-25.774
47,1776895961.545,72.792,-25.725
48,1776895961.545,72.793,-25.675
49,1776895961.545,72.825,-25.636
50,1776895961.545,72.857,-25.597
51,1776895961.545,72.887,-25.558
52,1776895961.545,72.922,-25.522
53,1776895961.545,72.960,-25.489
54,1776895961.545,73.002,-25.463
55,1776895961.545,73.043,-25.434
56,1776895961.545,73.083,-25.404
57,1776895961.545,73.127,-25.380
58,1776895961.545,73.167,-25.350
59,1776895961.545,73.203,-25.315
60,1776895961.545,73.249,-25.297
61,1776895961.545,73.293,-25.273
62,1776895961.545,73.334,-25.244
63,1776895961.545,73.368,-25.208
64,1776895961.545,73.417,-25.195
65,1776895961.545,73.464,-25.180
66,1776895961.545,73.513,-25.168
67,1776895961.545,73.560,-25.152
68,1776895961.545,73.608,-25.136
69,1776895961.545,73.651,-25.111
70,1776895961.545,73.687,-25.076
71,1776895961.545,73.734,-25.061
72,1776895961.545,73.778,-25.037
73,1776895961.545,73.783,-24.987
74,1776895961.545,73.830,-24.968
75,1776895961.545,73.872,-24.942
76,1776895961.545,73.853,-24.895
77,1776895961.545,73.901,-24.881
78,1776895961.545,73.946,-24.860
79,1776895961.545,73.987,-24.831
80,1776895961.545,73.982,-24.782
81,1776895961.545,74.030,-24.766
82,1776895961.545,74.072,-24.741
83,1776895961.545,74.107,-24.705
84,1776895961.545,74.127,-24.659
85,1776895961.545,74.147,-24.613
86,1776895961.545,74.133,-24.565
87,1776895961.545,74.104,-24.524
88,1776895961.545,74.074,-24.484
89,1776895961.545,74.121,-24.469
90,1776895961.545,74.164,-24.443
91,1776895961.545,74.199,-24.407
92,1776895961.545,74.204,-24.358
93,1776895961.545,74.209,-24.308
94,1776895961.545,74.214,-24.258
95,1776895961.545,74.218,-24.208
96,1776895961.545,74.222,-24.158
97,1776895961.545,74.225,-24.108
98,1776895961.545,74.228,-24.059
99,1776895961.545,74.231,-24.009
100,1776895961.545,74.234,-23.959
101,1776895961.545,74.236,-23.909
102,1776895961.545,74.238,-23.859
103,1776895961.545,74.241,-23.809
104,1776895961.545,74.242,-23.759
105,1776895961.545,74.244,-23.709
