seq,wall_ts,x,y
0,1776896051.595,80.600,-19.500
1,1776896051.595,80.583,-19.434
2,1776896051.595,80.574,-19.384
3,1776896051.595,80.561,-19.336
4,1776896051.595,80.546,-19.288
5,1776896051.595,80.526,-19.243
6,1776896051.595,80.502,-19.199
7,1776896051.595,80.478,-19.155
8,1776896051.595,80.453,-19.112
9,1776896051.595,80.428,-19.068
10,1776896051.595,80.402,-19.025
11,1776896051.595,80.377,-18.982
12,1776896051.595,80.352,-18.939
13,1776896051.595,80.326,-18.896
14,1776896051.595,80.300,-18.853
15,1776896051.595,80.275,-18.810
16,1776896051.595,80.249,-18.768
17,1776896051.595,80.223,-18.725
18,1776896051.595,80.197,-18.682
19,1776896051.595,80.171,-18.639
20,1776896051.595,80.145,-18.597
21,1776896051.595,80.119,-18.554
22,1776896051.595,80.092,-18.512
23,1776896051.595,80.066,-18.469
24,1776896051.595,80.040,-18.427
25,1776896051.595,80.013,-18.384
26,1776896051.595,79.987,-18.342
27,1776896051.595,79.961,-18.299
28,1776896051.595,79.934,-18.257
29,1776896051.595,79.908,-18.214
30,1776896051.595,79.881,-18.172
31,1776896051.595,79.855,-18.129
32,1776896051.595,79.829,-18.087
33,1776896051.595,79.802,-18.044
34,1776896051.595,79.775,-18.002
35,1776896051.595,79.749,-17.960
36,1776896051.595,79.722,-17.917
37,1776896051.595,79.696,-17.875
38,1776896051.595,79.669,-17.833
39,1776896051.595,79.643,-17.790
40,1776896051.595,79.616,-17.748
41,1776896051.595,79.589,-17.706
42,1776896051.595,79.563,-17.663
43,1776896051.595,79.536,-17.621
44,1776896051.595,79.509,-17.579
45,1776896051.595,79.483,-17.537
46,1776896051.595,79.456,-17.494
47,1776896051.595,79.429,-17.452
48,1776896051.595,79.402,-17.410
49,1776896051.595,79.376,-17.368
50,1776896051.595,79.349,-17.325
51,1776896051.595,79.322,-17.283
52,1776896051.595,79.295,-17.241
53,1776896051.595,79.268,-17.199
54,1776896051.595,79.241,-17.157
55,1776896051.595,79.214,-17.115
56,1776896051.595,79.187,-17.073
57,1776896051.595,79.160,-17.031
58,1776896051.595,79.132,-16.989
59,1776896051.595,79.105,-16.947
60,1776896051.595,79.079,-16.905
61,1776896051.595,79.052,-16.863
62,1776896051.595,79.025,-16.820
63,1776896051.595,78.999,-16.778
64,1776896051.595,78.972,-16.735
65,1776896051.595,78.947,-16.692
66,1776896051.595,78.922,-16.649
67,1776896051.595,78.897,-16.605
68,1776896051.595,78.872,-16.562
69,1776896051.595,78.847,-16.519
70,1776896051.595,78.822,-16.475
71,1776896051.595,78.798,-16.432
72,1776896051.595,78.773,-16.388
73,1776896051.595,78.748,-16.345
74,1776896051.595,78.724,-16.301
75,1776896051.595,78.699,-16.258
76,1776896051.595,78.675,-16.214
77,1776896051.595,78.650,-16.171
78,1776896051.595,78.626,-16.127
79,1776896051.595,78.601,-16.084
80,1776896051.595,78.576,-16.040
81,1776896051.595,78.551,-15.997
82,1776896051.595,78.526,-15.954
83,1776896051.595,78.501,-15.910
84,1776896051.595,78.472,-15.870
85,1776896051.595,78.446,-15.827
86,1776896051.595,78.406,-15.797
87,1776896051.595,78.372,-15.761
88,1776896051.595,78.344,-15.719
89,1776896051.595,78.306,-15.687
90,1776896051.595,78.273,-15.649
91,1776896051.595,78.247,-15.607
92,1776896051.595,78.211,-15.572
93,1776896051.595,78.178,-15.534
94,1776896051.595,78.148,-15.494
95,1776896051.595,78.109,-15.463
96,1776896051.595,78.073,-15.427
97,1776896051.595,78.061,-15.379
98,1776896051.595,78.044,-15.332
99,1776896051.595,78.052,-15.283
100,1776896051.595,78.076,-15.238
101,1776896051.595,78.052,-15.194
102,1776896051.595,78.012,-15.164
103,1776896051.595,77.975,-15.130
104,1776896051.595,77.975,-15.080
105,1776896051.595,77.981,-15.030
106,1776896051.595,77.954,-14.988
107,1776896051.595,77.914,-14.959
108,1776896051.595,77.874,-14.928
109,1776896051.595,77.867,-14.879
110,1776896051.595,77.860,-14.829
111,1776896051.595,77.862,-14.779
112,1776896051.595,77.874,-14.730
113,1776896051.595,77.859,-14.683
114,1776896051.595,77.824,-14.647
115,1776896051.595,77.786,-14.615
116,1776896051.595,77.767,-14.569
117,1776896051.595,77.747,-14.523
118,1776896051.595,77.744,-14.473
119,1776896051.595,77.734,-14.424
120,1776896051.595,77.740,-14.374
121,1776896051.595,77.754,-14.326
122,1776896051.595,77.755,-14.276
123,1776896051.595,77.754,-14.226
124,1776896051.595,77.749,-14.176
125,1776896051.595,77.742,-14.127
126,1776896051.595,77.733,-14.078
127,1776896051.595,77.721,-14.029
128,1776896051.595,77.706,-13.982
129,1776896051.595,77.690,-13.934
130,1776896051.595,77.674,-13.887
131,1776896051.595,77.657,-13.840
132,1776896051.595,77.633,-13.796
133,1776896051.595,77.613,-13.750
134,1776896051.595,77.595,-13.704
135,1776896051.595,77.565,-13.663
136,1776896051.595,77.543,-13.619
137,1776896051.595,77.542,-13.569
138,1776896051.595,77.540,-13.519
139,1776896051.595,77.508,-13.480
140,1776896051.595,77.481,-13.438
141,1776896051.595,77.452,-13.398
142,1776896051.595,77.411,-13.368
143,1776896051.595,77.374,-13.335
144,1776896051.595,77.375,-13.285
145,1776896051.595,77.381,-13.235
146,1776896051.595,77.361,-13.190
147,1776896051.595,77.325,-13.155
148,1776896051.595,77.287,-13.122
149,1776896051.595,77.259,-13.081
150,1776896051.595,77.220,-13.049
151,1776896051.595,77.181,-13.017
152,1776896051.595,77.162,-12.971
153,1776896051.595,77.141,-12.926
154,1776896051.595,77.141,-12.876
155,1776896051.595,77.165,-12.832
156,1776896051.595,77.137,-12.791
157,1776896051.595,77.099,-12.758
158,1776896051.595,77.067,-12.720
159,1776896051.595,77.057,-12.671
160,1776896051.595,77.046,-12.622
161,1776896051.595,77.044,-12.572
162,1776896051.595,77.034,-12.523
163,1776896051.595,77.040,-12.473
164,1776896051.595,77.057,-12.426
165,1776896051.595,77.060,-12.376
166,1776896051.595,77.065,-12.327
167,1776896051.595,77.067,-12.277
168,1776896051.595,77.069,-12.227
169,1776896051.595,77.071,-12.177
170,1776896051.595,77.072,-12.127
171,1776896051.595,77.073,-12.077
172,1776896051.595,77.074,-12.027
173,1776896051.595,77.074,-11.977
174,1776896051.595,77.074,-11.927
175,1776896051.595,77.074,-11.877
176,1776896051.595,77.074,-11.827
177,1776896051.595,77.073,-11.777
178,1776896051.595,77.072,-11.727
179,1776896051.595,77.071,-11.677
180,1776896051.595,77.070,-11.627
181,1776896051.595,77.068,-11.577
182,1776896051.595,77.066,-11.527
183,1776896051.595,77.064,-11.477
184,1776896051.595,77.062,-11.427
185,1776896051.595,77.060,-11.377
186,1776896051.595,77.057,-11.327
187,1776896051.595,77.055,-11.277
188,1776896051.595,77.052,-11.227
189,1776896051.595,77.048,-11.177
190,1776896051.595,77.045,-11.127
191,1776896051.595,77.041,-11.078
192,1776896051.595,77.037,-11.028
193,1776896051.595,77.033,-10.978
194,1776896051.595,77.029,-10.928
195,1776896051.595,77.025,-10.878
196,1776896051.595,77.020,-10.828
197,1776896051.595,77.015,-10.779
198,1776896051.595,77.010,-10.729
199,1776896051.595,77.005,-10.679
200,1776896051.595,76.999,-10.630
201,1776896051.595,76.993,-10.580
202,1776896051.595,76.988,-10.530
203,1776896051.595,76.982,-10.481
204,1776896051.595,76.976,-10.431
205,1776896051.595,76.970,-10.381
206,1776896051.595,76.963,-10.332
207,1776896051.595,76.957,-10.282
208,1776896051.595,76.951,-10.232
209,1776896051.595,76.945,-10.183
210,1776896051.595,76.939,-10.133
211,1776896051.595,76.932,-10.084
212,1776896051.595,76.926,-10.034
213,1776896051.595,76.920,-9.984
214,1776896051.595,76.913,-9.935
215,1776896051.595,76.907,-9.885
216,1776896051.595,76.901,-9.836
217,1776896051.595,76.893,-9.786
218,1776896051.595,76.883,-9.737
219,1776896051.595,76.858,-9.694
220,1776896051.595,76.839,-9.648
221,1776896051.595,76.833,-9.598
222,1776896051.595,76.825,-9.549
223,1776896051.595,76.821,-9.499
224,1776896051.595,76.816,-9.449
225,1776896051.595,76.812,-9.399
226,1776896051.595,76.807,-9.350
227,1776896051.595,76.800,-9.300
228,1776896051.595,76.800,-9.200
229,1776896051.595,76.877,-9.082
