seq,wall_ts,x,y
0,1776895799.944,74.800,-18.100
1,1776895799.944,74.851,-18.064
2,1776895799.944,74.855,-18.014
3,1776895799.944,74.857,-17.964
4,1776895799.944,74.867,-17.915
5,1776895799.944,74.857,-17.866
6,1776895799.944,74.829,-17.825
7,1776895799.944,74.816,-17.777
8,1776895799.944,74.798,-17.730
9,1776895799.944,74.779,-17.684
10,1776895799.944,74.753,-17.641
11,1776895799.944,74.720,-17.603
12,1776895799.944,74.685,-17.567
13,1776895799.944,74.648,-17.533
14,1776895799.944,74.610,-17.502
15,1776895799.944,74.571,-17.470
16,1776895799.944,74.531,-17.440
17,1776895799.944,74.487,-17.417
18,1776895799.944,74.437,-17.419
19,1776895799.944,74.393,-17.396
20,1776895799.944,74.349,-17.372
21,1776895799.944,74.305,-17.348
22,1776895799.944,74.261,-17.324
23,1776895799.944,74.217,-17.300
24,1776895799.944,74.170,-17.282
25,1776895799.944,74.120,-17.280
26,1776895799.944,74.070,-17.284
27,1776895799.944,74.021,-17.288
28,1776895799.944,73.971,-17.291
29,1776895799.944,73.921,-17.296
30,1776895799.944,73.871,-17.301
31,1776895799.944,73.822,-17.310
32,1776895799.944,73.774,-17.323
33,1776895799.944,73.726,-17.338
34,1776895799.944,73.678,-17.352
35,1776895799.944,73.629,-17.361
36,1776895799.944,73.579,-17.368
37,1776895799.944,73.531,-17.379
38,1776895799.944,73.484,-17.398
39,1776895799.944,73.439,-17.419
40,1776895799.944,73.393,-17.439
41,1776895799.944,73.344,-17.451
42,1776895799.944,73.294,-17.453
43,1776895799.944,73.244,-17.455
44,1776895799.944,73.194,-17.457
45,1776895799.944,73.144,-17.459
46,1776895799.944,73.094,-17.461
47,1776895799.944,73.044,-17.462
48,1776895799.944,72.994,-17.463
49,1776895799.944,72.945,-17.464
50,1776895799.944,72.895,-17.465
51,1776895799.944,72.845,-17.466
52,1776895799.944,72.795,-17.467
53,1776895799.944,72.745,-17.467
54,1776895799.944,72.695,-17.468
55,1776895799.944,72.645,-17.468
56,1776895799.944,72.595,-17.469
57,1776895799.944,72.545,-17.469
58,1776895799.944,72.495,-17.470
59,1776895799.944,72.445,-17.470
60,1776895799.944,72.395,-17.471
61,1776895799.944,72.345,-17.471
62,1776895799.944,72.295,-17.471
63,1776895799.944,72.245,-17.472
64,1776895799.944,72.195,-17.472
65,1776895799.944,72.145,-17.472
66,1776895799.944,72.095,-17.472
67,1776895799.944,72.045,-17.473
68,1776895799.944,71.995,-17.473
69,1776895799.944,71.945,-17.473
70,1776895799.944,71.895,-17.473
71,1776895799.944,71.845,-17.473
72,1776895799.944,71.795,-17.473
73,1776895799.944,71.745,-17.474
74,1776895799.944,71.695,-17.474
75,1776895799.944,71.645,-17.474
76,1776895799.944,71.595,-17.474
77,1776895799.944,71.545,-17.474
78,1776895799.944,71.495,-17.474
79,1776895799.944,71.445,-17.475
80,1776895799.944,71.395,-17.475
81,1776895799.944,71.345,-17.475
82,1776895799.944,71.295,-17.476
83,1776895799.944,71.245,-17.476
84,1776895799.944,71.195,-17.477
85,1776895799.944,71.145,-17.479
86,1776895799.944,71.095,-17.481
87,1776895799.944,71.045,-17.484
88,1776895799.944,70.995,-17.489
89,1776895799.944,70.945,-17.496
90,1776895799.944,70.896,-17.506
91,1776895799.944,70.848,-17.520
92,1776895799.944,70.802,-17.500
93,1776895799.944,70.757,-17.479
