seq,wall_ts,x,y
0,1776895991.837,69.400,-4.300
1,1776895991.837,69.462,-4.367
2,1776895991.837,69.497,-4.402
3,1776895991.837,69.534,-4.437
4,1776895991.837,69.570,-4.472
5,1776895991.837,69.606,-4.506
6,1776895991.837,69.642,-4.540
7,1776895991.837,69.678,-4.576
8,1776895991.837,69.714,-4.610
9,1776895991.837,69.750,-4.645
10,1776895991.837,69.785,-4.680
11,1776895991.837,69.821,-4.715
12,1776895991.837,69.857,-4.750
13,1776895991.837,69.893,-4.785
14,1776895991.837,69.928,-4.820
15,1776895991.837,69.964,-4.855
16,1776895991.837,70.000,-4.890
17,1776895991.837,70.035,-4.925
18,1776895991.837,70.071,-4.960
19,1776895991.837,70.107,-4.995
20,1776895991.837,70.143,-5.030
21,1776895991.837,70.178,-5.065
22,1776895991.837,70.214,-5.100
23,1776895991.837,70.250,-5.135
24,1776895991.837,70.286,-5.170
25,1776895991.837,70.321,-5.205
26,1776895991.837,70.357,-5.240
27,1776895991.837,70.393,-5.275
28,1776895991.837,70.429,-5.310
29,1776895991.837,70.464,-5.345
30,1776895991.837,70.500,-5.379
31,1776895991.837,70.536,-5.414
32,1776895991.837,70.572,-5.449
33,1776895991.837,70.607,-5.484
34,1776895991.837,70.643,-5.519
35,1776895991.837,70.679,-5.554
36,1776895991.837,70.715,-5.589
37,1776895991.837,70.751,-5.624
38,1776895991.837,70.786,-5.659
39,1776895991.837,70.822,-5.694
40,1776895991.837,70.858,-5.729
41,1776895991.837,70.894,-5.764
42,1776895991.837,70.930,-5.798
43,1776895991.837,70.965,-5.833
44,1776895991.837,71.001,-5.868
45,1776895991.837,71.037,-5.903
46,1776895991.837,71.073,-5.938
47,1776895991.837,71.109,-5.973
48,1776895991.837,71.145,-6.008
49,1776895991.837,71.180,-6.042
50,1776895991.837,71.216,-6.077
51,1776895991.837,71.252,-6.112
52,1776895991.837,71.288,-6.147
53,1776895991.837,71.324,-6.182
54,1776895991.837,71.360,-6.217
55,1776895991.837,71.396,-6.251
56,1776895991.837,71.432,-6.286
57,1776895991.837,71.467,-6.321
58,1776895991.837,71.503,-6.356
59,1776895991.837,71.539,-6.391
60,1776895991.837,71.575,-6.425
61,1776895991.837,71.611,-6.460
62,1776895991.837,71.647,-6.495
63,1776895991.837,71.683,-6.530
64,1776895991.837,71.719,-6.565
65,1776895991.837,71.755,-6.599
66,1776895991.837,71.791,-6.634
