seq,wall_ts,x,y
0,1776895936.290,63.100,-7.800
1,1776895936.290,63.162,-7.800
2,1776895936.290,63.212,-7.800
3,1776895936.290,63.262,-7.800
4,1776895936.290,63.312,-7.800
5,1776895936.290,63.362,-7.800
6,1776895936.290,63.412,-7.800
7,1776895936.290,63.462,-7.800
8,1776895936.290,63.512,-7.800
9,1776895936.290,63.562,-7.800
10,1776895936.290,63.612,-7.800
11,1776895936.290,63.662,-7.800
12,1776895936.290,63.712,-7.800
13,1776895936.290,63.762,-7.800
14,1776895936.290,63.812,-7.800
15,1776895936.290,63.862,-7.800
16,1776895936.290,63.912,-7.800
17,1776895936.290,63.962,-7.800
18,1776895936.290,64.012,-7.800
19,1776895936.290,64.062,-7.800
20,1776895936.290,64.112,-7.799
21,1776895936.290,64.162,-7.799
22,1776895936.290,64.212,-7.799
23,1776895936.290,64.262,-7.799
24,1776895936.290,64.312,-7.799
25,1776895936.290,64.362,-7.799
26,1776895936.290,64.412,-7.799
27,1776895936.290,64.462,-7.799
28,1776895936.290,64.512,-7.799
29,1776895936.290,64.562,-7.799
30,1776895936.290,64.612,-7.799
31,1776895936.290,64.662,-7.798
32,1776895936.290,64.712,-7.798
33,1776895936.290,64.762,-7.798
34,1776895936.290,64.812,-7.798
35,1776895936.290,64.862,-7.798
36,1776895936.290,64.912,-7.798
37,1776895936.290,64.962,-7.798
38,1776895936.290,65.012,-7.797
39,1776895936.290,65.062,-7.797
40,1776895936.290,65.112,-7.797
41,1776895936.290,65.162,-7.797
42,1776895936.290,65.212,-7.797
43,1776895936.290,65.262,-7.797
44,1776895936.290,65.312,-7.796
45,1776895936.290,65.362,-7.796
46,1776895936.290,65.412,-7.796
47,1776895936.290,65.462,-7.796
48,1776895936.290,65.512,-7.796
49,1776895936.290,65.562,-7.795
50,1776895936.290,65.612,-7.795
51,1776895936.290,65.662,-7.795
52,1776895936.290,65.712,-7.795
53,1776895936.290,65.762,-7.794
54,1776895936.290,65.812,-7.794
55,1776895936.290,65.862,-7.794
56,1776895936.290,65.912,-7.794
57,1776895936.290,65.962,-7.793
58,1776895936.290,66.012,-7.793
59,1776895936.290,66.062,-7.793
60,1776895936.290,66.112,-7.792
61,1776895936.290,66.162,-7.792
62,1776895936.290,66.212,-7.792
63,1776895936.290,66.262,-7.791
64,1776895936.290,66.312,-7.791
65,1776895936.290,66.362,-7.791
66,1776895936.290,66.412,-7.790
67,1776895936.290,66.462,-7.790
68,1776895936.290,66.512,-7.789
69,1776895936.290,66.562,-7.789
70,1776895936.290,66.612,-7.789
71,1776895936.290,66.662,-7.788
72,1776895936.290,66.712,-7.788
73,1776895936.290,66.762,-7.787
74,1776895936.290,66.812,-7.787
75,1776895936.290,66.862,-7.786
76,1776895936.290,66.912,-7.786
77,1776895936.290,66.962,-7.785
78,1776895936.290,67.012,-7.785
79,1776895936.290,67.062,-7.784
