seq,wall_ts,x,y
0,1776895926.204,67.100,-32.000
1,1776895926.204,67.067,-31.924
2,1776895926.204,67.082,-31.876
3,1776895926.204,67.106,-31.832
4,1776895926.204,67.129,-31.788
5,1776895926.204,67.152,-31.743
6,1776895926.204,67.175,-31.699
7,1776895926.204,67.198,-31.654
8,1776895926.204,67.222,-31.611
9,1776895926.204,67.247,-31.567
10,1776895926.204,67.271,-31.524
11,1776895926.204,67.295,-31.479
12,1776895926.204,67.319,-31.436
13,1776895926.204,67.343,-31.392
14,1776895926.204,67.367,-31.348
15,1776895926.204,67.391,-31.304
16,1776895926.204,67.416,-31.261
17,1776895926.204,67.440,-31.217
18,1776895926.204,67.465,-31.173
19,1776895926.204,67.489,-31.130
20,1776895926.204,67.513,-31.086
21,1776895926.204,67.538,-31.043
22,1776895926.204,67.562,-30.999
23,1776895926.204,67.587,-30.955
24,1776895926.204,67.612,-30.912
25,1776895926.204,67.636,-30.868
26,1776895926.204,67.661,-30.825
27,1776895926.204,67.685,-30.781
28,1776895926.204,67.710,-30.738
29,1776895926.204,67.735,-30.694
30,1776895926.204,67.760,-30.651
31,1776895926.204,67.785,-30.608
32,1776895926.204,67.810,-30.564
33,1776895926.204,67.834,-30.521
34,1776895926.204,67.859,-30.478
35,1776895926.204,67.884,-30.434
36,1776895926.204,67.910,-30.391
37,1776895926.204,67.935,-30.348
38,1776895926.204,67.960,-30.304
39,1776895926.204,67.985,-30.261
40,1776895926.204,68.010,-30.218
41,1776895926.204,68.035,-30.175
42,1776895926.204,68.060,-30.132
43,1776895926.204,68.086,-30.089
44,1776895926.204,68.111,-30.045
45,1776895926.204,68.135,-30.002
46,1776895926.204,68.159,-29.958
47,1776895926.204,68.183,-29.914
48,1776895926.204,68.207,-29.870
49,1776895926.204,68.231,-29.826
50,1776895926.204,68.254,-29.782
51,1776895926.204,68.278,-29.738
52,1776895926.204,68.301,-29.694
53,1776895926.204,68.325,-29.650
54,1776895926.204,68.348,-29.605
55,1776895926.204,68.371,-29.561
56,1776895926.204,68.395,-29.517
57,1776895926.204,68.418,-29.472
58,1776895926.204,68.441,-29.428
59,1776895926.204,68.464,-29.384
60,1776895926.204,68.487,-29.339
61,1776895926.204,68.510,-29.295
62,1776895926.204,68.533,-29.251
63,1776895926.204,68.556,-29.206
64,1776895926.204,68.579,-29.162
65,1776895926.204,68.603,-29.118
66,1776895926.204,68.626,-29.073
67,1776895926.204,68.649,-29.029
68,1776895926.204,68.672,-28.985
69,1776895926.204,68.695,-28.940
70,1776895926.204,68.718,-28.896
71,1776895926.204,68.741,-28.852
72,1776895926.204,68.764,-28.807
73,1776895926.204,68.787,-28.763
74,1776895926.204,68.810,-28.719
75,1776895926.204,68.833,-28.674
76,1776895926.204,68.857,-28.630
77,1776895926.204,68.881,-28.586
78,1776895926.204,68.904,-28.542
79,1776895926.204,68.930,-28.499
80,1776895926.204,68.955,-28.456
81,1776895926.204,68.978,-28.411
82,1776895926.204,69.002,-28.368
83,1776895926.204,69.025,-28.323
84,1776895926.204,69.065,-28.294
85,1776895926.204,69.098,-28.256
86,1776895926.204,69.120,-28.211
87,1776895926.204,69.161,-28.182
88,1776895926.204,69.193,-28.144
89,1776895926.204,69.187,-28.094
90,1776895926.204,69.205,-28.048
91,1776895926.204,69.223,-28.001
92,1776895926.204,69.240,-27.954
93,1776895926.204,69.257,-27.907
94,1776895926.204,69.291,-27.870
95,1776895926.204,69.307,-27.823
96,1776895926.204,69.323,-27.775
97,1776895926.204,69.338,-27.728
98,1776895926.204,69.353,-27.680
99,1776895926.204,69.369,-27.633
100,1776895926.204,69.384,-27.585
101,1776895926.204,69.400,-27.538
102,1776895926.204,69.404,-27.488
103,1776895926.204,69.411,-27.438
104,1776895926.204,69.420,-27.389
105,1776895926.204,69.430,-27.340
106,1776895926.204,69.442,-27.292
107,1776895926.204,69.455,-27.243
108,1776895926.204,69.469,-27.195
109,1776895926.204,69.483,-27.147
110,1776895926.204,69.497,-27.099
111,1776895926.204,69.510,-27.051
112,1776895926.204,69.519,-27.002
113,1776895926.204,69.516,-26.952
114,1776895926.204,69.515,-26.902
115,1776895926.204,69.519,-26.852
116,1776895926.204,69.525,-26.802
117,1776895926.204,69.539,-26.754
118,1776895926.204,69.550,-26.706
119,1776895926.204,69.552,-26.656
120,1776895926.204,69.556,-26.606
121,1776895926.204,69.567,-26.557
122,1776895926.204,69.577,-26.508
123,1776895926.204,69.586,-26.459
124,1776895926.204,69.598,-26.410
125,1776895926.204,69.605,-26.361
126,1776895926.204,69.612,-26.311
127,1776895926.204,69.616,-26.261
128,1776895926.204,69.618,-26.212
129,1776895926.204,69.614,-26.162
130,1776895926.204,69.612,-26.112
131,1776895926.204,69.615,-26.062
132,1776895926.204,69.620,-26.012
133,1776895926.204,69.626,-25.963
134,1776895926.204,69.634,-25.913
135,1776895926.204,69.649,-25.865
136,1776895926.204,69.660,-25.817
137,1776895926.204,69.666,-25.767
138,1776895926.204,69.673,-25.718
139,1776895926.204,69.676,-25.668
140,1776895926.204,69.712,-25.633
141,1776895926.204,69.723,-25.584
142,1776895926.204,69.733,-25.535
143,1776895926.204,69.744,-25.486
144,1776895926.204,69.755,-25.437
145,1776895926.204,69.763,-25.388
146,1776895926.204,69.775,-25.339
147,1776895926.204,69.807,-25.301
148,1776895926.204,69.820,-25.253
149,1776895926.204,69.835,-25.205
150,1776895926.204,69.849,-25.157
151,1776895926.204,69.868,-25.111
152,1776895926.204,69.892,-25.067
153,1776895926.204,69.905,-25.019
154,1776895926.204,69.930,-24.975
155,1776895926.204,69.956,-24.933
156,1776895926.204,69.982,-24.890
157,1776895926.204,70.017,-24.854
158,1776895926.204,70.051,-24.818
159,1776895926.204,70.083,-24.779
160,1776895926.204,70.121,-24.746
161,1776895926.204,70.158,-24.713
162,1776895926.204,70.194,-24.678
163,1776895926.204,70.234,-24.648
164,1776895926.204,70.273,-24.617
165,1776895926.204,70.315,-24.590
166,1776895926.204,70.357,-24.562
167,1776895926.204,70.399,-24.535
168,1776895926.204,70.438,-24.504
169,1776895926.204,70.481,-24.479
170,1776895926.204,70.504,-24.434
171,1776895926.204,70.534,-24.395
172,1776895926.204,70.573,-24.363
173,1776895926.204,70.623,-24.368
174,1776895926.204,70.673,-24.373
175,1776895926.204,70.723,-24.374
176,1776895926.204,70.773,-24.375
177,1776895926.204,70.823,-24.375
178,1776895926.204,70.873,-24.373
179,1776895926.204,70.920,-24.356
180,1776895926.204,70.967,-24.341
181,1776895926.204,71.017,-24.348
182,1776895926.204,71.066,-24.358
183,1776895926.204,71.116,-24.363
184,1776895926.204,71.165,-24.370
185,1776895926.204,71.215,-24.374
186,1776895926.204,71.265,-24.378
187,1776895926.204,71.315,-24.382
188,1776895926.204,71.365,-24.385
189,1776895926.204,71.414,-24.390
190,1776895926.204,71.464,-24.394
191,1776895926.204,71.514,-24.395
192,1776895926.204,71.564,-24.398
193,1776895926.204,71.614,-24.401
194,1776895926.204,71.664,-24.406
195,1776895926.204,71.703,-24.438
196,1776895926.204,71.742,-24.469
197,1776895926.204,71.783,-24.498
198,1776895926.204,71.825,-24.471
199,1776895926.204,71.871,-24.451
200,1776895926.204,71.921,-24.447
201,1776895926.204,71.971,-24.444
202,1776895926.204,72.018,-24.427
203,1776895926.204,72.067,-24.415
204,1776895926.204,72.093,-24.373
205,1776895926.204,72.131,-24.339
206,1776895926.204,72.158,-24.298
207,1776895926.204,72.186,-24.256
208,1776895926.204,72.222,-24.222
209,1776895926.204,72.256,-24.185
210,1776895926.204,72.290,-24.149
211,1776895926.204,72.328,-24.116
212,1776895926.204,72.361,-24.078
213,1776895926.204,72.395,-24.041
214,1776895926.204,72.431,-24.007
215,1776895926.204,72.463,-23.968
216,1776895926.204,72.507,-23.945
217,1776895926.204,72.552,-23.922
218,1776895926.204,72.601,-23.913
219,1776895926.204,72.627,-23.871
220,1776895926.204,72.660,-23.833
221,1776895926.204,72.698,-23.800
222,1776895926.204,72.748,-23.797
223,1776895926.204,72.797,-23.805
224,1776895926.204,72.832,-23.769
225,1776895926.204,72.867,-23.734
226,1776895926.204,72.904,-23.699
227,1776895926.204,72.940,-23.665
228,1776895926.204,72.978,-23.632
