seq,wall_ts,x,y
0,1776895830.236,70.200,-17.200
1,1776895830.236,70.266,-17.245
2,1776895830.236,70.310,-17.270
3,1776895830.236,70.349,-17.301
4,1776895830.236,70.387,-17.333
5,1776895830.236,70.426,-17.364
6,1776895830.236,70.465,-17.396
7,1776895830.236,70.503,-17.427
8,1776895830.236,70.542,-17.459
9,1776895830.236,70.580,-17.491
10,1776895830.236,70.619,-17.523
11,1776895830.236,70.657,-17.555
12,1776895830.236,70.695,-17.587
13,1776895830.236,70.734,-17.619
14,1776895830.236,70.772,-17.652
15,1776895830.236,70.810,-17.684
16,1776895830.236,70.848,-17.716
17,1776895830.236,70.886,-17.749
18,1776895830.236,70.924,-17.781
19,1776895830.236,70.962,-17.814
20,1776895830.236,71.000,-17.846
21,1776895830.236,71.038,-17.879
22,1776895830.236,71.076,-17.912
23,1776895830.236,71.113,-17.945
24,1776895830.236,71.151,-17.978
25,1776895830.236,71.187,-18.012
26,1776895830.236,71.224,-18.047
27,1776895830.236,71.260,-18.081
28,1776895830.236,71.296,-18.116
29,1776895830.236,71.331,-18.151
30,1776895830.236,71.367,-18.186
31,1776895830.236,71.403,-18.221
32,1776895830.236,71.438,-18.256
33,1776895830.236,71.473,-18.292
34,1776895830.236,71.508,-18.328
35,1776895830.236,71.543,-18.364
36,1776895830.236,71.576,-18.401
37,1776895830.236,71.609,-18.439
38,1776895830.236,71.640,-18.478
39,1776895830.236,71.671,-18.517
40,1776895830.236,71.699,-18.558
41,1776895830.236,71.728,-18.599
42,1776895830.236,71.756,-18.641
43,1776895830.236,71.781,-18.684
44,1776895830.236,71.803,-18.729
45,1776895830.236,71.818,-18.777
46,1776895830.236,71.830,-18.825
47,1776895830.236,71.840,-18.874
48,1776895830.236,71.851,-18.923
49,1776895830.236,71.864,-18.971
50,1776895830.236,71.876,-19.020
51,1776895830.236,71.887,-19.068
52,1776895830.236,71.898,-19.117
53,1776895830.236,71.910,-19.166
54,1776895830.236,71.924,-19.214
55,1776895830.236,71.929,-19.264
56,1776895830.236,71.906,-19.308
57,1776895830.236,71.868,-19.341
58,1776895830.236,71.900,-19.379
59,1776895830.236,71.931,-19.418
60,1776895830.236,71.956,-19.461
61,1776895830.236,71.976,-19.507
62,1776895830.236,72.015,-19.538
63,1776895830.236,72.046,-19.578
64,1776895830.236,72.076,-19.618
65,1776895830.236,72.114,-19.651
66,1776895830.236,72.142,-19.692
67,1776895830.236,72.173,-19.731
68,1776895830.236,72.200,-19.773
69,1776895830.236,72.223,-19.818
70,1776895830.236,72.250,-19.860
71,1776895830.236,72.278,-19.901
72,1776895830.236,72.286,-19.950
73,1776895830.236,72.312,-19.993
74,1776895830.236,72.338,-20.036
75,1776895830.236,72.363,-20.079
76,1776895830.236,72.387,-20.123
77,1776895830.236,72.412,-20.166
78,1776895830.236,72.434,-20.211
79,1776895830.236,72.445,-20.260
80,1776895830.236,72.447,-20.310
81,1776895830.236,72.448,-20.360
82,1776895830.236,72.448,-20.410
83,1776895830.236,72.446,-20.460
84,1776895830.236,72.441,-20.510
85,1776895830.236,72.431,-20.559
86,1776895830.236,72.413,-20.605
87,1776895830.236,72.389,-20.649
88,1776895830.236,72.360,-20.690
89,1776895830.236,72.327,-20.727
90,1776895830.236,72.290,-20.761
91,1776895830.236,72.253,-20.795
92,1776895830.236,72.218,-20.831
93,1776895830.236,72.183,-20.866
94,1776895830.236,72.147,-20.901
95,1776895830.236,72.111,-20.936
96,1776895830.236,72.073,-20.969
97,1776895830.236,72.036,-21.002
98,1776895830.236,71.999,-21.036
99,1776895830.236,71.959,-21.066
100,1776895830.236,71.922,-21.099
101,1776895830.236,71.886,-21.133
102,1776895830.236,71.850,-21.168
103,1776895830.236,71.814,-21.203
104,1776895830.236,71.779,-21.239
105,1776895830.236,71.744,-21.275
106,1776895830.236,71.710,-21.311
107,1776895830.236,71.676,-21.348
108,1776895830.236,71.642,-21.385
109,1776895830.236,71.609,-21.422
110,1776895830.236,71.576,-21.460
111,1776895830.236,71.544,-21.498
112,1776895830.236,71.513,-21.537
113,1776895830.236,71.480,-21.575
114,1776895830.236,71.448,-21.614
115,1776895830.236,71.416,-21.652
116,1776895830.236,71.383,-21.690
117,1776895830.236,71.351,-21.728
118,1776895830.236,71.319,-21.766
119,1776895830.236,71.287,-21.804
120,1776895830.236,71.255,-21.843
121,1776895830.236,71.224,-21.882
122,1776895830.236,71.194,-21.922
123,1776895830.236,71.164,-21.962
124,1776895830.236,71.135,-22.003
125,1776895830.236,71.107,-22.044
126,1776895830.236,71.079,-22.086
127,1776895830.236,71.058,-22.131
128,1776895830.236,71.045,-22.179
129,1776895830.236,71.038,-22.229
130,1776895830.236,71.032,-22.278
131,1776895830.236,71.021,-22.327
132,1776895830.236,71.001,-22.373
133,1776895830.236,70.978,-22.417
134,1776895830.236,70.971,-22.467
135,1776895830.236,70.978,-22.516
136,1776895830.236,70.982,-22.566
137,1776895830.236,70.985,-22.616
138,1776895830.236,70.988,-22.666
139,1776895830.236,70.990,-22.716
140,1776895830.236,70.991,-22.766
141,1776895830.236,70.992,-22.816
142,1776895830.236,70.993,-22.866
143,1776895830.236,70.994,-22.916
144,1776895830.236,70.995,-22.966
145,1776895830.236,70.995,-23.016
146,1776895830.236,70.996,-23.066
147,1776895830.236,70.996,-23.116
148,1776895830.236,70.996,-23.166
149,1776895830.236,70.997,-23.216
150,1776895830.236,70.997,-23.266
151,1776895830.236,70.997,-23.316
152,1776895830.236,70.997,-23.366
153,1776895830.236,70.998,-23.416
154,1776895830.236,70.998,-23.466
155,1776895830.236,70.998,-23.516
156,1776895830.236,70.999,-23.566
157,1776895830.236,71.021,-23.611
158,1776895830.236,71.036,-23.659
159,1776895830.236,71.044,-23.708
160,1776895830.236,71.051,-23.757
161,1776895830.236,71.056,-23.807
162,1776895830.236,71.061,-23.857
163,1776895830.236,71.065,-23.907
164,1776895830.236,71.070,-23.956
165,1776895830.236,71.075,-24.006
166,1776895830.236,71.081,-24.056
167,1776895830.236,71.090,-24.105
168,1776895830.236,71.140,-24.107
169,1776895830.236,71.190,-24.109
170,1776895830.236,71.240,-24.110
171,1776895830.236,71.290,-24.112
172,1776895830.236,71.326,-24.146
173,1776895830.236,71.356,-24.186
174,1776895830.236,71.390,-24.223
175,1776895830.236,71.427,-24.256
176,1776895830.236,71.458,-24.296
177,1776895830.236,71.495,-24.330
178,1776895830.236,71.543,-24.344
179,1776895830.236,71.590,-24.359
180,1776895830.236,71.640,-24.360
181,1776895830.236,71.690,-24.353
182,1776895830.236,71.727,-24.387
183,1776895830.236,71.758,-24.426
184,1776895830.236,71.789,-24.465
185,1776895830.236,71.839,-24.462
186,1776895830.236,71.889,-24.459
187,1776895830.236,71.939,-24.456
188,1776895830.236,71.989,-24.452
189,1776895830.236,72.030,-24.424
190,1776895830.236,72.071,-24.396
191,1776895830.236,72.121,-24.400
192,1776895830.236,72.171,-24.406
193,1776895830.236,72.183,-24.357
194,1776895830.236,72.202,-24.311
195,1776895830.236,72.207,-24.261
196,1776895830.236,72.219,-24.213
197,1776895830.236,72.245,-24.170
198,1776895830.236,72.272,-24.128
199,1776895830.236,72.310,-24.095
200,1776895830.236,72.348,-24.063
201,1776895830.236,72.387,-24.031
202,1776895830.236,72.426,-24.001
203,1776895830.236,72.460,-23.964
204,1776895830.236,72.505,-23.942
205,1776895830.236,72.550,-23.921
206,1776895830.236,72.597,-23.903
207,1776895830.236,72.625,-23.862
208,1776895830.236,72.657,-23.824
209,1776895830.236,72.690,-23.786
210,1776895830.236,72.731,-23.813
211,1776895830.236,72.767,-23.848
212,1776895830.236,72.764,-23.798
213,1776895830.236,72.755,-23.749
214,1776895830.236,72.801,-23.731
215,1776895830.236,72.849,-23.716
216,1776895830.236,72.899,-23.713
217,1776895830.236,72.935,-23.679
218,1776895830.236,72.974,-23.647
